,city,country,emissions,inventory_type,year
715,"Kochi Prefecture, Japan",Japan,8667000.0,Community inventories,1990
716,"Kochi-konan City, Japan",Japan,632300.0,Community inventories,2006
717,"Kochi-konan City, Japan",Japan,246.0,Government operations inventory,2009
718,"Kofu City, Japan",Japan,965343.0,Community inventories,2010
719,"Kofu City, Japan",Japan,43457.0,Government operations inventory,2010
720,"Kofu City, Japan",Japan,42702.0,Government operations inventory,2012
721,"Komoro City, Japan",Japan,305760.0,Community inventories,2006
722,"Komoro City, Japan",Japan,254.0,Government operations inventory,2009
723,"Koriyama City, Japan",Japan,2704000.0,Community inventories,2007
724,"Koto City, Japan",Japan,3003074.0,Community inventories,2008
725,"Koto City, Japan",Japan,158.3,Government operations inventory,2010
726,"Kumamoto City, Japan",Japan,4253000.0,Community inventories,2010
727,"Kumamoto City, Japan",Japan,5023000.0,Community inventories,2011
728,"Kumamoto City, Japan",Japan,98839.0,Government operations inventory,2011
729,"Kumamoto City, Japan",Japan,76270.0,Government operations inventory,2012
730,"Kurashiki City, Japan",Japan,39572000.0,Community inventories,2007
731,"Kurashiki City, Japan",Japan,34225000.0,Community inventories,2008
732,"Kurashiki City, Japan",Japan,35637.0,Government operations inventory,2010
733,"Kurashiki City, Japan",Japan,33311.0,Government operations inventory,2012
734,"Kurume City, Japan",Japan,2038000.0,Community inventories,2010
735,"Kurume City, Japan",Japan,40202.0,Government operations inventory,2012
736,"Kushiro City, Japan",Japan,2167000.0,Community inventories,2008
737,"Kyoto City, Japan",Japan,6185000.0,Community inventories,2008
738,"Kyoto City, Japan",Japan,7684000.0,Community inventories,2011
739,"Kyoto City, Japan",Japan,208000.0,Government operations inventory,2009
740,"Kyoto City, Japan",Japan,262000.0,Government operations inventory,2011
741,"Kyoto Prefecture, Japan",Japan,12344357.0,Community inventories,2009
742,"Kyoto Prefecture, Japan",Japan,21524.0,Government operations inventory,2010
743,"Maebashi City, Japan",Japan,51655.0,Government operations inventory,2010
744,"Matsuyama City, Japan",Japan,3449621.0,Community inventories,2008
745,"Matsuyama City, Japan",Japan,3318096.0,Community inventories,2010
746,"Matsuyama City, Japan",Japan,65779.0,Government operations inventory,2009
747,"Matsuyama City, Japan",Japan,111532.0,Government operations inventory,2011
748,"Meguro City, Japan",Japan,1182000.0,Community inventories,2008
749,"Mie Prefecture, Japan",Japan,27930.0,Community inventories,2008
750,"Mie Prefecture, Japan",Japan,6159.0,Government operations inventory,2010
751,"Minato City, Japan",Japan,4282000.0,Community inventories,2008
752,"Minato City, Japan",Japan,206.0,Government operations inventory,2010
753,"Mito City, Japan",Japan,1463000.0,Community inventories,2009
754,"Mito City, Japan",Japan,32896.0,Government operations inventory,2009
755,"Mito City, Japan",Japan,35956.0,Government operations inventory,2011
756,"Miyagi Prefecture, Japan",Japan,20774.0,Community inventories,2007
757,"Miyazaki City, Japan",Japan,1801000.0,Community inventories,2003
758,"Miyazaki City, Japan",Japan,1230.0,Government operations inventory,2010
759,"Miyoshi City, Japan",Japan,860630.0,Community inventories,2008
760,"Musashino City, Japan",Japan,548000.0,Community inventories,2010
761,"Musashino City, Japan",Japan,567000.0,Community inventories,2011
762,"Musashino City, Japan",Japan,616000.0,Community inventories,2013
763,"Musashino City, Japan",Japan,15471.0,Government operations inventory,2012
764,"Musashino City, Japan",Japan,14125.0,Government operations inventory,2013
765,"Nagahama City, Japan",Japan,940500.0,Community inventories,2008
766,"Nagahama City, Japan",Japan,1222.0,Government operations inventory,2009
767,"Nagareyama City, Japan",Japan,629496.0,Community inventories,2008
768,"Nagareyama City, Japan",Japan,31665.0,Government operations inventory,2009
769,"Nagasaki Prefecture, Japan",Japan,8221000.0,Community inventories,2008
770,"Nagasaki Prefecture, Japan",Japan,8294000.0,Community inventories,2010
771,"Nagasaki Prefecture, Japan",Japan,25233.0,Government operations inventory,2011
772,"Nagoya City, Japan",Japan,15989000.0,Community inventories,2008
773,"Nagoya City, Japan",Japan,15875000.0,Community inventories,2010
774,"Nagoya City, Japan",Japan,15948000.0,Community inventories,2011
775,"Nagoya City, Japan",Japan,262940.0,Government operations inventory,2009
776,"Nagoya City, Japan",Japan,297946.0,Government operations inventory,2012
777,"Nagoya City, Japan",Japan,313286.0,Government operations inventory,2013
778,"Naha City, Japan",Japan,2258000.0,Community inventories,2010
779,"Naha City, Japan",Japan,25198.0,Government operations inventory,2011
780,"Nakano City, Japan",Japan,981000.0,Community inventories,2008
781,"Nara City, Japan",Japan,1346043.0,Community inventories,2010
782,"Nara City, Japan",Japan,35471.0,Government operations inventory,2012
783,"Nerima City, Japan",Japan,2064000.0,Community inventories,2008
784,"Nerima City, Japan",Japan,578.0,Government operations inventory,2011
785,"Neyagawa City, Japan",Japan,959000.0,Community inventories,2008
786,"Neyagawa City, Japan",Japan,24476.0,Government operations inventory,2012
787,"Niigata City, Japan",Japan,6997924.0,Community inventories,2008
788,"Niigata City, Japan",Japan,74806.0,Government operations inventory,2010
789,"Niigata Prefecture, Japan",Japan,24850000.0,Community inventories,2009
790,"Nishinomiya, Japan",Japan,1764572.0,Community inventories,2007
791,"Odawara City, Japan",Japan,1049334.0,Community inventories,2009
792,"Odawara City, Japan",Japan,15635.0,Government operations inventory,2010
793,"Oita Prefecture, Japan",Japan,33182000.0,Community inventories,2008
794,"Oita Prefecture, Japan",Japan,7734.0,Government operations inventory,2010
795,"Okayama City, Japan",Japan,6726000.0,Community inventories,2006
796,"Okayama City, Japan",Japan,73352.0,Government operations inventory,2009
797,"Okayama City, Japan",Japan,73422.0,Government operations inventory,2011
798,"Okazaki City, Japan",Japan,2893000.0,Community inventories,2007
799,"Okazaki City, Japan",Japan,58596.0,Government operations inventory,2009
800,"Okinawa Prefecture, Japan",Japan,13413000.0,Community inventories,2010
801,"Okinawa Prefecture, Japan",Japan,169360.0,Government operations inventory,2011
802,"Osaka Prefecture, Japan",Japan,50040000.0,Community inventories,2009
803,"Osaka Prefecture, Japan",Japan,0.0,Government operations inventory,2010
804,"Ota City, Japan",Japan,3081000.0,Community inventories,2008
805,"Ota City, Japan",Japan,1206.0,Government operations inventory,2009
806,"Otsu City, Japan",Japan,2146013.0,Community inventories,2007
807,"Otsu City, Japan",Japan,1861295.0,Community inventories,2010
808,"Otsu City, Japan",Japan,8034.0,Government operations inventory,2010
809,"Otsu City, Japan",Japan,31345.0,Government operations inventory,2011
810,"Sagamihara City, Japan",Japan,4430098.0,Community inventories,2006
811,"Sagamihara City, Japan",Japan,58655.0,Government operations inventory,2010
812,"Saitama City, Japan",Japan,5377000.0,Community inventories,2008
813,"Saitama City, Japan",Japan,5102000.0,Community inventories,2010
814,"Saitama City, Japan",Japan,5396000.0,Community inventories,2011
815,"Saitama City, Japan",Japan,120055.0,Government operations inventory,2009
816,"Saitama City, Japan",Japan,87391.0,Government operations inventory,2011
817,"Saitama City, Japan",Japan,91259.0,Government operations inventory,2014
818,"Saitama Prefecture, Japan",Japan,38127825.0,Community inventories,2009
819,"Sakai City, Japan",Japan,8280324.0,Community inventories,2008
820,"Sakai City, Japan",Japan,7334280.0,Community inventories,2009
821,"Sakai City, Japan",Japan,82496.0,Government operations inventory,2009
822,"Sakai City, Japan",Japan,131073.0,Government operations inventory,2011
823,"Sapporo City, Japan",Japan,10102656.0,Community inventories,2010
824,"Sapporo City, Japan",Japan,11399125.0,Community inventories,2011
825,"Sapporo City, Japan",Japan,13397003.0,Community inventories,2012
826,"Sapporo City, Japan",Japan,13024847.61,Community inventories,2014
827,"Sapporo City, Japan",Japan,268280.0,Government operations inventory,2010
828,"Sapporo City, Japan",Japan,279768.0,Government operations inventory,2011
829,"Sapporo City, Japan",Japan,274639.0,Government operations inventory,2012
830,"Sapporo City, Japan",Japan,222051.85,Government operations inventory,2014
831,"Sasebo City, Japan",Japan,1725000.0,Community inventories,2011
832,"Sasebo City, Japan",Japan,85187.0,Government operations inventory,2012
833,"Sendai City, Japan",Japan,7787335.0,Community inventories,2008
834,"Sendai City, Japan",Japan,7588515.0,Community inventories,2010
835,"Sendai City, Japan",Japan,6573042.0,Community inventories,2011
836,"Sendai City, Japan",Japan,145533.0,Government operations inventory,2009
837,"Sendai City, Japan",Japan,157366.0,Government operations inventory,2012
838,"Sendai City, Japan",Japan,172110.0,Government operations inventory,2013
839,"Setagaya City, Japan",Japan,2996000.0,Community inventories,2008
840,"Setagaya City, Japan",Japan,20.0,Government operations inventory,2009
841,"Settsu City, Japan",Japan,13309.0,Government operations inventory,2010
842,"Shibuya City, Japan",Japan,2326000.0,Community inventories,2008
843,"Shibuya City, Japan",Japan,210.0,Government operations inventory,2010
844,"Shiga Prefecture, Japan",Japan,12350000.0,Community inventories,2008
845,"Shimane Prefecture, Japan",Japan,6214189.0,Community inventories,2011
846,"Shimane Prefecture, Japan",Japan,92750.0,Government operations inventory,2011
847,"Shimokawa Town, Japan",Japan,0.0,Government operations inventory,2010
848,"Shimonoseki City, Japan",Japan,3385000.0,Community inventories,2008
849,"Shimonoseki City, Japan",Japan,52599.0,Government operations inventory,2010
850,"Shinjuku City, Japan",Japan,3202000.0,Community inventories,2007
851,"Shinjuku City, Japan",Japan,0.0,Government operations inventory,2010
852,"Shizuoka City, Japan",Japan,5642300.0,Community inventories,2008
853,"Shizuoka City, Japan",Japan,5957900.0,Community inventories,2010
854,"Shizuoka City, Japan",Japan,149725.0,Government operations inventory,2009
855,"Shizuoka City, Japan",Japan,251728.0,Government operations inventory,2012
856,"Shizuoka Prefecture, Japan",Japan,31558000.0,Community inventories,2008
857,"Suita City, Japan",Japan,1572000.0,Community inventories,2008
858,"Suita City, Japan",Japan,54819.0,Government operations inventory,2010
859,"Sumida City, Japan",Japan,1534000.0,Community inventories,2009
860,"Sumida City, Japan",Japan,1189000.0,Community inventories,2010
861,"Sumida City, Japan",Japan,0.0,Government operations inventory,2009
862,"Sumida City, Japan",Japan,20727.0,Government operations inventory,2011
863,"Taito City, Japan",Japan,1217000.0,Community inventories,2008
864,"Taito City, Japan",Japan,248.0,Government operations inventory,2010
865,"Takarazuka City, Japan",Japan,672143.0,Community inventories,2008
866,"Takarazuka City, Japan",Japan,34464.638999999996,Government operations inventory,2010
867,"Takatsuki City, Japan",Japan,1402000.0,Community inventories,2008
868,"Takatsuki City, Japan",Japan,0.0,Government operations inventory,2010
869,"Tokushima City, Japan",Japan,1570320.0,Community inventories,2008
870,"Tokyo Metropolitan Government, Japan",Japan,62179000.0,Community inventories,2009
871,"Tokyo Metropolitan Government, Japan",Japan,61905000.0,Community inventories,2010
872,"Tokyo Metropolitan Government, Japan",Japan,1978900.0,Government operations inventory,2011
873,"Tokyo Metropolitan Government, Japan",Japan,0.0,Government operations inventory,2014
874,"Tottori City, Japan",Japan,1208939.0,Community inventories,2010
875,"Tottori City, Japan",Japan,0.0,Government operations inventory,2010
876,"Tottori Prefecture, Japan",Japan,9671.0,Government operations inventory,2009
877,"Toyama City, Japan",Japan,4421702.0,Community inventories,2007
878,"Toyama City, Japan",Japan,3944509.2,Community inventories,2012
879,"Toyama City, Japan",Japan,3919918.533,Community inventories,2013
880,"Toyama City, Japan",Japan,866.0,Government operations inventory,2010
881,"Toyama City, Japan",Japan,41713.2,Government operations inventory,2013
882,"Toyama Prefecture, Japan",Japan,13178000.0,Community inventories,2008
883,"Toyama Prefecture, Japan",Japan,10608000.0,Community inventories,2010
884,"Toyama Prefecture, Japan",Japan,4498.0,Government operations inventory,2008
885,"Toyama Prefecture, Japan",Japan,30028.0,Government operations inventory,2012
886,"Toyonaka City, Japan",Japan,1320183.0,Community inventories,2009
887,"Toyonaka City, Japan",Japan,5979.0,Government operations inventory,2010
888,"Tsukuba City, Japan",Japan,2091623.0,Community inventories,2006
889,"Tsukuba City, Japan",Japan,784.0,Government operations inventory,2010
890,"Ube City, Japan",Japan,5835548.0,Community inventories,2009
891,"Ube City, Japan",Japan,23141.0,Government operations inventory,2011
892,"Utsunomiya City, Japan",Japan,4140959.0,Community inventories,2003
893,"Utsunomiya City, Japan",Japan,60382.0,Government operations inventory,2009
894,"Wakayama Prefecture, Japan",Japan,16845000.0,Community inventories,2008
895,"Wakayama Prefecture, Japan",Japan,18405371.0,Community inventories,2010
896,"Wakayama Prefecture, Japan",Japan,0.0,Government operations inventory,2009
897,"Wakayama Prefecture, Japan",Japan,584.0,Government operations inventory,2012
898,"Yamagata Prefecture, Japan",Japan,9727000.0,Community inventories,2008
899,"Yamaguchi City, Japan",Japan,2070935.0,Community inventories,2008
900,"Yamaguchi City, Japan",Japan,1119.0,Government operations inventory,2009
901,"Yamaguchi Prefecture, Japan",Japan,42655000.0,Community inventories,2010
902,"Yamaguchi Prefecture, Japan",Japan,9723.0,Government operations inventory,2010
903,"Yamanashi Prefecture, Japan",Japan,6812000.0,Community inventories,2009
904,"Yamanashi Prefecture, Japan",Japan,6561000.0,Community inventories,2010
905,"Yamanashi Prefecture, Japan",Japan,0.0,Government operations inventory,2011
906,"Yamanashi Prefecture, Japan",Japan,32487.0,Government operations inventory,2012
907,"Yao City, Japan",Japan,1431046.0,Community inventories,2008
908,"Yao City, Japan",Japan,966.0,Government operations inventory,2010
909,"Yokohama City, Japan",Japan,19786000.0,Community inventories,2008
910,"Yokohama City, Japan",Japan,20375712.0,Community inventories,2014
911,"Yokohama City, Japan",Japan,338928.0,Government operations inventory,2014
912,"Yokosuka City, Japan",Japan,22834.0,Government operations inventory,2009
913,"Greater Amman Municipality, Jordan",Jordan,7445420.973,Community inventories,2014
914,"Kuching North City Council, Malaysia",Malaysia,0.0,Government operations inventory,2014
915,"Penang Island City Council, Malaysia",Malaysia,0.0,Government operations inventory,2014
916,"Petaling Jaya City Council, Malaysia",Malaysia,127052.0475,Government operations inventory,2013
917,"Petaling Jaya City Council, Malaysia",Malaysia,1731.7,Government operations inventory,2014
918,"Seberang Perai Municipal Council, Malaysia",Malaysia,8131.48208,Community inventories,2016
919,"Shah Alam City Council, Malaysia",Malaysia,0.0,Government operations inventory,
920,"Shah Alam City Council, Malaysia",Malaysia,190443.17710035038,Government operations inventory,2013
921,"Guadalajara Metropolitan Area, Mexico",Mexico,529694347.0,Community inventories,2016
922,"Municipality of Aguascalientes, Mexico",Mexico,3839803.0,Community inventories,2010
923,"Municipality of Amacuzac, Mexico",Mexico,43111.0,Community inventories,2010
924,"Municipality of Atlatlahucan, Mexico",Mexico,44873.0,Community inventories,2010
925,"Municipality of Atotonilco de Tula, Mexico",Mexico,888994.0,Community inventories,2010
926,"Municipality of Axochiapan, Mexico",Mexico,63506.0,Community inventories,2010
927,"Municipality of Cozumel, Mexico",Mexico,177326.0,Community inventories,2011
928,"Municipality of Cuautla, Mexico",Mexico,484478.0,Community inventories,2010
929,"Municipality of Guadalajara, Mexico",Mexico,5462380.0,Community inventories,2009
930,"Municipality of Hermosillo, Mexico",Mexico,4952256.0,Community inventories,2010
931,"Municipality of Hermosillo, Mexico",Mexico,66266.0,Government operations inventory,2014
932,"Municipality of Jojutla, Mexico",Mexico,16682646.0,Community inventories,2010
933,"Municipality of Jonacatepec, Mexico",Mexico,62077.0,Community inventories,2010
934,"Municipality of León de los Aldamas, Mexico",Mexico,94311876.215,Community inventories,2012
935,"Municipality of León de los Aldamas, Mexico",Mexico,1738240.6749999998,Government operations inventory,2012
936,"Municipality of Mazatepec, Mexico",Mexico,11554.0,Community inventories,2010
937,"Municipality of Puebla de Zaragoza, Mexico",Mexico,3302184.0,Community inventories,2010
938,"Municipality of Puebla de Zaragoza, Mexico",Mexico,1781685.0,Government operations inventory,2012
939,"Municipality of Salamanca, Mexico",Mexico,0.0,Government operations inventory,2012
940,"Municipality of San Pedro Tlaquepaque, Mexico",Mexico,209946.56,Government operations inventory,2008
941,"Municipality of Tlalnepantla de Baz, Mexico",Mexico,5899134.0,Community inventories,2011
942,"Municipality of Toluca de Lerdo, Mexico",Mexico,4378317.0,Community inventories,2010
943,"Municipality of Toluca de Lerdo, Mexico",Mexico,2643862.0,Government operations inventory,2010
944,"Municipality of Tuxtla Gutiérrez, Mexico",Mexico,1708489.0,Community inventories,2010
945,"Municipality of Tuxtla Gutiérrez, Mexico",Mexico,1604177.77,Government operations inventory,2010
946,"Municipality of Xalapa-Enríquez, Mexico",Mexico,1646108.0,Community inventories,2011
947,"Municipality of Yautepec de Zaragoza, Mexico",Mexico,167974.0,Community inventories,2010
948,"Municipality of Zapopan, Mexico",Mexico,4351244.0,Community inventories,2010
949,"México City Government, Mexico",Mexico,26257083.0,Community inventories,2010
950,"México City Government, Mexico",Mexico,24551216.0,Community inventories,2012
951,"México City Government, Mexico",Mexico,9053518.0,Government operations inventory,2010
952,"México City Government, Mexico",Mexico,5436863.0,Government operations inventory,2012
953,"City of Windhoek, Namibia",Namibia,2829997.0,Community inventories,2016
954,"Dunedin City Council, New Zealand",New Zealand,1091279.509,Community inventories,2016
955,"Dunedin City Council, New Zealand",New Zealand,21469.86,Government operations inventory,2016
956,"Palmerston North City Council, New Zealand",New Zealand,475234.0,Community inventories,2001
957,"Palmerston North City Council, New Zealand",New Zealand,2924.0,Government operations inventory,2006
958,"Palmerston North City Council, New Zealand",New Zealand,3017.0,Government operations inventory,2007
959,"Palmerston North City Council, New Zealand",New Zealand,2832.0,Government operations inventory,2008
960,"Palmerston North City Council, New Zealand",New Zealand,2934.0,Government operations inventory,2009
961,"Palmerston North City Council, New Zealand",New Zealand,2908.0,Government operations inventory,2010
962,"Rotorua Lakes Council, New Zealand",New Zealand,1541672.771,Community inventories,2016
963,"Arendal Municipality, Norway",Norway,169800.0,Community inventories,2005
964,"Arendal Municipality, Norway",Norway,151900.0,Community inventories,2008
965,"Arendal Municipality, Norway",Norway,150800.0,Community inventories,2009
966,"Arendal Municipality, Norway",Norway,829.6,Government operations inventory,2008
967,"Arendal Municipality, Norway",Norway,1215.6,Government operations inventory,2009
968,"Arendal Municipality, Norway",Norway,854.1,Government operations inventory,2010
969,"Arendal Municipality, Norway",Norway,939.0,Government operations inventory,2011
970,"Arendal Municipality, Norway",Norway,1134.0,Government operations inventory,2014
971,"Kristiansand Municipality, Norway",Norway,396500.0,Community inventories,2005
972,"Kristiansand Municipality, Norway",Norway,278600.0,Community inventories,2008
973,"Kristiansand Municipality, Norway",Norway,293100.0,Community inventories,2009
974,"Lørenskog Municipality, Norway",Norway,89200.0,Community inventories,2005
975,"Lørenskog Municipality, Norway",Norway,67100.0,Community inventories,2008
976,"Lørenskog Municipality, Norway",Norway,63200.0,Community inventories,2009
977,"Oslo Municipality, Norway",Norway,1168000.0,Community inventories,1991
978,"Oslo Municipality, Norway",Norway,1166800.0,Community inventories,1995
979,"Oslo Municipality, Norway",Norway,1260100.0,Community inventories,2000
980,"Oslo Municipality, Norway",Norway,1337400.0,Community inventories,2005
981,"Oslo Municipality, Norway",Norway,1295700.0,Community inventories,2008
982,"Oslo Municipality, Norway",Norway,1321100.0,Community inventories,2009
983,"Oslo Municipality, Norway",Norway,42186.0,Government operations inventory,2009
984,"Oslo Municipality, Norway",Norway,43393.0,Government operations inventory,2010
985,"Oslo Municipality, Norway",Norway,41093.0,Government operations inventory,2011
986,"Ringerike Municipality, Norway",Norway,152200.0,Community inventories,2005
987,"Ringerike Municipality, Norway",Norway,156000.0,Community inventories,2008
988,"Ringerike Municipality, Norway",Norway,149300.0,Community inventories,2009
989,"Ringerike Municipality, Norway",Norway,5190.0,Government operations inventory,2007
990,"Sandnes Municipality, Norway",Norway,236900.0,Community inventories,2005
991,"Sandnes Municipality, Norway",Norway,265000.0,Community inventories,2008
992,"Sandnes Municipality, Norway",Norway,255400.0,Community inventories,2009
993,"Stavanger Municipality, Norway",Norway,256400.0,Community inventories,2005
994,"Stavanger Municipality, Norway",Norway,283300.0,Community inventories,2008
995,"Stavanger Municipality, Norway",Norway,278600.0,Community inventories,2009
996,"District Municipality of Miraflores, Peru",Peru,335439.34,Community inventories,2015
997,"District Municipality of Miraflores, Peru",Peru,0.0,Government operations inventory,2015
998,"District Municipality of Miraflores, Peru",Peru,107.56,Government operations inventory,2015
999,"Municipalidad de Santiago de Surco, Peru",Peru,2679538.0,Community inventories,2016
1000,"Municipalidad de Santiago de Surco, Peru",Peru,18873.66,Government operations inventory,2016
1001,"Municipality of Magdelena Del Mar, Peru",Peru,29231994.0,Community inventories,2016
1002,"Municipality of Magdelena Del Mar, Peru",Peru,4.8,Government operations inventory,2016
1003,"Municipality of San Isidro, Lima, Peru",Peru,1842.0,Community inventories,2015
1004,"Municipality of San Isidro, Lima, Peru",Peru,0.0,Government operations inventory,2015
1005,"Municipality of San Isidro, Lima, Peru",Peru,81.74,Government operations inventory,2015
1006,"City Government of Marikina, Philippines",Philippines,719269.0,Community inventories,2013
1007,"City of Batangas, Philippines",Philippines,705827.0,Community inventories,2015
1008,"City of Batangas, Philippines",Philippines,49468.66,Government operations inventory,2015
1009,"City of Cagayan de Oro, Philippines",Philippines,54845.0,Government operations inventory,2014
1010,"City of Catbalogan, Philippines",Philippines,74364.0,Community inventories,2016
1011,"City of Catbalogan, Philippines",Philippines,47584.29,Government operations inventory,2016
1012,"City of Makati, Philippines",Philippines,14672557.0,Community inventories,2010
1013,"City of Makati, Philippines",Philippines,314699.0,Community inventories,2016
1014,"City of Makati, Philippines",Philippines,1748284.7899999998,Community inventories,2016
1015,"City of Makati, Philippines",Philippines,1659.0,Government operations inventory,2010
1016,"City of Makati, Philippines",Philippines,8580.0,Government operations inventory,2010
1017,"City of Makati, Philippines",Philippines,1154.5,Government operations inventory,2016
1018,"City of Naga, Camarines Sur, Philippines",Philippines,243527.0,Community inventories,2014
1019,"City of Quezon City, Philippines",Philippines,713312132.0,Community inventories,2010
1020,"City of Quezon City, Philippines",Philippines,2268.85,Government operations inventory,2010
1021,"Pasig City Government, Philippines",Philippines,659168.0,Community inventories,2010
1022,"Pasig City Government, Philippines",Philippines,0.0,Government operations inventory,2010
1023,"City of Warsaw, Poland",Poland,12333428.54029113,Community inventories,2012
1024,"City of Warsaw, Poland",Poland,0.0,Government operations inventory,2012
1025,"Municipality of Almada, Portugal",Portugal,246916.0,Community inventories,2006
1026,"Municipality of Almada, Portugal",Portugal,1811.0,Government operations inventory,2006
1027,"Municipality of Oeiras, Portugal",Portugal,737209.0,Community inventories,2006
1028,"Asan City, Republic of Korea",Republic of Korea,2761356.0,Community inventories,2008
1029,"City of Changwon, Republic of Korea",Republic of Korea,0.0,Government operations inventory,2005
1030,"Gangdong-gu Municipal Government, Republic of Korea",Republic of Korea,938.0,Community inventories,2013
1031,"Gangneung City, Republic of Korea",Republic of Korea,7124024.0,Community inventories,2005
1032,"Gangneung City, Republic of Korea",Republic of Korea,9546519.0,Community inventories,2010
1033,"Pyeongchang County Government, Republic of Korea",Republic of Korea,492082.0,Community inventories,2005
1034,"Pyeongchang County Government, Republic of Korea",Republic of Korea,452187.0,Community inventories,2010
1035,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,49581584.0,Community inventories,2010
1036,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,47588425.0,Community inventories,2011
1037,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,46400612.0,Community inventories,2012
1038,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,18180000.0,Government operations inventory,2005
1039,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,15850000.0,Government operations inventory,2010
1040,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,15439000.0,Government operations inventory,2011
1041,"Seoul Metropolitan Government, Republic of Korea",Republic of Korea,15473000.0,Government operations inventory,2012
1042,"Suwon City, Republic of Korea",Republic of Korea,5850754.412,Community inventories,2005
1043,"Suwon City, Republic of Korea",Republic of Korea,5654867.519,Community inventories,2015
1044,"Wonju City, Republic of Korea",Republic of Korea,1272591.0,Community inventories,2005
1045,"Wonju City, Republic of Korea",Republic of Korea,1489458.0,Community inventories,2007
1046,"Wonju City, Republic of Korea",Republic of Korea,4254019.0,Community inventories,2010
1047,"Wonju City, Republic of Korea",Republic of Korea,1928493.0,Community inventories,2012
1048,"Yeosu City, Republic of Korea",Republic of Korea,29626846.0,Community inventories,2005
1049,"Yeosu City, Republic of Korea",Republic of Korea,33282024.0,Community inventories,2009
1050,"Yeosu City, Republic of Korea",Republic of Korea,34543258.0,Community inventories,2010
1051,"Yeosu City, Republic of Korea",Republic of Korea,49764214.0,Community inventories,2011
1052,"Yeosu City, Republic of Korea",Republic of Korea,54345536.0,Community inventories,2012
1053,"Yeosu City, Republic of Korea",Republic of Korea,54018083.0,Community inventories,2013
1054,"Yeosu City, Republic of Korea",Republic of Korea,53879759.0,Community inventories,2014
1055,"Yeosu City, Republic of Korea",Republic of Korea,53143361.0,Community inventories,2015
1056,"Government of Singapore, Singapore",Singapore,38202400.58757,Community inventories,2000
1057,"Government of Singapore, Singapore",Singapore,46831680.0,Community inventories,2010
1058,"Government of Singapore, Singapore",Singapore,0.0,Government operations inventory,2010
1059,"Buffalo City Metropolitan Municipality, South Africa",South Africa,2592942.0,Community inventories,2007
1060,"Buffalo City Metropolitan Municipality, South Africa",South Africa,6187.0,Government operations inventory,2007
1061,"Cape Town Metropolitan Municipality, South Africa",South Africa,19949344.0,Community inventories,2007
1062,"Cape Town Metropolitan Municipality, South Africa",South Africa,19358001.0,Community inventories,2012
1063,"Cape Town Metropolitan Municipality, South Africa",South Africa,23706147.0,Community inventories,2012
1064,"Cape Town Metropolitan Municipality, South Africa",South Africa,14029281.0,Community inventories,2015
1065,"Cape Town Metropolitan Municipality, South Africa",South Africa,41310.0,Government operations inventory,2007
1066,"Cape Town Metropolitan Municipality, South Africa",South Africa,40673.0,Government operations inventory,2012
1067,"Cape Town Metropolitan Municipality, South Africa",South Africa,40673.282,Government operations inventory,2012
1068,"City of Johannesburg Metropolitan Municipality, South Africa",South Africa,22186188.0,Community inventories,2007
1069,"City of Johannesburg Metropolitan Municipality, South Africa",South Africa,24716711.0,Community inventories,2014
1070,"City of Johannesburg Metropolitan Municipality, South Africa",South Africa,25.0,Government operations inventory,2007
1071,"Ekurhuleni Metropolitan Municipality, South Africa",South Africa,26783460.0,Community inventories,2011
1072,"Ekurhuleni Metropolitan Municipality, South Africa",South Africa,19330397.0,Community inventories,2014
1073,"Ekurhuleni Metropolitan Municipality, South Africa",South Africa,291485.0,Government operations inventory,2011
1074,"KwaDukuza Local Municipality, South Africa",South Africa,992961.0,Community inventories,2012
1075,"KwaDukuza Local Municipality, South Africa",South Africa,1751999.0,Community inventories,2012
1076,"KwaDukuza Local Municipality, South Africa",South Africa,75387.0,Government operations inventory,2012
1077,"Msunduzi Local Municipality, South Africa",South Africa,1289214.0,Community inventories,2015
1078,"Nelson Mandela Bay Metropolitan Municipality, South Africa",South Africa,4208081.0,Community inventories,2007
1079,"Nelson Mandela Bay Metropolitan Municipality, South Africa",South Africa,4986052.0,Community inventories,2012
1080,"Nelson Mandela Bay Metropolitan Municipality, South Africa",South Africa,333608.0,Government operations inventory,2012
1081,"Steve Tshwete Local Municipality, South Africa",South Africa,3819692.0,Community inventories,2012
1082,"Steve Tshwete Local Municipality, South Africa",South Africa,73771.0,Government operations inventory,2012
1083,"Tshwane Metropolitan Municipality, South Africa",South Africa,16292831.0,Community inventories,2007
1084,"Tshwane Metropolitan Municipality, South Africa",South Africa,11984730.0,Community inventories,2013
1085,"Tshwane Metropolitan Municipality, South Africa",South Africa,29145.0,Government operations inventory,2007
1086,"Tshwane Metropolitan Municipality, South Africa",South Africa,990623.0,Government operations inventory,2013
1087,"eThekwini Metropolitan Municipality, South Africa",South Africa,21160200.0,Community inventories,2010
1088,"eThekwini Metropolitan Municipality, South Africa",South Africa,21563446.0,Community inventories,2011
1089,"eThekwini Metropolitan Municipality, South Africa",South Africa,22778331.0,Community inventories,2012
