,"Agriculture, forest and other land use",Industrial process and product use,Other,Stationary energy,Transport,Unnamed: 0,Waste management,city,country,inventory_type
0,0.0,0.0,,8176887.0,3994893.0,0.0,0.0,"Autonomous City of Buenos Aires, Argentina",Argentina,Community inventories
1,0.0,0.0,0.0,0.0,5788.0,1.0,0.0,"Autonomous City of Buenos Aires, Argentina",Argentina,Government operations inventory
2,76772.64485,0.0,,10079.4812,6983.649296,2.0,2121.180308,"Municipality of Arias, Argentina",Argentina,Community inventories
3,0.0,0.0,0.0,0.0,0.0,3.0,2121.11,"Municipality of Arias, Argentina",Argentina,Government operations inventory
4,13000.16376,0.0,,23899.925209999998,10758.446979999999,4.0,6040.699995,"Municipality of Armstrong, Argentina",Argentina,Community inventories
5,0.0,0.0,0.0,0.0,0.0,5.0,6040.7,"Municipality of Armstrong, Argentina",Argentina,Government operations inventory
6,11395.514659999999,0.0,,12276.47312,3253.187172,6.0,1345.877384,"Municipality of Arteaga, Argentina",Argentina,Community inventories
7,0.0,0.0,0.0,0.0,0.0,7.0,1345.87,"Municipality of Arteaga, Argentina",Argentina,Government operations inventory
8,0.0,0.0,,634925.4441,199505.8033,8.0,79230.47028,"Municipality of Bariloche, Argentina",Argentina,Community inventories
9,0.0,0.0,0.0,0.0,0.0,9.0,79318.47,"Municipality of Bariloche, Argentina",Argentina,Government operations inventory
10,2300.819077,0.0,,30411.121239999997,60918.25913,10.0,6815.353986,"Municipality of Bell Ville, Argentina",Argentina,Community inventories
11,0.0,0.0,0.0,0.0,0.0,11.0,6815.3600000000015,"Municipality of Bell Ville, Argentina",Argentina,Government operations inventory
12,300633.2726,25696.88,,179003.6918,57735.741910000004,12.0,17090.67315,"Municipality of Bragado, Argentina",Argentina,Community inventories
13,0.0,0.0,0.0,0.0,0.0,13.0,17090.44,"Municipality of Bragado, Argentina",Argentina,Government operations inventory
14,14804.0,0.0,,9203.0,24425.0,14.0,2789.0,"Municipality of Camilo Aldao, Argentina",Argentina,Community inventories
15,0.0,0.0,0.0,0.0,0.0,15.0,2787.76,"Municipality of Camilo Aldao, Argentina",Argentina,Government operations inventory
16,6386.0,0.0,,32398.0,49946.0,16.0,7568.0,"Municipality of Carcarañá, Argentina",Argentina,Community inventories
17,0.0,0.0,0.0,0.0,0.0,17.0,7567.82,"Municipality of Carcarañá, Argentina",Argentina,Government operations inventory
18,643373.0,0.0,,20119.0,17499.0,18.0,936.0,"Municipality of Carlos Tejedor, Argentina",Argentina,Community inventories
19,0.0,0.0,0.0,0.0,0.0,19.0,935.81,"Municipality of Carlos Tejedor, Argentina",Argentina,Government operations inventory
20,11622.52844,0.0,,2971.477078,6171.974633,20.0,477.6848155,"Municipality of Caseros, Argentina",Argentina,Community inventories
21,0.0,0.0,0.0,0.0,0.0,21.0,477.69,"Municipality of Caseros, Argentina",Argentina,Government operations inventory
22,12518.05715,0.0,,95544.7463,42884.11405,22.0,14802.94504,"Municipality of Casilda, Argentina",Argentina,Community inventories
23,0.0,0.0,497.81,0.0,0.0,23.0,14802.94,"Municipality of Casilda, Argentina",Argentina,Government operations inventory
24,14137.351040000001,0.0,,3034.76429,275.124934,24.0,1556.77059,"Municipality of Centeno, Argentina",Argentina,Community inventories
25,0.0,0.0,0.0,0.0,0.0,25.0,1556.77,"Municipality of Centeno, Argentina",Argentina,Government operations inventory
26,20258.11823,0.0,,36179.35342,12568.7301,26.0,2529.293328,"Municipality of Chabas, Argentina",Argentina,Community inventories
27,0.0,0.0,128.67,0.0,0.0,27.0,2529.29,"Municipality of Chabas, Argentina",Argentina,Government operations inventory
28,328054.3974,0.0,,217614.2836,70990.22393,28.0,15779.118230000002,"Municipality of Chacabuco, Argentina",Argentina,Community inventories
29,0.0,0.0,0.0,0.0,0.0,29.0,15779.12,"Municipality of Chacabuco, Argentina",Argentina,Government operations inventory
30,20957.0,0.0,,6646.0,15632.0,30.0,1103.0,"Municipality of Chañar Ladeado, Argentina",Argentina,Community inventories
31,0.0,0.0,0.0,0.0,0.0,31.0,1102.55,"Municipality of Chañar Ladeado, Argentina",Argentina,Government operations inventory
32,84048.28542999999,0.0,,107019.6242,34667.480339999995,32.0,10508.62723,"Municipality of Colón, Buenos Aires, Argentina",Argentina,Community inventories
33,0.0,0.0,1600.82,0.0,0.0,33.0,10508.62,"Municipality of Colón, Buenos Aires, Argentina",Argentina,Government operations inventory
34,511.333088,0.0,,757.7356099,1335.241344,34.0,1429.143581,"Municipality of Coronel Dominguez, Argentina",Argentina,Community inventories
35,0.0,0.0,0.0,0.0,0.0,35.0,1429.14,"Municipality of Coronel Dominguez, Argentina",Argentina,Government operations inventory
36,38960.19865,0.0,,14040.782169999999,4602.416741,36.0,914.9511106000001,"Municipality of Correa, Argentina",Argentina,Community inventories
37,0.0,0.0,0.0,0.0,0.0,37.0,914.95,"Municipality of Correa, Argentina",Argentina,Government operations inventory
38,7086.475794,0.0,,29150.36808,673.4390475,38.0,13917.173880000002,"Municipality of Cosquin, Argentina",Argentina,Community inventories
39,0.0,0.0,0.0,0.0,0.0,39.0,13917.18,"Municipality of Cosquin, Argentina",Argentina,Government operations inventory
40,2001.334122,0.0,,15876.384180000001,6995.468921,40.0,3592.9387909999996,"Municipality of Cruz Alta, Argentina",Argentina,Community inventories
41,0.0,0.0,0.0,0.0,0.0,41.0,3592.9400000000005,"Municipality of Cruz Alta, Argentina",Argentina,Government operations inventory
42,215375.8508,0.0,,68229.68368,87664.18119,42.0,28874.87465,"Municipality of General Alvear, Argentina",Argentina,Community inventories
43,0.0,0.0,0.0,0.0,0.0,43.0,28874.870000000006,"Municipality of General Alvear, Argentina",Argentina,Government operations inventory
44,276657.0,0.0,,31963.0,19614.0,44.0,5561.0,"Municipality of General Viamonte, Argentina",Argentina,Community inventories
45,0.0,0.0,0.0,0.0,0.0,45.0,5560.67,"Municipality of General Viamonte, Argentina",Argentina,Government operations inventory
46,1238.0,0.0,,311344.0,142017.0,46.0,79396.0,"Municipality of Godoy Cruz, Argentina",Argentina,Community inventories
47,0.0,0.0,0.0,0.0,0.0,47.0,79396.8,"Municipality of Godoy Cruz, Argentina",Argentina,Government operations inventory
48,746559.0,0.0,,15630.0,16494.0,48.0,4289.0,"Municipality of Guaminí, Argentina",Argentina,Community inventories
49,0.0,0.0,0.0,0.0,0.0,49.0,4289.38,"Municipality of Guaminí, Argentina",Argentina,Government operations inventory
50,492.2089877,0.0,,531234.9775,266365.1575,50.0,28881.095110000002,"Municipality of Guaymallén, Argentina",Argentina,Community inventories
51,0.0,0.0,0.0,0.0,0.0,51.0,5257.26,"Municipality of Guaymallén, Argentina",Argentina,Government operations inventory
52,27892.636580000002,0.0,,2319.924026,7266.477103,52.0,428.7489414,"Municipality of Herrera, Argentina",Argentina,Community inventories
53,0.0,0.0,0.0,0.0,0.0,53.0,428.76,"Municipality of Herrera, Argentina",Argentina,Government operations inventory
54,34366.8798,0.0,,7476.083059999999,9508.504356,54.0,1703.1929579999999,"Municipality of Inriville, Argentina",Argentina,Community inventories
55,0.0,0.0,0.0,0.0,0.0,55.0,1703.19,"Municipality of Inriville, Argentina",Argentina,Government operations inventory
56,6484.698153,0.0,,32380.75302,23095.83575,56.0,9615.003178,"Municipality of Juana Koslay, Argentina",Argentina,Community inventories
57,0.0,0.0,0.0,0.0,0.0,57.0,15255.83,"Municipality of Juana Koslay, Argentina",Argentina,Government operations inventory
58,0.0,0.0,,0.0,0.0,58.0,0.0,"Municipality of Las Flores, Argentina",Argentina,Community inventories
59,0.0,0.0,0.0,0.0,0.0,59.0,7739.04,"Municipality of Las Flores, Argentina",Argentina,Government operations inventory
60,312129.6657,0.0,,74853.64961000001,62406.45474,60.0,11521.28932,"Municipality of Lobos, Argentina",Argentina,Community inventories
61,0.0,0.0,0.0,0.0,0.0,61.0,11521.29,"Municipality of Lobos, Argentina",Argentina,Government operations inventory
62,5254.743607,0.0,,3506.8931450000005,6750.377122,62.0,275.1757477,"Municipality of Los Molinos, Argentina",Argentina,Community inventories
63,0.0,0.0,0.0,0.0,0.0,63.0,275.18,"Municipality of Los Molinos, Argentina",Argentina,Government operations inventory
64,3258.051367,0.0,,2108.550541,1870.9590039999998,64.0,853.5268513,"Municipality of Los Reartes, Argentina",Argentina,Community inventories
65,0.0,0.0,0.0,0.0,0.0,65.0,853.53,"Municipality of Los Reartes, Argentina",Argentina,Government operations inventory
66,26370.889580000003,0.0,,6665.5789079999995,3017.63829,66.0,545.5761111,"Municipality of Los Surgentes, Argentina",Argentina,Community inventories
67,0.0,0.0,0.0,0.0,0.0,67.0,545.5699999999998,"Municipality of Los Surgentes, Argentina",Argentina,Government operations inventory
68,34781.0,0.0,,6217.0,9734.0,68.0,3047.0,"Municipality of Malabrigo, Argentina",Argentina,Community inventories
69,0.0,0.0,0.0,0.0,0.0,69.0,3046.75,"Municipality of Malabrigo, Argentina",Argentina,Government operations inventory
70,0.0,0.0,,291806.0001,328698.0881,70.0,79388.87054,"Municipality of Mendoza, Argentina",Argentina,Community inventories
71,0.0,0.0,0.0,0.0,0.0,71.0,56151.5,"Municipality of Mendoza, Argentina",Argentina,Government operations inventory
72,6034.863708,0.0,,15157.71858,27019.59807,72.0,1226.680928,"Municipality of Monte Buey, Argentina",Argentina,Community inventories
73,0.0,0.0,0.0,0.0,0.0,73.0,1226.6799999999996,"Municipality of Monte Buey, Argentina",Argentina,Government operations inventory
74,6943.677933,0.0,,6952.938315,10118.01675,74.0,2717.251385,"Municipality of Monte Vera, Argentina",Argentina,Community inventories
75,0.0,0.0,0.0,0.0,0.0,75.0,2717.25,"Municipality of Monte Vera, Argentina",Argentina,Government operations inventory
76,1387.123214,0.0,,67790.00237,49730.20012,76.0,9365.366473,"Municipality of Nogoyá, Argentina",Argentina,Community inventories
77,0.0,0.0,0.0,0.0,0.0,77.0,9365.37,"Municipality of Nogoyá, Argentina",Argentina,Government operations inventory
78,1768629.154,675948.0,,566389.7079,285471.9358,78.0,58899.610689999994,"Municipality of Olavarría, Argentina",Argentina,Community inventories
79,0.0,0.0,3375.64,0.0,0.0,79.0,59504.42,"Municipality of Olavarría, Argentina",Argentina,Government operations inventory
80,0.0,0.0,,407330.7314,292492.6217,80.0,128429.59300000001,"Municipality of Paraná, Argentina",Argentina,Community inventories
81,0.0,0.0,0.0,0.0,0.0,81.0,128429.59,"Municipality of Paraná, Argentina",Argentina,Government operations inventory
82,1384.0,0.0,,6881.0,2218.0,82.0,3940.0,"Municipality of Potrero de los Funes, Argentina",Argentina,Community inventories
83,0.0,0.0,0.0,0.0,0.0,83.0,3941.12,"Municipality of Potrero de los Funes, Argentina",Argentina,Government operations inventory
84,26.91,0.0,,44902.09,28769.0,84.0,20148.93,"Municipality of Pérez, Argentina",Argentina,Community inventories
85,0.0,0.0,0.0,0.0,0.0,85.0,15698590.340000002,"Municipality of Pérez, Argentina",Argentina,Government operations inventory
86,35439.38243,0.0,,181243.9285,123059.5879,86.0,97533.21717,"Municipality of Rafaela, Argentina",Argentina,Community inventories
87,0.0,0.0,0.0,0.0,0.0,87.0,97533.21,"Municipality of Rafaela, Argentina",Argentina,Government operations inventory
88,0.0,0.0,,373439.0207,337166.0713,88.0,139796.2169,"Municipality of Resistencia, Argentina",Argentina,Community inventories
89,0.0,0.0,0.0,0.0,0.0,89.0,139796.22,"Municipality of Resistencia, Argentina",Argentina,Government operations inventory
90,501885.4035,0.0,,39903.07292,34462.11525,90.0,4023.1447630000002,"Municipality of Rivadavia, Argentina",Argentina,Community inventories
91,0.0,0.0,0.0,0.0,0.0,91.0,3968.0,"Municipality of Rivadavia, Argentina",Argentina,Government operations inventory
92,185689.7121,0.0,,67183.29796,8352.072247,92.0,12876.03752,"Municipality of Rojas, Argentina",Argentina,Community inventories
93,0.0,0.0,794.5,0.0,0.0,93.0,12876.04,"Municipality of Rojas, Argentina",Argentina,Government operations inventory
94,0.0,0.0,,1947968.0,1023580.0,94.0,715468.0,"Municipality of Rosario, Argentina",Argentina,Community inventories
95,25304.480819999997,0.0,,513603.97,407051.3235,95.0,114113.8817,"Municipality of Río Cuarto, Argentina",Argentina,Community inventories
96,0.0,0.0,0.0,0.0,0.0,96.0,120740.72,"Municipality of Río Cuarto, Argentina",Argentina,Government operations inventory
97,157066.8374,0.0,,29569.06108,16055.855090000001,97.0,2137.3285100000003,"Municipality of Salliqueló, Argentina",Argentina,Community inventories
98,0.0,0.0,0.0,0.0,0.0,98.0,2137.34,"Municipality of Salliqueló, Argentina",Argentina,Government operations inventory
99,0.0,0.0,,779415.1214,858290.0729,99.0,227727.8883,"Municipality of Salta, Argentina",Argentina,Community inventories
100,0.0,0.0,0.0,0.0,0.0,100.0,321117.66,"Municipality of Salta, Argentina",Argentina,Government operations inventory
101,88498.61193,0.0,,56347.79915,36565.61842,101.0,4497.5217,"Municipality of San Antonio de Areco, Argentina",Argentina,Community inventories
102,0.0,0.0,0.0,0.0,0.0,102.0,4497.52,"Municipality of San Antonio de Areco, Argentina",Argentina,Government operations inventory
103,10036.763490000001,0.0,,8343.492479999999,5256.803768,103.0,1560.875559,"Municipality of San Carlos Sud, Argentina",Argentina,Community inventories
104,0.0,0.0,0.0,0.0,0.0,104.0,1560.88,"Municipality of San Carlos Sud, Argentina",Argentina,Government operations inventory
105,826.2617921,0.0,,217595.4252,198207.8492,105.0,89081.1727,"Municipality of San Fernando del Valle de Catamarca, Argentina",Argentina,Community inventories
106,0.0,0.0,797.37,0.0,0.0,106.0,97106.86,"Municipality of San Fernando del Valle de Catamarca, Argentina",Argentina,Government operations inventory
107,2365.0,0.0,,683811.0,364007.0,107.0,329310.0,"Municipality of San Isidro, Buenos Aires, Argentina",Argentina,Community inventories
108,0.0,0.0,0.0,0.0,0.0,108.0,329309.65,"Municipality of San Isidro, Buenos Aires, Argentina",Argentina,Government operations inventory
109,5337.9049079999995,0.0,,141131.4358,55488.325560000005,109.0,46643.682,"Municipality of San Martín de los Andes, Argentina",Argentina,Community inventories
110,0.0,0.0,0.0,0.0,0.0,110.0,46712.78,"Municipality of San Martín de los Andes, Argentina",Argentina,Government operations inventory
111,0.0,0.0,,395322.89,187819.9379,111.0,198339.7003,"Municipality of San Miguel, Argentina",Argentina,Community inventories
112,0.0,0.0,0.0,0.0,0.0,112.0,225858.68,"Municipality of San Miguel, Argentina",Argentina,Government operations inventory
113,0.0,0.0,,522664.3071,373270.8974,113.0,109031.3128,"Municipality of Santa Fe de la Vera Cruz, Argentina",Argentina,Community inventories
114,0.0,0.0,0.0,0.0,0.0,114.0,109031.31,"Municipality of Santa Fe de la Vera Cruz, Argentina",Argentina,Government operations inventory
115,221.6262855,0.0,,4842.908075,6006.284841,115.0,1263.3633619999998,"Municipality of Soldini, Argentina",Argentina,Community inventories
116,0.0,0.0,50.35,0.0,0.0,116.0,1263.56,"Municipality of Soldini, Argentina",Argentina,Government operations inventory
117,8256.473233,0.0,,94002.28611,8430.094935,117.0,38075.22432,"Municipality of Tafi Viejo, Argentina",Argentina,Community inventories
118,0.0,0.0,0.0,0.0,0.0,118.0,34538.58,"Municipality of Tafi Viejo, Argentina",Argentina,Government operations inventory
119,64757.0,0.0,,9119.0,15436.0,119.0,3938.0,"Municipality of Totoras, Argentina",Argentina,Community inventories
120,0.0,0.0,0.0,0.0,0.0,120.0,3937.23,"Municipality of Totoras, Argentina",Argentina,Government operations inventory
121,3424.4796950000004,0.0,,1883.0777879999998,4181.437372,121.0,571.6175218,"Municipality of Uranga, Argentina",Argentina,Community inventories
122,0.0,0.0,0.0,0.0,0.0,122.0,571.61,"Municipality of Uranga, Argentina",Argentina,Government operations inventory
123,20125.518219999998,0.0,,160496.4812,205234.8606,123.0,45483.625830000004,"Municipality of Venado Tuerto, Argentina",Argentina,Community inventories
124,0.0,0.0,0.0,0.0,0.0,124.0,45483.63000000001,"Municipality of Venado Tuerto, Argentina",Argentina,Government operations inventory
125,7357.511895999999,0.0,,22239.73916,26512.31105,125.0,6791.518381999999,"Municipality of Villa General Belgrano, Argentina",Argentina,Community inventories
126,0.0,0.0,0.0,0.0,0.0,126.0,6791.51,"Municipality of Villa General Belgrano, Argentina",Argentina,Government operations inventory
127,0.0,0.0,,0.0,0.0,127.0,0.0,"Municipality of Villa Pehuenia, Argentina",Argentina,Community inventories
128,0.0,0.0,,512125.0,3978.0,128.0,47550.0,"Adelaide City Council, Australia",Australia,Community inventories
129,0.0,0.0,,0.0,0.0,129.0,0.0,"Australian Capital Territory Government, Australia",Australia,Community inventories
130,0.0,0.0,0.0,0.0,40633.11,130.0,0.0,"Australian Capital Territory Government, Australia",Australia,Government operations inventory
131,27636.0,0.0,,235662.0,95004.0,131.0,0.0,"Byron Shire Council, Australia",Australia,Community inventories
132,0.0,0.0,0.0,0.0,0.0,132.0,0.0,"Byron Shire Council, Australia",Australia,Government operations inventory
133,0.0,0.0,,0.0,0.0,133.0,0.0,"City of Joondalup, Australia",Australia,Community inventories
134,0.0,0.0,0.0,0.0,0.0,134.0,0.0,"City of Joondalup, Australia",Australia,Government operations inventory
135,0.0,0.0,,0.0,0.0,135.0,0.0,"City of Mandurah, Australia",Australia,Community inventories
136,0.0,0.0,3094.0,0.0,0.0,136.0,0.0,"City of Mandurah, Australia",Australia,Government operations inventory
137,0.0,0.0,,563825.405,352558.0725,137.0,264706.5476,"City of Melville, Australia",Australia,Community inventories
138,0.0,0.0,,4563794.0,895105.0,138.0,308037.0,"City of Sydney, Australia",Australia,Community inventories
139,0.0,0.0,5996.0,0.0,2373.0,139.0,0.0,"City of Sydney, Australia",Australia,Government operations inventory
140,0.0,0.0,,135631606.3,335941.8797,140.0,137957.7417,"City of Yarra, Australia",Australia,Community inventories
141,0.0,0.0,0.0,0.0,0.0,141.0,39.0,"City of Yarra, Australia",Australia,Government operations inventory
142,0.0,0.0,,0.0,0.0,142.0,0.0,"Moreland City Council, Australia",Australia,Community inventories
143,0.0,0.0,,0.0,0.0,143.0,0.0,"Mornington Peninsula Shire Council, Australia",Australia,Community inventories
144,0.0,0.0,0.0,0.0,0.0,144.0,0.0,"Mornington Peninsula Shire Council, Australia",Australia,Government operations inventory
145,0.0,0.0,,1244841.74,543867.6716,145.0,451468.0739,"Penrith City Council, Australia",Australia,Community inventories
146,0.0,0.0,,0.0,0.0,146.0,0.0,"Port Phillip City Council, Australia",Australia,Community inventories
147,0.0,0.0,0.0,0.0,911.0,147.0,0.0,"Port Phillip City Council, Australia",Australia,Government operations inventory
148,0.0,0.0,,541420.0,269613.0,148.0,68915.0,"Tweed Shire Council, Australia",Australia,Community inventories
149,0.0,0.0,,928575.0,290165.0,149.0,0.0,"City of Graz, Austria",Austria,Community inventories
150,0.0,0.0,,2324000.0,848000.0,150.0,0.0,"Brussels Capital Region, Belgium",Belgium,Community inventories
151,0.0,243573.0,,2283115.0,1040551.0,151.0,0.0,"City of Antwerp, Belgium",Belgium,Community inventories
152,0.0,0.0,0.0,0.0,9318.0,152.0,0.0,"City of Antwerp, Belgium",Belgium,Government operations inventory
153,8740.0,0.0,,8667526.0,430477.0,153.0,0.0,"City of Ghent, Belgium",Belgium,Community inventories
154,0.0,0.0,0.0,0.0,2173.0,154.0,0.0,"City of Ghent, Belgium",Belgium,Government operations inventory
155,0.0,0.0,0.0,0.0,0.0,155.0,0.0,"City of Mechelen, Belgium",Belgium,Government operations inventory
156,0.0,0.0,,121564.0,70032.0,156.0,0.0,"City of Mouscron, Belgium",Belgium,Community inventories
157,1224.0,141301.0,0.0,0.0,0.0,157.0,38704159.0,"City of Mouscron, Belgium",Belgium,Government operations inventory
158,0.0,0.0,,870296.0,2635669.0,158.0,1072899.0,"Municipality of Belo Horizonte, Brazil",Brazil,Community inventories
159,0.0,0.0,0.0,0.0,0.0,159.0,10759.77,"Municipality of Belo Horizonte, Brazil",Brazil,Government operations inventory
160,0.0,0.0,,381172.0,1168203.0,160.0,167526.0,"Municipality of Betim, Brazil",Brazil,Community inventories
161,1046.0,0.0,,526348.0,2974119.0,161.0,632350.0,"Municipality of Curitiba, Brazil",Brazil,Community inventories
162,0.0,51733.0,,471432.0,852893.0,162.0,78596.0,"Municipality of Duque de Caxias, Brazil",Brazil,Community inventories
163,0.0,0.0,,988453.0,1185359369.0,163.0,1551052.0,"Municipality of Fortaleza, Brazil",Brazil,Community inventories
164,0.0,0.0,0.0,0.0,1960186.0,164.0,130017699.0,"Municipality of Fortaleza, Brazil",Brazil,Government operations inventory
165,0.0,0.0,,0.0,0.0,165.0,0.0,"Municipality of Joinville, Brazil",Brazil,Community inventories
166,0.0,0.0,,0.0,0.0,166.0,0.0,"Municipality of Londrina, Brazil",Brazil,Community inventories
167,0.0,0.0,0.0,0.0,0.0,167.0,0.0,"Municipality of Londrina, Brazil",Brazil,Government operations inventory
168,0.0,0.0,,0.0,0.0,168.0,0.0,"Municipality of Niterói, Brazil",Brazil,Community inventories
169,0.0,0.0,,0.0,0.0,169.0,0.0,"Municipality of Porto Alegre, Brazil",Brazil,Community inventories
170,0.0,0.0,0.0,0.0,0.0,170.0,0.0,"Municipality of Porto Alegre, Brazil",Brazil,Government operations inventory
171,0.0,0.0,,745804.0,1595858.0,171.0,581719.0,"Municipality of Recife, Brazil",Brazil,Community inventories
172,0.0,0.0,0.0,0.0,0.0,172.0,0.0,"Municipality of Recife, Brazil",Brazil,Government operations inventory
173,8772.0,41809790.0,,0.0,0.0,173.0,2524800.0,"Municipality of Rio de Janeiro, Brazil",Brazil,Community inventories
174,0.0,0.0,0.0,0.0,0.0,174.0,554.6600000000002,"Municipality of Rio de Janeiro, Brazil",Brazil,Government operations inventory
175,0.0,0.0,,304053.0,693567.0,175.0,233467.0,"Municipality of Sorocaba, Brazil",Brazil,Community inventories
176,22160.2,0.0,0.0,0.0,624679.0,176.0,162645.8,"Municipality of Sorocaba, Brazil",Brazil,Government operations inventory
177,8200.0,0.0,,2477033.359,10588750.0,177.0,2440400.0,"Municipality of São Paulo, Brazil",Brazil,Community inventories
178,0.0,0.0,0.0,0.0,0.0,178.0,554.6600000000002,"Municipality of São Paulo, Brazil",Brazil,Government operations inventory
179,0.0,0.0,,11395871.0,4897000.0,179.0,215260.0,"City of Calgary, AB, Canada",Canada,Community inventories
180,0.0,0.0,0.0,0.0,110917.0,180.0,0.0,"City of Calgary, AB, Canada",Canada,Government operations inventory
181,0.0,0.0,,18789.0,45301.0,181.0,1428.0,"City of Colwood, Canada",Canada,Community inventories
182,0.0,0.0,0.0,0.0,231.0,182.0,0.0,"City of Colwood, Canada",Canada,Government operations inventory
183,-100817.0,1008973.0,,10912605.0,4579268.0,183.0,155911.0,"City of Edmonton, AB, Canada",Canada,Community inventories
184,0.0,0.0,0.0,0.0,0.0,184.0,42179.0,"City of Edmonton, AB, Canada",Canada,Government operations inventory
185,0.0,0.0,,0.0,0.0,185.0,0.0,"City of Fredericton, NB, Canada",Canada,Community inventories
186,0.0,0.0,0.0,0.0,0.0,186.0,0.0,"City of Fredericton, NB, Canada",Canada,Government operations inventory
187,0.0,0.0,,1638000.0,481000.0,187.0,53000.0,"City of Greater Sudbury, ON, Canada",Canada,Community inventories
188,0.0,0.0,,138404.0,186161.0,188.0,12627.0,"City of Maple Ridge, Canada",Canada,Community inventories
189,0.0,0.0,12.0,0.0,1290.0,189.0,11.0,"City of Maple Ridge, Canada",Canada,Government operations inventory
190,0.0,0.0,,8154586.0,4714000.0,190.0,367000.0,"City of Montréal, QC, Canada",Canada,Community inventories
191,0.0,0.0,23601.0,0.0,74853.0,191.0,331.0,"City of Montréal, QC, Canada",Canada,Government operations inventory
192,0.0,0.0,,101596.0,98151.0,192.0,9974.0,"City of North Vancouver, Canada",Canada,Community inventories
193,0.0,0.0,0.0,0.0,0.0,193.0,197.0,"City of North Vancouver, Canada",Canada,Government operations inventory
194,0.0,0.0,,521284.0,588698.0,194.0,45456.0,"City of Richmond, BC, Canada",Canada,Community inventories
195,0.0,0.0,1.0,0.0,3417.0,195.0,924.0,"City of Richmond, BC, Canada",Canada,Government operations inventory
196,0.0,0.0,,808271.0,1690951.0,196.0,70898.0,"City of Surrey, Canada",Canada,Community inventories
197,0.0,0.0,0.0,0.0,7897.0,197.0,0.0,"City of Surrey, Canada",Canada,Government operations inventory
198,0.0,0.0,,549653.0889,342197.1247,198.0,159142.2423,"City of Thunder Bay, ON, Canada",Canada,Community inventories
199,0.0,0.0,,2628756.0,2127518.0,199.0,203949.0,"City of Vancouver, BC, Canada",Canada,Community inventories
200,0.0,0.0,713.0,0.0,0.0,200.0,208994.0,"City of Vancouver, BC, Canada",Canada,Government operations inventory
201,0.0,0.0,0.0,0.0,860.0,201.0,0.0,"City of Yellowknife, Canada",Canada,Government operations inventory
202,0.0,0.0,,0.0,0.0,202.0,0.0,"District of Delta, BC, Canada",Canada,Community inventories
203,0.0,0.0,0.0,0.0,2219.0,203.0,0.0,"District of Delta, BC, Canada",Canada,Government operations inventory
204,59632.0,0.0,,142966.0,80472.0,204.0,6731.0,"District of North Cowichan, Canada",Canada,Community inventories
205,0.0,0.0,0.0,0.0,723.0,205.0,0.0,"District of North Cowichan, Canada",Canada,Government operations inventory
206,0.0,0.0,,133956.0,262128.0,206.0,30384.0,"District of Saanich, BC, Canada",Canada,Community inventories
207,0.0,0.0,0.0,0.0,2487.0,207.0,0.0,"District of Saanich, BC, Canada",Canada,Government operations inventory
208,0.0,0.0,0.0,0.0,1002.0,208.0,0.0,"District of West Vancouver, Canada",Canada,Government operations inventory
209,0.0,0.0,0.0,0.0,3300.0,209.0,241280.0,"Metro Vancouver, BC, Canada",Canada,Government operations inventory
210,0.0,0.0,,0.0,0.0,210.0,0.0,"Regional Municipality of Waterloo, ON, Canada",Canada,Community inventories
211,0.0,0.0,0.0,0.0,0.0,211.0,0.0,"Regional Municipality of Waterloo, ON, Canada",Canada,Government operations inventory
212,0.0,0.0,,364505.0,133577.0,212.0,23168.0,"Town of Ajax, Canada",Canada,Community inventories
213,0.0,0.0,0.0,0.0,833.0,213.0,664.0,"Town of Ajax, Canada",Canada,Government operations inventory
214,34446.0,0.0,,137580.0,116203.0,214.0,24071.0,"Town of Caledon, Canada",Canada,Community inventories
215,23042.0,780011.0,,165822.0,354165.0,215.0,47614.0,"Town of Halton Hills, ON, Canada",Canada,Community inventories
216,0.0,0.0,0.0,0.0,0.0,216.0,0.0,"Town of Halton Hills, ON, Canada",Canada,Government operations inventory
217,0.0,0.0,,688375.0,189230.0,217.0,7787.0,"Town of Oakville, ON, Canada",Canada,Community inventories
218,0.0,0.0,,0.0,0.0,218.0,0.0,"Municipality of Providencia, Chile",Chile,Community inventories
219,0.0,0.0,,0.0,0.0,219.0,0.0,"Municipality of Santiago, Chile",Chile,Community inventories
220,458195.0,104.0,,408843.0,139418.0,220.0,26710.0,"Municipality of Valdivia, Chile",Chile,Community inventories
221,44245.0,21660865.0,,31244215.0,7405427.0,221.0,433613.0,"Kaohsiung City Government, Chinese Taipei",Chinese Taipei,Community inventories
222,0.0,0.0,975.23,0.0,0.0,222.0,400457.99,"Kaohsiung City Government, Chinese Taipei",Chinese Taipei,Government operations inventory
223,12855.00986,0.0,,255149.3799,93108.82142000001,223.0,88897.0688,"Kinmen County Government, Chinese Taipei",Chinese Taipei,Community inventories
224,11239.0,4327.0,,13763006.0,4856889.0,224.0,292145.0,"New Taipei City Government, Chinese Taipei",Chinese Taipei,Community inventories
225,0.0,0.0,-471839.0,0.0,4134856.0,225.0,42458.9,"New Taipei City Government, Chinese Taipei",Chinese Taipei,Government operations inventory
226,162859.8293,26011.49665,,3039657.0739999996,1508809.8669999999,226.0,133643.8212,"Pingtung County Government, Chinese Taipei",Chinese Taipei,Community inventories
227,0.0,0.0,2699.75,0.0,0.0,227.0,118306.57,"Pingtung County Government, Chinese Taipei",Chinese Taipei,Government operations inventory
