,city,country,emissions,inventory_type,year
1216,"Sisaket Town Municipality, Thailand",Thailand,58308.0,Government operations inventory,2011
1217,"Sisaket Town Municipality, Thailand",Thailand,33867.0,Government operations inventory,2012
1218,"Thung Song Town Municipality, Thailand",Thailand,27074.0,Community inventories,2013
1219,"Thung Song Town Municipality, Thailand",Thailand,40303.0,Government operations inventory,2011
1220,"Ubonratchathani Municipality, Thailand",Thailand,421443.0,Community inventories,2015
1221,"Ubonratchathani Municipality, Thailand",Thailand,26553.81,Government operations inventory,2015
1222,"Yasothon Town Municipality, Thailand",Thailand,72897.0,Community inventories,2013
1223,"Yasothon Town Municipality, Thailand",Thailand,80524.0,Community inventories,2013
1224,"Yasothon Town Municipality, Thailand",Thailand,35666.0,Government operations inventory,2012
1225,"Yasothon Town Municipality, Thailand",Thailand,34883.63,Government operations inventory,2013
1226,"Istanbul Metropolitan Municipality, Turkey",Turkey,38781589.0,Community inventories,2009
1227,"Istanbul Metropolitan Municipality, Turkey",Turkey,37199137.0,Community inventories,2010
1228,"Istanbul Metropolitan Municipality, Turkey",Turkey,0.0,Government operations inventory,2010
1229,"Izmir Metropolitan Municipality, Turkey",Turkey,20966748.0,Community inventories,2014
1230,"Izmir Metropolitan Municipality, Turkey",Turkey,50287659.0,Community inventories,2015
1231,"Izmir Metropolitan Municipality, Turkey",Turkey,478.94,Government operations inventory,2014
1232,"Izmir Metropolitan Municipality, Turkey",Turkey,1748.0,Government operations inventory,2016
1233,"Kadiköy Municipality, Turkey",Turkey,6207.0,Government operations inventory,2010
1234,"Kampala Capital City Authority, Uganda",Uganda,6311.63,Government operations inventory,2014
1235,"Bristol City Council, United Kingdom",United Kingdom,2405000.0,Community inventories,2005
1236,"Bristol City Council, United Kingdom",United Kingdom,2380000.0,Community inventories,2006
1237,"Bristol City Council, United Kingdom",United Kingdom,2302000.0,Community inventories,2007
1238,"Bristol City Council, United Kingdom",United Kingdom,2244000.0,Community inventories,2008
1239,"Bristol City Council, United Kingdom",United Kingdom,2063000.0,Community inventories,2009
1240,"Bristol City Council, United Kingdom",United Kingdom,2134000.0,Community inventories,2010
1241,"Bristol City Council, United Kingdom",United Kingdom,1963000.0,Community inventories,2011
1242,"Bristol City Council, United Kingdom",United Kingdom,2127000.0,Community inventories,2012
1243,"Bristol City Council, United Kingdom",United Kingdom,3835.0,Government operations inventory,2010
1244,"Bristol City Council, United Kingdom",United Kingdom,3312.0,Government operations inventory,2011
1245,"Bristol City Council, United Kingdom",United Kingdom,2798.0,Government operations inventory,2012
1246,"Bristol City Council, United Kingdom",United Kingdom,2681.0,Government operations inventory,2013
1247,"Broward County, FL, United States",United States,23608646.0,Community inventories,2007
1248,"Broward County, FL, United States",United States,22302241.0,Community inventories,2009
1249,"Broward County, FL, United States",United States,22177409.0,Community inventories,2010
1250,"Broward County, FL, United States",United States,45708.0,Government operations inventory,1997
1251,"Broward County, FL, United States",United States,371256.0,Government operations inventory,2007
1252,"Broward County, FL, United States",United States,50972.0,Government operations inventory,2008
1253,"Broward County, FL, United States",United States,51338.0,Government operations inventory,2009
1254,"Broward County, FL, United States",United States,53276.0,Government operations inventory,2010
1255,"Broward County, FL, United States",United States,52948.0,Government operations inventory,2011
1256,"City and County of San Francisco, CA, United States",United States,5123547.0,Community inventories,2010
1257,"City and County of San Francisco, CA, United States",United States,77362.0,Government operations inventory,2010
1258,"City of Albany, CA, United States",United States,0.0,Government operations inventory,2004
1259,"City of Albany, CA, United States",United States,0.0,Government operations inventory,2010
1260,"City of Alton, IL, United States",United States,401079.0,Community inventories,2013
1261,"City of Alton, IL, United States",United States,0.0,Government operations inventory,2013
1262,"City of Ann Arbor, MI, United States",United States,0.0,Government operations inventory,2010
1263,"City of Antioch, CA, United States",United States,357428.0,Community inventories,2005
1264,"City of Antioch, CA, United States",United States,2252.0,Government operations inventory,2005
1265,"City of Antioch, CA, United States",United States,0.0,Government operations inventory,2010
1266,"City of Atlanta, GA, United States",United States,8252914.0,Community inventories,2012
1267,"City of Atlanta, GA, United States",United States,8816865.0,Community inventories,2013
1268,"City of Atlanta, GA, United States",United States,65000.0,Government operations inventory,2007
1269,"City of Atlanta, GA, United States",United States,154698.0,Government operations inventory,2014
1270,"City of Austin, TX, United States",United States,13321113.0,Community inventories,2013
1271,"City of Austin, TX, United States",United States,56908.0,Government operations inventory,2014
1272,"City of Baltimore, MD, United States",United States,9226074.0,Community inventories,2007
1273,"City of Baltimore, MD, United States",United States,7527906.0,Community inventories,2010
1274,"City of Baltimore, MD, United States",United States,116694.0,Government operations inventory,2007
1275,"City of Beaverton, OR, United States",United States,1238496.0,Community inventories,2006
1276,"City of Beaverton, OR, United States",United States,1509.0,Government operations inventory,2008
1277,"City of Beaverton, OR, United States",United States,1769.0,Government operations inventory,2009
1278,"City of Beaverton, OR, United States",United States,1596.0,Government operations inventory,2010
1279,"City of Beaverton, OR, United States",United States,1607.0,Government operations inventory,2011
1280,"City of Beaverton, OR, United States",United States,1588.0,Government operations inventory,2012
1281,"City of Beaverton, OR, United States",United States,1480.0,Government operations inventory,2013
1282,"City of Benicia, CA, United States",United States,686785.0,Community inventories,2010
1283,"City of Benicia, CA, United States",United States,2532.0,Government operations inventory,2010
1284,"City of Berkeley, CA, United States",United States,675234.0,Community inventories,2011
1285,"City of Berkeley, CA, United States",United States,656857.0,Community inventories,2013
1286,"City of Berkeley, CA, United States",United States,3847.0,Government operations inventory,2012
1287,"City of Boston, MA, United States",United States,7535298.0,Community inventories,2005
1288,"City of Boston, MA, United States",United States,6983427.0,Community inventories,2006
1289,"City of Boston, MA, United States",United States,7481846.0,Community inventories,2007
1290,"City of Boston, MA, United States",United States,7441878.0,Community inventories,2008
1291,"City of Boston, MA, United States",United States,7063009.0,Community inventories,2009
1292,"City of Boston, MA, United States",United States,7104890.0,Community inventories,2010
1293,"City of Boston, MA, United States",United States,6766707.0,Community inventories,2011
1294,"City of Boston, MA, United States",United States,0.0,Government operations inventory,2012
1295,"City of Boulder, CO, United States",United States,1814978.0,Community inventories,2006
1296,"City of Boulder, CO, United States",United States,1835517.0,Community inventories,2007
1297,"City of Boulder, CO, United States",United States,1858034.0,Community inventories,2008
1298,"City of Boulder, CO, United States",United States,1785528.0,Community inventories,2009
1299,"City of Boulder, CO, United States",United States,1787820.0,Community inventories,2010
1300,"City of Boulder, CO, United States",United States,21314.0,Government operations inventory,2008
1301,"City of Boulder, CO, United States",United States,14177.0,Government operations inventory,2011
1302,"City of Burlington, VT, United States",United States,432423.0,Community inventories,2007
1303,"City of Burlington, VT, United States",United States,244122.0,Community inventories,2010
1304,"City of Burlington, VT, United States",United States,424668.167471173,Community inventories,2013
1305,"City of Burlington, VT, United States",United States,1862.8,Government operations inventory,2007
1306,"City of Charleston, SC, United States",United States,2029398.0,Community inventories,2002
1307,"City of Charleston, SC, United States",United States,2148563.0,Community inventories,2006
1308,"City of Charleston, SC, United States",United States,2129848.0,Community inventories,2010
1309,"City of Charleston, SC, United States",United States,9482.0,Government operations inventory,2002
1310,"City of Charleston, SC, United States",United States,9119.0,Government operations inventory,2006
1311,"City of Charleston, SC, United States",United States,9252.0,Government operations inventory,2010
1312,"City of Charlottesville, VA, United States",United States,701425.0,Community inventories,2011
1313,"City of Charlottesville, VA, United States",United States,5995.0,Government operations inventory,2011
1314,"City of Chicago, IL, United States",United States,33545576.0,Community inventories,2010
1315,"City of Chicago, IL, United States",United States,0.0,Government operations inventory,2010
1316,"City of Chula Vista, CA, United States",United States,969596.0,Community inventories,2010
1317,"City of Chula Vista, CA, United States",United States,955077.0,Community inventories,2012
1318,"City of Chula Vista, CA, United States",United States,6617.0,Government operations inventory,2009
1319,"City of Cincinnati, OH, United States",United States,8470477.0,Community inventories,2006
1320,"City of Cincinnati, OH, United States",United States,6146222.0,Community inventories,2009
1321,"City of Cincinnati, OH, United States",United States,20945.0,Government operations inventory,2006
1322,"City of Cincinnati, OH, United States",United States,28733.47,Government operations inventory,2009
1323,"City of Cleveland, OH, United States",United States,13517731.0,Community inventories,2010
1324,"City of Cleveland, OH, United States",United States,7682223.0,Community inventories,2015
1325,"City of Cleveland, OH, United States",United States,31572.0,Government operations inventory,2010
1326,"City of Cleveland, OH, United States",United States,30445.0,Government operations inventory,2011
1327,"City of Coconut Creek, FL, United States",United States,2165.0,Government operations inventory,2009
1328,"City of Coconut Creek, FL, United States",United States,1576.0,Government operations inventory,2012
1329,"City of Columbus, OH, United States",United States,34744.0,Government operations inventory,2005
1330,"City of Columbus, OH, United States",United States,3348520.0,Government operations inventory,2013
1331,"City of Des Moines, IA, United States",United States,2398445.0,Community inventories,2008
1332,"City of Des Moines, IA, United States",United States,2280469.0,Community inventories,2009
1333,"City of Des Moines, IA, United States",United States,2383621.0,Community inventories,2010
1334,"City of Des Moines, IA, United States",United States,2314404.0,Community inventories,2011
1335,"City of Des Moines, IA, United States",United States,2194871.0,Community inventories,2012
1336,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2008
1337,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2010
1338,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2011
1339,"City of Des Moines, IA, United States",United States,0.0,Government operations inventory,2012
1340,"City of Duluth, MN, United States",United States,2702137.0,Community inventories,2008
1341,"City of Duluth, MN, United States",United States,3330.0,Government operations inventory,2008
1342,"City of El Cerrito, CA, United States",United States,133033.0,Community inventories,2005
1343,"City of El Cerrito, CA, United States",United States,951.0,Government operations inventory,2005
1344,"City of Emeryville, CA, United States",United States,169119.0,Community inventories,2014
1345,"City of Emeryville, CA, United States",United States,615.0,Government operations inventory,2004
1346,"City of Emeryville, CA, United States",United States,1014.0,Government operations inventory,2010
1347,"City of Emeryville, CA, United States",United States,1029.0,Government operations inventory,2014
1348,"City of Evanston, IL, United States",United States,1003807.0,Community inventories,2005
1349,"City of Evanston, IL, United States",United States,1000682.0,Community inventories,2006
1350,"City of Evanston, IL, United States",United States,1047717.0,Community inventories,2007
1351,"City of Evanston, IL, United States",United States,1045590.0,Community inventories,2008
1352,"City of Evanston, IL, United States",United States,1006381.0,Community inventories,2009
1353,"City of Evanston, IL, United States",United States,1031257.0,Community inventories,2010
1354,"City of Evanston, IL, United States",United States,967656.0,Community inventories,2011
1355,"City of Evanston, IL, United States",United States,922582.0,Community inventories,2012
1356,"City of Evanston, IL, United States",United States,863837.0,Community inventories,2013
1357,"City of Evanston, IL, United States",United States,812660.0,Community inventories,2014
1358,"City of Evanston, IL, United States",United States,2996.0,Government operations inventory,2005
1359,"City of Evanston, IL, United States",United States,3049.0,Government operations inventory,2006
1360,"City of Evanston, IL, United States",United States,3288.0,Government operations inventory,2007
1361,"City of Evanston, IL, United States",United States,2551.0,Government operations inventory,2008
1362,"City of Evanston, IL, United States",United States,3059.0,Government operations inventory,2009
1363,"City of Evanston, IL, United States",United States,2571.0,Government operations inventory,2010
1364,"City of Evanston, IL, United States",United States,2982.0,Government operations inventory,2011
1365,"City of Evanston, IL, United States",United States,2823.0,Government operations inventory,2012
1366,"City of Evanston, IL, United States",United States,2902.0,Government operations inventory,2013
1367,"City of Evanston, IL, United States",United States,2966.0,Government operations inventory,2014
1368,"City of Flagstaff, AZ, United States",United States,1667566.0,Community inventories,2005
1369,"City of Flagstaff, AZ, United States",United States,1268261.0,Community inventories,2009
1370,"City of Flagstaff, AZ, United States",United States,1119076.0,Community inventories,2010
1371,"City of Flagstaff, AZ, United States",United States,1190809.0,Community inventories,2012
1372,"City of Flagstaff, AZ, United States",United States,8571.0,Government operations inventory,2005
1373,"City of Flagstaff, AZ, United States",United States,12487.0,Government operations inventory,2009
1374,"City of Flagstaff, AZ, United States",United States,9651.0,Government operations inventory,2010
1375,"City of Flagstaff, AZ, United States",United States,7697.0,Government operations inventory,2011
1376,"City of Flagstaff, AZ, United States",United States,7977.0,Government operations inventory,
1377,"City of Flint, MI, United States",United States,0.0,Government operations inventory,2013
1378,"City of Fort Collins, CO, United States",United States,2103201.0,Community inventories,2015
1379,"City of Fort Collins, CO, United States",United States,2042410.0,Community inventories,2016
1380,"City of Fort Collins, CO, United States",United States,2055587.0,Community inventories,2016
1381,"City of Fremont, CA, United States",United States,1863221.0,Community inventories,2005
1382,"City of Fremont, CA, United States",United States,3280.0,Government operations inventory,2005
1383,"City of Grand Rapids, MI, United States",United States,2015648.0,Community inventories,2009
1384,"City of Grand Rapids, MI, United States",United States,7147.0,Government operations inventory,2009
1385,"City of Hawthorne, CA, United States",United States,412510.0,Community inventories,2007
1386,"City of Hawthorne, CA, United States",United States,1288.0,Government operations inventory,2007
1387,"City of Hillsboro, OR, United States",United States,2440.0,Government operations inventory,2007
1388,"City of Hillsboro, OR, United States",United States,1992.0,Government operations inventory,2008
1389,"City of Hillsboro, OR, United States",United States,2174.0,Government operations inventory,2009
1390,"City of Houston, TX, United States",United States,91639.0,Government operations inventory,2005
1391,"City of Houston, TX, United States",United States,89439.0,Government operations inventory,2010
1392,"City of Keene, NH, United States",United States,418566.0,Community inventories,2008
1393,"City of Keene, NH, United States",United States,1640.0,Government operations inventory,2008
1394,"City of Knoxville, TN, United States",United States,4214983.0,Community inventories,2005
1395,"City of Knoxville, TN, United States",United States,30829.0,Government operations inventory,2005
1396,"City of Las Cruces, NM, United States",United States,17039.0,Government operations inventory,2013
1397,"City of Las Vegas, NV, United States",United States,27803600.0,Community inventories,2011
1398,"City of Las Vegas, NV, United States",United States,94803102.0,Community inventories,2012
1399,"City of Las Vegas, NV, United States",United States,39892.0,Government operations inventory,2011
1400,"City of Las Vegas, NV, United States",United States,0.0,Government operations inventory,2012
1401,"City of Los Altos, CA, United States",United States,45187.0,Community inventories,2005
1402,"City of Los Altos, CA, United States",United States,355.0,Government operations inventory,2005
1403,"City of Manhattan Beach, CA, United States",United States,338698.0,Community inventories,2005
1404,"City of Manhattan Beach, CA, United States",United States,332020.0,Community inventories,2007
1405,"City of Manhattan Beach, CA, United States",United States,295671.0,Community inventories,2012
1406,"City of Manhattan Beach, CA, United States",United States,2551.0,Government operations inventory,2005
1407,"City of Manhattan Beach, CA, United States",United States,1823.0,Government operations inventory,2007
1408,"City of Martinez, CA, United States",United States,521719.0,Community inventories,2005
1409,"City of Martinez, CA, United States",United States,2088.0,Government operations inventory,2005
1410,"City of Miami Beach, FL, United States",United States,1117845.0,Community inventories,2014
1411,"City of Miami Beach, FL, United States",United States,1223848.0,Community inventories,2014
1412,"City of Miami Beach, FL, United States",United States,0.0,Government operations inventory,2014
1413,"City of Miami, FL, United States",United States,4704593.0,Community inventories,2006
1414,"City of Miami, FL, United States",United States,22674.0,Government operations inventory,2007
1415,"City of Minneapolis, United States",United States,5816425.0,Community inventories,2006
1416,"City of Minneapolis, United States",United States,5879301.0,Community inventories,2007
1417,"City of Minneapolis, United States",United States,5704355.0,Community inventories,2008
1418,"City of Minneapolis, United States",United States,5275337.0,Community inventories,2009
1419,"City of Minneapolis, United States",United States,5095765.0,Community inventories,2010
1420,"City of Minneapolis, United States",United States,5353548.0,Community inventories,2011
1421,"City of Minneapolis, United States",United States,4965659.0,Community inventories,2012
1422,"City of Minneapolis, United States",United States,0.0,Government operations inventory,2014
1423,"City of North Little Rock, AR, United States",United States,1038747.0,Community inventories,2008
1424,"City of North Little Rock, AR, United States",United States,4402.13,Government operations inventory,2008
1425,"City of Oakland, CA, United States",United States,1235265.0,Community inventories,2005
1426,"City of Oakland, CA, United States",United States,2545920.0,Community inventories,2013
1427,"City of Olympia, WA, United States",United States,543888.0,Community inventories,2010
1428,"City of Olympia, WA, United States",United States,618898.0,Community inventories,2010
1429,"City of Olympia, WA, United States",United States,557309.0,Community inventories,2011
1430,"City of Olympia, WA, United States",United States,488993.0,Community inventories,2012
1431,"City of Olympia, WA, United States",United States,388565.0,Community inventories,2013
1432,"City of Olympia, WA, United States",United States,485041.0,Community inventories,2013
1433,"City of Philadelphia, PA, United States",United States,17584791.0,Community inventories,2010
1434,"City of Philadelphia, PA, United States",United States,208503.0,Government operations inventory,2010
1435,"City of Portland, OR, United States",United States,8549827.0,Community inventories,1990
1436,"City of Portland, OR, United States",United States,9135411.0,Community inventories,1995
1437,"City of Portland, OR, United States",United States,9520456.0,Community inventories,1999
1438,"City of Portland, OR, United States",United States,9872228.0,Community inventories,2000
1439,"City of Portland, OR, United States",United States,8318465.0,Community inventories,2005
1440,"City of Portland, OR, United States",United States,8558015.0,Community inventories,2006
1441,"City of Portland, OR, United States",United States,8386247.0,Community inventories,2007
1442,"City of Portland, OR, United States",United States,8121788.0,Community inventories,2008
1443,"City of Portland, OR, United States",United States,7890029.0,Community inventories,2009
1444,"City of Portland, OR, United States",United States,7767916.0,Community inventories,2010
1445,"City of Portland, OR, United States",United States,78991033.0,Community inventories,2011
1446,"City of Portland, OR, United States",United States,76134660.0,Community inventories,2012
1447,"City of Portland, OR, United States",United States,76363875.0,Community inventories,2013
1448,"City of Richmond, VA, United States",United States,1155438.0,Community inventories,2007
1449,"City of Richmond, VA, United States",United States,3377616.0,Community inventories,2008
1450,"City of Richmond, VA, United States",United States,3188954.0,Community inventories,2013
1451,"City of Richmond, VA, United States",United States,91422.0,Government operations inventory,2008
1452,"City of Richmond, VA, United States",United States,43825.0,Government operations inventory,2013
1453,"City of Rock Hill, SC, United States",United States,5599.0,Government operations inventory,2005
1454,"City of San José, United States",United States,19734.0,Government operations inventory,2011
1455,"City of San Rafael, CA, United States",United States,237120.0,Community inventories,2010
1456,"City of San Rafael, CA, United States",United States,864.0,Government operations inventory,2010
1457,"City of Santa Barbara, CA, United States",United States,538590.0454,Community inventories,2015
1458,"City of Santa Fe, NM, United States",United States,1088140.0,Community inventories,2015
1459,"City of Santa Fe, NM, United States",United States,1949505.0,Community inventories,2015
1460,"City of Santa Monica, CA, United States",United States,1386640.0,Community inventories,1990
1461,"City of Santa Monica, CA, United States",United States,1369836.0,Community inventories,2000
1462,"City of Santa Monica, CA, United States",United States,949292.0,Community inventories,2007
1463,"City of Santa Monica, CA, United States",United States,744307.0,Community inventories,2011
1464,"City of Santa Monica, CA, United States",United States,1110315.0,Community inventories,2015
1465,"City of Santa Monica, CA, United States",United States,16416.0,Government operations inventory,1990
1466,"City of Santa Monica, CA, United States",United States,0.0,Government operations inventory,2015
1467,"City of Seattle, WA, United States",United States,7041574.0,Community inventories,2008
1468,"City of Seattle, WA, United States",United States,6132000.0,Community inventories,2012
1469,"City of Seattle, WA, United States",United States,36300.0,Government operations inventory,2010
1470,"City of Southfield, MI, United States",United States,4531.0,Government operations inventory,2008
1471,"City of Sunnyvale, CA, United States",United States,1266570.0,Community inventories,2008
1472,"City of Tacoma, WA, United States",United States,1681564.0,Community inventories,2005
1473,"City of Tacoma, WA, United States",United States,1558715.0,Community inventories,2012
1474,"City of Tacoma, WA, United States",United States,36641.0,Government operations inventory,2005
1475,"City of Tacoma, WA, United States",United States,35071.0,Government operations inventory,2012
1476,"City of Tucson, AZ, United States",United States,7252776.0,Community inventories,2005
1477,"City of Tucson, AZ, United States",United States,7286349.0,Community inventories,2006
1478,"City of Tucson, AZ, United States",United States,7560728.0,Community inventories,2007
1479,"City of Tucson, AZ, United States",United States,7289722.0,Community inventories,2008
1480,"City of Tucson, AZ, United States",United States,16690.0,Government operations inventory,2005
1481,"City of Tucson, AZ, United States",United States,18501.0,Government operations inventory,2006
1482,"City of Tucson, AZ, United States",United States,17750.0,Government operations inventory,2007
1483,"City of Tucson, AZ, United States",United States,20247.0,Government operations inventory,2008
1484,"City of University City, MO, United States",United States,2156.0,Government operations inventory,2005
1485,"City of Urbana, IL, United States",United States,447535.0,Community inventories,2015
1486,"City of Urbana, IL, United States",United States,455485.0,Community inventories,2015
1487,"City of Urbana, IL, United States",United States,447535.0,Community inventories,
1488,"City of Urbana, IL, United States",United States,1088.0,Government operations inventory,2014
1489,"City of Waukesha, WI, United States",United States,0.0,Government operations inventory,2010
1490,"City of West Palm Beach, United States",United States,1484767.0,Community inventories,2013
1491,"City of West Palm Beach, United States",United States,4206494.0,Community inventories,2013
1492,"County of Lexington-Fayette, KY, United States",United States,6574968.0,Community inventories,2011
