"adhesion_date","country","latitude","longitude","name","population","url"
"04/08/2014","Spain",41.280601501465,0.72254002094269,"La Bisbal de Falset",219,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8669"
"27/08/2009","Spain",37.56669998169,-5.4282097816467,"La Campana",5236,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2177"
"24/04/2009","Spain",37.673400878906,-4.9324798583984,"La Carlota",11906,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2161"
"10/06/2009","Spain",38.274200439453,-3.6154000759125,"La Carolina",15576,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2171"
"20/02/2012","Spain",41.967269897461,2.6220099925995,"La Cellera de Ter",2068,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5168"
"02/10/2012","Spain",42.163398742676,1.5978200435638,"La Coma i la Pedra",283,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6353"
"15/07/2014","Spain",41.162311553955,0.47326999902725,"La Fatarella ",1056,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8251"
"25/10/2014","Spain",41.277118682861,1.0046299695969,"La Febró",48,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8702"
"10/09/2014","Italy",45.054481506348,12.056469917297,"La Fenice",22845,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8355"
"15/10/2014","Spain",41.216159820557,0.73155999183655,"La Figuera",108,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8671"
"14/04/2016","Spain",38.919719696045,-0.1635400056839,"La Font d’En Carròs",3859,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9591"
"16/03/2016","Spain",38.805599212646,-0.88062000274658,"LA FONT DE LA FIGUERA",2139,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9550"
"20/09/2012","Spain",41.714008331299,1.0167499780655,"La Fuliola",1230,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6403"
"30/05/2012","Spain",41.682388305664,2.2832899093628,"La Garriga",15626,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5674"
"08/01/2009","Spain",37.76900100708,-6.5087900161743,"La Granada de Río Tinto",207,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1691"
"25/06/2013","Spain",41.376838684082,1.719409942627,"LA GRANADA",2055,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7149"
"24/09/2012","Spain",41.356719970703,0.66584998369217,"La Granadella",747,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6070"
"14/07/2016","Spain",38.996459960938,-0.55681002140045,"LA GRANJA DE LA COSTERA",330,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9897"
"11/09/2009","Spain",37.741600036621,-3.6927199363709,"La Guardia de Jaén",4061,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3489"
"03/10/2012","Spain",42.594959259033,1.1314100027084,"La Guingueta",329,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6398"
"22/09/2009","Spain",37.920398712158,-2.993989944458,"La Iruela",1989,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2396"
"30/01/2013","Spain",42.409259796143,2.8756699562073,"La Jonquera",3158,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6408"
"31/05/2013","Spain",41.745079040527,-1.0735800266266,"LA JOYOSA",941,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7238"
"05/03/2009","Spain",36.194999694824,-5.3341698646545,"La Línea de la Concepción",64240,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2363"
"07/04/2016","Spain",39.019050598145,-0.53404998779297,"LA LLOSA DE RANES",4413,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9545"
"09/09/2013","Belgium",50.478820800781,4.1863098144531,"La Louvière",78744,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7026"
"22/09/2010","Italy",41.212898254395,9.4066095352173,"La Maddalena",11899,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3462"
"16/04/2010","Spain",37.101501464844,-3.7225000858307,"La Malahá",1873,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3379"
"10/04/2014","Spain",28.451110839844,-16.458869934082,"LA MATANZA DE ACENTEJO",8944,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8084"
"27/03/2009","Spain",36.752498626709,-2.688159942627,"La Mojonera",7848,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2376"
"09/01/2009","Spain",37.963500976562,-6.7454700469971,"La Nava",288,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1692"
"02/02/2016","Spain",41.145221710205,1.3589199781418,"La Nou de Gaià",584,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9691"
"28/07/2016","Spain",38.61754989624,-0.1227599978447,"La Nucía",20029,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9843"
"27/10/2017","Spain",28.389120101929,-1e+05,"La Orotava",42300,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10349"
"10/07/2009","Spain",41.411098480225,1.9713399410248,"La Palma de Cervelló",3057,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2197"
"09/01/2009","Spain",37.387649536133,-6.5535998344421,"La Palma del Condado",10618,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1693"
"05/03/2012","Spain",42.020450592041,2.9734499454498,"La Pera",435,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5258"
"12/05/2016","Spain",39.577949523926,-0.32690998911858,"LA POBLA DE FARNALS",7776,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9745"
"20/10/2010","Spain",42.243438720703,1.974730014801,"La Pobla de Lillet",1249,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4010"
"18/05/2016","Spain",41.187488555908,1.2095799446106,"La Pobla de Mafumet",3420,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9805"
"30/10/2014","Spain",41.180149078369,0.3537899851799,"La Pobla de Massaluca",372,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8687"
"13/09/2012","Spain",42.245670318604,0.97057002782822,"La Pobla de Segur",3248,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6151"
"04/02/2009","Spain",39.590698242188,-0.55463999509811,"La Pobla de Vallbona",19387,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1921"
"23/02/2017","Spain",39.085079193115,-0.47560000419617,"LA POBLA LLARGA ",4536,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10155"
"25/09/2012","Spain",41.739589691162,0.63995999097824,"La Portella",782,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6326"
"03/06/2013","Spain",41.378040313721,-0.84845000505447,"La Puebla de Alborton",120,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7239"
"02/07/2009","Spain",37.22439956665,-5.3122701644897,"La Puebla de Cazalla",10729,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2144"
"13/08/2009","Spain",37.778701782227,-5.3893899917603,"La Puebla de los Infantes",3265,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2578"
"28/07/2011","Spain",38.348609924316,-2.7371499538422,"La Puerta de Segura",2638,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4437"
"21/02/2010","Spain",37.608200073242,-4.7413201332092,"La Rambla",7410,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2859"
"17/07/2009","Spain",37.487899780273,-5.9789400100708,"La Rinconada",37508,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2579"
"18/12/2014","Belgium",50.099998474121,5.3400001525879,"La Roche-en-Ardenne",4249,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8890"
"11/07/2013","France",46.159839630127,-1.1499899625778,"La Rochelle - Communauté d'Agglomération et Ville",162781,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7327"
"03/07/2009","Spain",37.200801849365,-4.7792801856995,"La Roda de Andalucía",4419,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2159"
"25/02/2010","Spain",38.366798400879,-0.89625000953674,"La Romana",2465,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2837"
"16/03/2015","Spain",41.20320892334,1.2794200181961,"La Secuita",1665,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9058"
"15/09/2014","Spain",41.215198516846,1.1370500326157,"La Selva del Camp",5614,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8690"
"26/03/2015","Spain",40.633499145508,0.28521999716759,"La Sénia",5987,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9114"
"21/08/2012","Spain",41.807048797607,0.87704998254776,"La Sentiu de Sió",471,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6382"
"17/09/2012","Spain",42.356708526611,1.4596600532532,"La Seu d'Urgell",11101,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6006"
"25/09/2011","Italy",44.106700897217,9.8292198181152,"La Spezia",95303,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4486"
"28/04/2009","Spain",36.93330001831,-3.3166699409485,"La Tahá",790,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2269"
"30/01/2013","Spain",42.080009460449,3.0538599491119,"La Tallada d'Empordà",479,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6526"
"25/07/2016","Spain",41.534908294678,1.6620999574661,"La Torre de Claramunt",3767,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10002"
"03/05/2010","Spain",38.609199523926,-0.41999998688698,"La Torre de les Maçanes",743,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3310"
"05/12/2011","Spain",43.657188415527,1.4841899871826,"La Unión",18825,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5665"
"20/12/2011","Spain",42.119720458984,2.4602799415588,"La Vall d'en Bas",2965,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4936"
"12/11/2010","Spain",38.794399261475,-0.25277999043465,"La Vall d’Alcalá",175,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3710"
"28/04/2010","Spain",38.778030395508,-0.10909999907017,"La Vall de Laguar",872,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5138"
"23/04/2013","Italy",46.281311035156,12.065719604492,"La Valle Agordina",1162,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7324"
"13/08/2014","Spain",41.225448608398,0.78047001361847,"La Vilella Alta",131,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8742"
"10/09/2014","Spain",41.22066116333,0.76183998584747,"La Vilella Baixa",215,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8534"
"27/06/2013","Spain",41.32585144043,-0.42724999785423,"La Zaida",514,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7240"
"29/10/2009","Spain",37.120601654053,-3.5846700668335,"La Zubia",15819,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2288"
"25/02/2014","Belgium",51.075401306152,5.0205302238464,"Laakdal",15533,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7896"
"27/10/2016","Belgium",51.029678344727,3.8499300479889,"Laarne",12513,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9967"
"16/05/2011","Croatia",45.098598480225,14.115699768066,"Labin",11703,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4259"
"23/04/2012","Italy",45.321090698242,9.1375703811646,"Lacchiarella",8709,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5917"
"05/08/2011","Italy",39.853759765625,9.0514097213745,"Laconi",1975,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4435"
"22/03/2010","Italy",41.955001831055,12.069800376892,"Ladispoli",40338,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3354"
"27/12/2016","Ukraine",48.409999847412,29.139999389648,"Ladyzhyn",23000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10045"
"04/07/2011","Italy",40.817970275879,8.8351802825928,"Laerru						",966,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4666"
"17/01/2011","Greece",39.074199676514,21.824300765991,"Lagadas",40800,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3769"
"17/01/2014","Spain",38.774738311768,0.085189998149872,"LAGATA",135,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8177"
"28/04/2016","Portugal",37.776481628418,-25.499099731445,"Lagoa-Açores",14416,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9720"
"28/06/2010","Portugal",37.147201538086,-8.483229637146,"Lagoa (Algarve)",25835,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3405"
"27/06/2013","Italy",1e+05,1e+05,"Lagosanto",4978,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7061"
"10/09/2012","Finland",60.980220794678,25.655939102173,"Lahti",103384,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6076"
"30/04/2010","Italy",45.570499420166,9.0288801193237,"Lainate",25182,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3870"
"02/02/2012","Italy",39,16,"Laino Castello ",897,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5718"
"01/11/2012","Cyprus",35.116668701172,33.316669464111,"Lakatamia",28400,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6195"
"18/03/2011","Bosnia-herzegovina",44,17,"Laktasi",40000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3979"
"29/04/2011","Italy",45.669551849365,9.6270303726196,"Lallio",4202,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5334"
"11/11/2009","Italy",42.042499542236,14.188599586487,"Lama dei Peligni",1420,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2652"
"14/04/2011","France",50.647880554199,3.0225899219513,"Lambersart",28410,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4254"
"28/06/2013","Portugal",41.100929260254,-7.8098301887512,"Lamego",26566,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7885"
"20/05/2009","Greece",38.899898529053,22.433300018311,"Lamia",75315,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2083"
"11/12/2014","Italy",46.610580444336,11.160229682922,"Lana",11337,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9530"
"24/11/2011","Belgium",50.891960144043,5.6572299003601,"Lanaken",25341,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5298"
"Lanchkhuti Municipality,Ozurgeti Municipality,Ozurgeti City Municipality","Georgia",42.090221405029,42.035968780518,"Lanchkhuti Municipality",31486,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10251"
"13/11/2009","Italy",42.233200073242,14.391400337219,"Lanciano",35798,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2653"
"27/04/2010","Germany",49.198299407959,8.1116304397583,"Landau in der Pfalz",44607,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3696"
"24/04/2014","Belgium",50.753318786621,5.081289768219,"Landen",15776,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8591"
"Langhirano,Corniglio,Palanzano,Calestano","Italy",44.365100860596,10.155799865723,"Langhirano",9888,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5393"
"08/05/2013","Italy",45.125598907471,8.335000038147,"Langosco",424,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7854"
"09/11/2011","France",48.554458618164,-2.0028800964355,"Langrolay sur Rance ",800,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4847"
"03/11/2016","Ukraine",49.859771728516,26.087009429932,"Lanivtsi",8682,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9951"
"10/08/2011","Spain",37.353500366211,-5.2229900360107,"Lantejuela",3899,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4479"
"28/02/2014","Italy",39.520000457764,9.3199996948242,"Lanusei",5655,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7866"
"16/09/2011","Italy",39.189998626709,16.190000534058,"Lappano",990,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4601"
"21/12/2016","Finland",61.040000915527,28.190000534058,"Lappeenranta",72868,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10069"
"13/12/2010","Italy",41.807098388672,14.919199943543,"Larino",7131,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3891"
"01/03/2011","Greece",39.637798309326,22.415100097656,"Larissa",139403,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3917"
"26/10/2009","Cyprus",34.914001464844,33.638000488281,"Larnaca",51232,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2940"
"15/07/2009","Spain",37.296699523926,-2.3296000957489,"Laroya",140,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2386"
"18/01/2010","Spain",37.758899688721,-3.20015001297,"Larva",478,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3528"
"08/12/2009","Spain",36.981300354004,-5.9408597946167,"Las Cabezas de San Juan",16139,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2401"
"29/05/2009","Spain",37.134998321533,-3.6983299255371,"Las Gabias",14448,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4315"
"22/09/2009","Spain",37.129299163818,-6.4789900779724,"Las Marismillas",1619,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=3386"
"11/09/2009","Spain",37.933498382568,-5.4648098945618,"Las Navas de la Concepción",1831,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2462"
"21/03/2014","Spain",42.037418365479,-0.8761500120163,"LAS PEDROSAS",116,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8179"
"24/08/2009","Spain",37.13330078125,-2.7000000476837,"Las Tres Villas",587,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2321"
"03/11/2011","Italy",37.995578765869,13.944219589233,"Lascari",3500,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6490"
"23/02/2017","Greece",35.104499816895,25.284000396729,"LASITHI PLATEAU",2387,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10091"
"11/07/2008","Austria",48.224899291992,16.821300506592,"Lassee",3500,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1583"
"31/07/2013","Croatia",42.767169952393,16.896230697632,"Lastovo",792,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7182"
"20/02/2012","Italy",41.467018127441,12.903440475464,"Latina",119804,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5364"
"29/02/2016","Italy",45.776260375977,12.995220184326,"Latisana",13600,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9495"
"30/11/2012","Italy",40.073070526123,16.097930908203,"Latronico",4773,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6344"
"06/11/2008","Cyprus",35.099998474121,33.36669921875,"Latsia",13000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1599"
"20/09/2011","Italy",39.272998809815,16.746999740601,"Lattarico",4246,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6073"
"07/07/2009","Spain",36.993801116943,-2.8896200656891,"Laujar de Andarax",1798,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2382"
"22/08/2011","Italy",40.459499359131,15.969880104065,"Laurenzana",1975,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6114"
"30/06/2014","Italy",40.047500610352,15.83660030365,"Lauria",13441,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8348"
"05/11/2008","Switzerland",46.521800994873,6.6329197883606,"Lausanne",130000,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1596"
"22/12/2009","Italy",44.308898925781,9.3432998657227,"Lavagna",12940,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2771"
"27/09/2014","Italy",45.262199401855,11.859999656677,"LAVAGNO",8414,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8557"
"03/08/2012","Italy",45.939788818359,11.269100189209,"Lavarone",1111,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6088"
"31/01/2012","Italy",45.911598205566,8.6180400848389,"Laveno Mombello",9053,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5351"
"12/04/2010","Italy",45.739898681641,10.439299583435,"Lavenone",659,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2996"
"29/11/2012","Italy",46.139209747315,11.11233997345,"LAVIS",8844,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7396"
"29/09/2009","Sweden",58.986499786377,14.619799613953,"Laxå",5700,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2518"
"23/09/2008","Austria",48.068199157715,16.357400894165,"Laxenburg",2736,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1584"
"28/02/2014","Spain",42.296669006348,-1.2451900243759,"LAYANA",127,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8180"
"10/04/2013","Italy",45.669010162354,9.0844497680664,"Lazzate",7711,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7517"
"17/11/2011","France",48.32799911499,2.4869999885559,"Le Gouray",1122,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4849"
"15/07/2009","Spain",36.919498443604,-6.0783801078796,"Lebrija",24866,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2162"
"22/03/2011","Italy",41.930038452148,13.682129859924,"Lecce nei Marsi",1744,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4124"
"25/01/2011","Italy",40.209999084473,18.10000038147,"Lecce",95520,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4744"
"24/10/2016","Italy",45.509998321533,9.2299995422363,"LECCO",47999,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9929"
"25/05/2013","Spain",41.086761474609,-1.2839900255203,"Lechon",48,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7241"
"Lierde,Brakel,Denderleeuw,Erpe-Mere,Geraardsbergen,Haaltert,Herzele,Lede,Maarkedal,Ronse,Sint-Lievens-Houtem,Zottegem,Zwalm","Belgium",50.525901794434,4.4510002136231,"Lede",18445,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=10225"
"24/10/2012","Italy",45.88830947876,10.733830451965,"Ledro",5523,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7382"
"18/07/2012","United Kingdom",53.801280975342,-1.5485700368881,"Leeds",751500,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6370"
"08/12/2009","Cyprus",34.896198272705,33.29040145874,"Lefkara",794,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2876"
"11/05/2012","Italy",45.875110626221,8.6208000183106,"Leggiuno",3582,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=5617"
"27/01/2016","Belgium",49.48099899292,5.3213000297546,"Léglise",5211,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9770"
"18/09/2014","Italy",45.191051483154,11.308389663696,"Legnago",25459,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8363"
"11/11/2015","Italy",45.594909667969,8.9185304641724,"Legnano",60269,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9326"
"24/05/2011","France",48.451358795166,-2.0429799556732,"Léhon",2872,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4286"
"13/01/2009","United Kingdom",52.633800506592,-1.1321799755096,"Leicester",343019,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1948"
"26/05/2015","Portugal",39.749481201172,-8.8078098297119,"Leiria",126879,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9531"
"24/09/2009","Italy",44.345699310303,9.3190097808838,"Leivi",2322,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2453"
"13/02/2013","Poland",49.721248626709,19.265920639038,"Lekawica",4375,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6519"
"29/06/2011","Slovenia",46.565101623535,16.451299667358,"Lendava",11159,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=4399"
"08/07/2010","Italy",38.558311462402,14.8264503479,"Leni",710,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=7734"
"30/11/2009","Italy",45.943500518799,9.6778898239136,"Lenna",654,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2750"
"26/05/2014","Belgium",50.805709838867,4.1547698974609,"Lennik",8928,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=8644"
"23/05/2013","Italy",45,9,"Lenno",1820,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=6932"
"29/10/2015","Italy",41.242500305176,13.273699760437,"Lenola",4191,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=9261"
"26/06/2009","Italy",45.678600311279,9.1188297271728,"Lentate Sul Seveso",14651,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=1984"
"05/11/2009","Italy",41.995700836182,14.67679977417,"Lentella",731,"https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=2654"
