country,latitude,longitude,name,population
Belgium,50.39464951,5.930109978,Stavelot,7172
Italy,43.99401855,10.31326008,Stazzema,3348
Belgium,50.92147827,4.505219936,Steenokkerzeel,11735
Italy,44.39199829,8.496970177,Stella,3100
Italy,45.65089035,9.652480125,Stezzano,12967
Italy,44.56000137,11.32999992,Stienta,3391
Italy,40.24684143,16.13548088,Stigliano,4794
Italy,40.94033051,8.226570129,"Stintino			",2300
United Kingdom,56.11330032,-3.93682003,Stirling,45750
Sweden,59.32759857,18.05369949,Stockholm,829417
United Kingdom,54.56750107,-1.306460023,Stockton-on-Tees,186700
Croatia,42.83798981,17.69568062,Ston,2407
Italy,41.28829956,15.77060032,Stornara,4990
Italy,41.2582016,15.73219967,Stornarella,5150
Belgium,50.40763855,5.808000088,Stoumont,3116
Italy,45.04439926,9.187999725,Stradella,11675
Italy,45.38428879,7.880599976,Strambino,6456
"Moldova, Republic Of",47.13402939,28.52741051,Straseni,21800
Italy,45.52999878,8.31000042,Stresa,5226
Cyprus,35.15000153,33.33330154,Strovolos,67565
Italy,45.77410126,9.57861042,Strozza,1044
Germany,48.77470016,9.178159714,Stuttgart,593849
Greece,38.54000092,22.36000061,Stylida (Double),13008
"Moldova, Republic Of",47.54899979,28.51539993,Stăuceni Town Hall,8694
Spain,43.42570877,-4.042719841,Suances,8580
Italy,45.29999924,8.430000305,Suardi,703
Spain,39.20336151,-0.311329991,Sueca,28252
Italy,39.56219864,9.132129669,Suelli,1149
Spain,37.33819962,-2.38951993,Suflí,260
Italy,45.65853119,9.501219749,Suisio,3910
Iraq,35.5668602,45.41600037,Sulaimaniya (Slemani),2146319
Italy,45.63330078,9.418450356,Sulbiate,3869
Italy,42.25600052,13.55480003,Sulmona,25307
Spain,39.09465027,-0.628910005,Sumacàrcer,1223
Ukraine,50.90600967,34.80057144,Sumy ,266210
United Kingdom,54.90119934,-1.381459951,Sunderland,280600
Spain,41.52408981,0.593060017,Sunyer,297
Spain,41.83097076,1.754179955,Suria,6218
Italy,45.85055161,12.2491703,Susegana,11985
Italy,45.06840134,11.02247047,Sustinente,2238
Italy,44.99150085,10.74569988,Suzzara,20343
Ukraine,49.41667175,38.15000153,Svatove,18241
Denmark,55.05989838,10.60859966,Svendborg,57988
Croatia,45.79579926,15.77709961,Sveta Nedelja,15506
Belarus,52.62670135,29.74902916,Svietlahorsk,85432
Ukraine,49.02999878,33.11999893,Svitlovodsk,53617
Malta,35.92079926,14.47999954,Swieqi,8208
Denmark,56.17906189,10.67562008,Syddjurs,41750
Hungary,46.86167145,20.5508194,Szarvas,16954
Poland,49.71500015,19.02359962,Szczyrk,5860
Hungary,46.25405884,20.1479702,Szeged Megyei Jogú Város,161137
Hungary,46.34952164,18.69811058,Szekszárd,33720
Hungary,48.15999985,21.20000076,Szerencs,9321
Spain,41.32266998,-0.346020013,SÁSTAGO,1266
Hungary,48,21,Sárospatak,13060
Hungary,47.25312042,16.93592072,Sárvár,15095
Portugal,32.80406189,-17.04701042,São Vicente,5723
Sweden,57.39899826,14.66580963,Sävsjö,5122
France,43.40159988,3.694469929,Sète,43000
France,48.63069916,2.553369999,Sénart,99594
Italy,39.29999924,9.199999809,Sìnnai,16954
Romania,45.70756149,21.09135056,Sînmihaiu Român (Jud. Timiş),6402
Romania,46.13417053,23.64669991,Sîntimbru,3007
Sweden,59.19120026,17.625,Södertälje,85270
Denmark,54.90874863,9.788880348,Sønderborg,74937
Norway,60.79389954,11.08010006,Sør Østerdalen,35155
Spain,41.90287018,-1.722120047,TARAZONA,11121
Italy,45,12,TARZO,4381
Spain,39.50693893,-0.363240004,TAVERNES BLANQUES,9288
Italy,45.91955185,10.83300018,TENNO,2038
Spain,39.10477066,-1.050830007,TERESA DE COFRENTES,675
Italy,38.13359833,15.15487003,TERME VIGLIATORE,7250
Spain,38.89490891,-0.320439994,TERRATEIG,296
Italy,45.40999985,11.42000008,TEZZE SUL BRENTA,12568
Greece,40.76538849,24.69039917,THASSOS,14321
Greece,38.21606827,23.32292938,THIVA,36477
Spain,39.86568069,-1.082219958,TITAGUAS,473
Italy,44.37197113,10.56884956,TOANO,4555
Spain,41.33821869,-1.399389982,TOBED,230
Spain,41.41707993,-1.683969975,TORRALBA DE RIBOTA,205
Italy,45.35290146,11.77890015,TORREGLIA,6190
Spain,41.89551163,-1.770310044,TORRELLAS,290
Italy,45.60863113,10.68515968,TORRI DEL BENACO,3030
Spain,42.17491913,3.041239977,TORROELLA DE FLUVIÀ,756
Spain,41.3157196,-1.071480036,TOSOS,226
Italy,45.51678085,11.1656599,TREGNAGO,4930
Italy,45.26869965,10.93220997,TREVENZUOLO,2753
Italy,45.74253845,12.08932972,TREVIGNANO,10705
Greece,37.24422836,21.68083,TRIFYLIAS,27373
Slovenia,46.36354065,14.30900002,TRŽIČ,15300
Malta,35.89920044,14.49810028,Ta' Xbiex,1860
Hungary,46.67295837,18.0277195,Tab,4242
Spain,37.04970169,-2.3926301,Tabernas,3494
Spain,37.46730042,-2.076210022,Taberno,1085
Portugal,41.11679077,-7.568059921,Tabuaço,6347
France,47.74959183,-3.081959963,Taden,1920
Spain,41.73768997,2.267050028,Tagamanent,329
Italy,43.86219025,7.853980064,Taggia,14012
Italy,42.4129982,13.15600014,Tagliacozzo,8940
Italy,45.00737,12.21205997,Taglio di Po,8500
Italy,44.63899994,8.668740273,Tagliolo Monferrato,1571
Italy,45.76485062,8.616029739,Taino,3798
Spain,42.18616104,0.899999976,Talarn,475
Italy,45.8927002,9.563949585,Taleggio,610
Estonia,59.43320084,24.74469948,Tallinn,413727
Finland,61.49779892,23.77300072,Tampere,213217
Greece,38.34704971,23.58135986,Tanagra,21156
Spain,41.87379837,2.287359953,Taradell,6238
Italy,42.01979828,14.16919994,Taranta Peligna,400
Kazakhstan,51.16913986,71.44178009,Taraz,347486
Spain,36.01470184,-5.60240984,Tarifa,17793
Portugal,41.01607895,-7.775589943,Tarouca,8018
Spain,41.11740112,1.254459977,Tarragona,137536
Spain,41,1,Tarrés,106
Estonia,58.38068008,26.72500992,Tartu,97666
Armenia,41.11597061,44.28578186,Tashir,8700
Italy,44.72650146,8.769610405,Tassarolo,595
Italy,38.35438156,16.01024055,Taurianova,15740
Italy,46.10110092,13.21450043,Tavagnacco,14446
Italy,45.33089828,9.412540436,Tavazzano con Villavesco,6125
Italy,41.90753174,14.76502991,Tavenna,788
Spain,39.06893921,-0.26473999,Tavernes de la Valldigna,17734
Italy,45.71030045,10.04740047,Tavernola Bergamasca,2146
Italy,45.7480011,10.24059963,Tavernole sul Mella,1405
Italy,39.98302078,18.08877945,Taviano,12632
Spain,41.95288849,2.325550079,Tavèrnoles,315
Georgia,41.70999908,44.79299927,Tbilisi,1100000
Italy,41.25090027,14.06684017,Teano,12500
Spain,36.98350143,-4.920269966,Teba,4278
Italy,46.17200089,10.06709957,Teglio,4765
Romania,46.20000076,23.68000031,Teiuș,7020
Spain,41.49969864,2.32062006,Teià,6154
Spain,27.9950695,-15.61542034,Tejeda,1999
Georgia,41.91669846,45.48329926,Telavi,70900
Georgia,41.92419815,45.47462845,Telavi City Hall,21800
Italy,45.6269989,9.85461998,Telgate,4865
Italy,40.87749863,9.353930473,Telti,2178
Germany,52.40250015,13.26329994,Teltow,22476
Italy,46.07130814,11.47924042,Telve,2001
Italy,46,11,Telve di Sopra,611
Lithuania,55.98423004,22.24016953,Telšiai,47818
Greece,39.80337906,22.49039078,Tempi,13712
Italy,40.89839935,9.104539871,Tempio Pausania,14290
Belgium,50.09202957,5.524569988,Tenneville,2700
Italy,45.34780121,11.67160034,Teolo,8950
Italy,42.66130066,13.69849968,Teramo,51023
Italy,40.86483002,8.712320328,Tergu,622
Italy,37.59030151,13.41499996,Termini Imerese,27000
Italy,41.9957695,14.99053001,Termoli,33194
Belgium,50.87068939,4.18118,Ternat,15299
Italy,45.68640137,9.532039642,Terno d'Isola,4995
Ukraine,49.5535202,25.59477043,Ternopil,216502
Italy,39.95806885,18.21302032,Terra del Sole e del Mare,35004
Italy,45.87968826,11.15139008,Terragnolo,731
Italy,38.18999863,16,Terranova Sappo Minulio,545
Italy,39.39279938,16.20249939,Terranova da Sibari,5261
Portugal,41.71908951,-8.308859825,Terras de Bouro,7253
Spain,41.56309891,2.009979963,Terrassa,210941
Italy,39.27569962,16.56480026,Terravecchia,841
Italy,41.68889999,13.74310017,Terre di Comino Smart Land,129452
Italy,45.61803818,12.45384026,Terre tra il Meolo e il Musestre,24915
Spain,41.33821106,-1.72468996,Terrer,500
Belgium,50.82440186,4.513909817,Tervuren,21308
Italy,40.79352951,14.48398018,Terzigno,18000
Belgium,51.06427002,5.088190079,Tessenderlo,17685
Italy,40.09651184,9.120329857,Teti,676
Ukraine,49.36639023,29.65838051,Tetiiv,13235
Spain,38.72867966,0.10464,Teulada,11824
Italy,38.97328949,8.726090431,Teulada,3643
Netherlands,52.07440186,4.310979843,The Hague,482510
Greece,40.50099182,22.92728996,Thermaikos,50100
Greece,40.54629898,23.01849937,Thermi,53201
Greece,40.64730072,22.93944931,Thessaloniki ,375000
Italy,45.70685959,11.47858047,Thiene,23449
Italy,40,8,Thiesi,3010
Belgium,50.39099884,5.515200138,Thimister-Clermont,5721
Belgium,50.33330154,4.283299923,Thuin,14535
Spain,41.48180008,2.269030094,Tiana,7590
Spain,38.53229141,-0.576139987,Tibi,1657
Italy,45.37023926,9.826539993,Ticengo,444
Belgium,50.9362793,4.909379959,Tielt-Winge,10655
Belgium,50.80754089,4.936590195,Tienen,33450
Italy,39.90288925,18.36504936,Tiggiano,2931
Italy,45.7550087,10.69826031,Tignale,1303
Netherlands,51.55519867,5.087039948,Tilburg,203500
Greece,36.41999817,27.37000084,Tilos,733
Romania,45.75970078,21.22999954,Timisoara,329554
Belgium,49.68333817,5.513130188,Tintigny,4221
Italy,42.12179947,13.38599968,Tione degli Abruzzi,353
Italy,46.03134155,10.72272968,Tione di Trento,3598
Ireland,52.86217117,-8.210330009,Tipperary County Council,159858
Albania,41.32754898,19.81870079,Tirana,421286
Italy,46.21643066,10.16891003,Tirano,9070
Romania,46.54000092,24.55999947,Tirgu-Mures,144806
Italy,40.67789078,8.562140465,Tissi,2300
Hungary,47,21,Tiszaújváros,16582
Italy,40.58380127,15.67700005,Tito,7197
Spain,40.90703964,0.511609972,Tivenys,876
Spain,41.04236984,0.732710004,Tivissa,1760
Italy,41.58000183,12.47999954,Tivoli,57000
Morocco,29.69338989,-9.732159615,Tiznit,76000
Italy,44.31790161,10.11550045,Tizzano val Parma,2122
Ukraine,48.85879898,24.99681091,Tlumach,8841
Italy,42.21490097,13.91460037,Tocco Da Casauria,2782
Spain,37.60979843,-5.733069897,Tocina,9114
Hungary,48,21,Tokaj,4824
Ukraine,47.15000153,35.41999817,Tokmak,32171
Italy,42.14971161,11.93805981,Tolfa,5147
Italy,42.34889984,14.31910038,Tollo,4171
Spain,38.75659943,-0.274769992,Tollos,59
Slovenia,46.10490036,13.43260002,Tolmin,11702
Spain,43.13697815,-2.073909998,Tolosa,18574
Spain,36.68669891,-4.904679775,Tolox,2336
Italy,40.69530106,16.01720047,Tolve,3396
Ukraine,48.33000183,28.30999947,Tomashpil,5557
Italy,45.64625168,11.83131027,Tombolo,8402
Spain,39.15835953,-3.021460056,Tomelloso,38914
Spain,41.84965134,2.227400064,Tona,8108
Italy,40.02479935,9.173540115,Tonara,2145
Belgium,50.78419113,5.474490166,Tongeren,30042
Romania,44.48310089,25.51000023,Topoloveni,10219
Italy,41.33763123,14.02124023,Tora e Piccilli,16517
Italy,42.82410049,13.77830029,Torano Nuovo,1692
Italy,45.50965881,10.10824966,Torbole Casaglia,6556
Italy,46.43000031,11.27200031,Torcegno,709
Spain,41.70209885,2.71901989,Tordera,16318
Spain,42.04669952,2.261529922,Torelló,13808
Italy,45.07339859,7.681769848,Torino,910504
Italy,42.18920135,14.54170036,Torino Di Sangro,3139
Spain,38.80189896,-0.072130002,Tormos,317
Spain,41.69923019,1.052629948,Tornabous,934
Italy,45.35763168,8.718020439,Tornaco,882
Italy,42.03639984,14.41279984,Tornareccio,1980
Italy,45.10348129,10.43187046,Tornata,503
Italy,42.17259979,13.18700027,Tornimparte,3042
Italy,41.57347107,14.76597023,Toro,1430
Italy,40.6291008,9.678460121,Torpè,2943
Italy,40.51409912,8.766429901,"Torralba 					 ",1001
Spain,36.91550064,-5.23473978,Torre Alháquime,877
Italy,45.06011963,8.672829628,Torre Beretti e Castellaro,606
Italy,45.71519852,9.711259842,Torre Boldone,7764
Spain,37.74428177,-0.953620017,Torre Pacheco,32471
Portugal,41.17686844,-7.051640034,Torre de Moncorvo,8497
Italy,45.7743988,9.480110168,Torre de' Busi,1970
Italy,45.14422989,10.28717995,Torre de' Picenardi,1767
Italy,42.24449921,13.92770004,Torre dei Passeri,3229
Italy,40.78720093,14.36800003,Torre del Greco,85382
Italy,45510,12.43000031,Torre di Mosto,4758
Italy,41.86800003,14.54139996,Torrebruna,990
Spain,37.77069855,-3.896630049,Torredelcampo,14627
Spain,37.76580048,-3.958790064,Torredonjimeno,14074
Spain,41.67351913,0.608659983,Torrefarrera,4461
Italy,38.19169998,15.35260963,Torregrotta,7446
Spain,41.70421982,0.70352,Torrelameu,723
Spain,41.38650131,1.612300038,Torrelles de Foix,2463
Spain,40.57590103,-3.928950071,Torrelodones,21781
Italy,41.69169998,15.2972002,Torremaggiore,17365
Italy,38.09064865,14.6777401,Torrenova,4242
Spain,41.95241165,3.128060102,Torrent,193
Spain,39.43330002,-0.466699988,"Torrent, VLC",81402
Spain,38.64094925,-3.361639977,Torrenueva,2617
Spain,38.03450012,-3.28760004,Torreperogil,7225
Spain,40.40470123,-3.360130072,Torres,1663
Portugal,39.08769989,-9.259449959,Torres Vedras,79465
Spain,38.41450119,-2.677050114,Torres de Albanchez,972
Spain,41.53390884,0.514169991,Torres de Segre,2246
Italy,38.13119125,13.23324966,Torretta,4215
Italy,42.38370132,14.21440029,Torrevecchia Teatina,3746
Italy,45.51980972,11.61649036,Torri di Quartesolo,11959
Italy,42.02209854,14.26099968,Torricella Peligna,1474
Italy,42.65829849,13.65600014,Torricella Sicura,2727
Italy,45.01874924,10.2941103,Torricella del Pizzo,660
Spain,41.47230911,-1.874519944,Torrijo de la Cañada,279
Italy,44.53250122,10.21170044,Torrile,7657
Italy,42.23949814,12.61559963,Torrita Tiberina,1059
Spain,42.04444885,3.123759985,Torroella de Montgrí,11583
Spain,42.23286819,2.629729986,Tortellà,801
Italy,39.92821884,9.664759636,Tortolì,10952
Italy,39.94213104,15.80377007,Tortora,6138
Italy,42.8044014,13.91300011,Tortoreto,10202
Italy,38.03538895,14.82227039,Tortorici,6501
Spain,40.81098938,0.520699978,Tortosa ,33932
Poland,53020,18320,Toruń,191276
Italy,45.63660812,10.60459995,Toscolano Maderno,7987
Spain,42,2,Toses,150
Spain,41.71776962,2.931010008,Tossa de Mar,6000
Italy,42.54550171,13.64799976,Tossicia,1487
Spain,36.76530075,-4.297039986,Totalán,650
Spain,37.77124023,-1.501000047,Totana,30549
France,43.60385132,1.443079948,Toulouse,439553
France,47.21549988,0.405099988,Tour(s)plus & Tours,289000
Spain,39.13825989,-0.586679995,Tous,1268
Italy,44.17655945,8.268650055,Tovo San Giacomo,2510
Italy,46.24465942,10.24592018,Tovo di Sant'Agata,630
Italy,38.00067902,13.64612961,Trabia,10634
Lithuania,54.64287186,24.93222046,Trakai ,33604
Italy,45.86970901,11.07339001,Trambileno,1413
Italy,46.30884171,12.78969002,Tramonti di Sopra,348
Italy,46.2833786,12.79603004,Tramonti di Sotto,410
Italy,40.31760025,15.79189968,Tramutola,3212
Bulgaria,42.83499908,22.65200043,Tran,4053
Italy,41.27410126,16.41790009,Trani,53950
Italy,46.17126846,11.83290958,Transacqua,2128
Italy,38.0687294,13.04251003,Trappeto,3217
Italy,41.56999969,13.32699966,Trasacco,6252
Spain,42.8429985,-8.485199928,Trasmirás,1410
Spain,41.82640076,-1.722560048,Trasmoz,76
Italy,46.21250916,8.214039803,Trasquera,222
Italy,45.15200043,9.161959648,Travacò Siccomario,4280
Italy,45.52330017,10.07991028,Travagliato,13492
Italy,45.80920029,8.676950455,Travedona Monate,3999
Italy,44.63973999,10.38177967,Traversetolo,9412
Italy,45.2682991,7.430789948,Traves,564
Bosnia-herzegovina,44.22232056,17.6651001,Travnik,55000
Bosnia-herzegovina,42.71120071,18.34250069,Trebinje,36000
Italy,39.52180099,16.31550026,Trebisacce,9405
Spain,36.86920166,-6.176410198,Trebujena,6893
Italy,44.93746185,10.27118969,Trecasali,3764
Italy,37.37099838,15.44299984,Trecastagni,10686
Italy,45.260849,8.4416399,Trecate,20725
Italy,44.07934952,11.74372005,Tredozio,1278
Italy,42.26910019,14.42609978,Treglio,1600
Denmark,56.26390076,9.501790047,Trekantomradet,350000
Belgium,50.99094009,4.703979969,Tremelo,14769
France,48.55857086,-2.063659906,Tremereuc,566
Italy,37.34560013,15.41800022,Tremestieri Etneo,21032
Italy,45,9,Tremezzo,1252
Italy,45.79253006,10.74240017,Tremosine,2178
Spain,42.15119171,0.900879979,Tremp,6941
Italy,46.04000092,11.07299995,Trento,117285
Italy,40.97610092,14.17702007,Trentola Ducenta,17797
Italy,45.46459961,10.0125103,Trenzano,5500
Italy,45.69490051,9.846540451,Trescore Balneario,8303
Italy,44.81809998,11.8973999,Tresigallo,4617
Italy,46.17469025,9.944680214,Tresivio,1975
Italy,40.15100861,8.311400414,Tresnuraghes,1201
Italy,45.52114868,9.59512043,Treviglio,28970
Italy,42.15576172,12.2452898,Trevignano Romano,5949
Italy,45.67470169,9.613149643,Treviolo,9402
Italy,45.66749954,12.24520016,Treviso,81014
Italy,45.58319855,9.488739967,Trezzano Rosa,3760
Italy,45.41799927,9.069439888,Trezzano sul Naviglio,18114
Italy,45.61000061,9.520409584,Trezzo Sull'Adda,12300
Italy,44.41650009,9.196080208,Tribogna,538
Italy,40.37696075,16.85028076,Tricarico,5808
Italy,46.0737114,12.13199043,Trichiana,4810
Italy,45.64942169,13.76840973,Trieste,208136
Italy,45.32860947,9.813890457,Trigolo,1772
Spain,37.3830986,-6.83521986,Trigueros,7584
Greece,39.55289841,21.76659966,Trikala,51862
Italy,41.35892105,16.08754921,Trinitapoli,14551
Italy,38.04679108,15.0967598,Tripi,898
Greece,37.51002884,22.37248039,Tripolis,48267
Italy,45.58248901,11.39132023,Trissino,8784
Italy,45.66178131,9.268500328,Triuggio,8714
Italy,40.57986069,15.98666,Trivigno,722
Slovakia,48.22000122,17.35000038,Trnava,65000
Italy,41.36410141,15.3132,Troia,7421
Italy,38.03538895,14.82227039,Troina,9704
Sweden,58.28369904,12.28849983,Trollhättan,54000
Norway,63.42805099,10.39680004,Trondheim,185000
Belgium,50.57712173,5.675960064,Trooz,8300
Ukraine,49.52748871,23.96616936,Trostianets,21368
Italy,45.48508835,9.46584034,Truccazzano,6026
Ukraine,49.28055954,23.50499916,Truskavets,29583
France,48.39987946,-2.1714499,Trébédan,378
Armenia,40.53173828,44.71598053,Tsakhkadzor,1700
Italy,41.91630173,14.62639999,Tufillo,500
Italy,40.04000092,18.05999947,Tuglie,5320
Latvia,56.96689987,23.15340042,Tukums,19722
"Palestine, State of",32.31169891,35.02719879,Tulkarm,101000
Austria,48.33248901,16.04952049,Tulln,15582
Italy,45,8,Turbigo,7455
Ukraine,49.09000015,23.01000023,Turka,7440
Finland,60.45140076,22.26869965,Turku,177504
Belgium,51.32315826,4.947810173,Turnhout,42186
Slovenia,46.37129974,16.17300034,Turnišče ,3400
Spain,37.15219879,-1.894899964,Turre,3264
Italy,42.26169968,14.02610016,Turrivalignani,886
Italy,40.14463043,16.2813797,Tursi,5146
Spain,39.39009094,-0.711440027,Turís,6588
Spain,36.86360168,-3.057770014,Turón,325
Slovakia,48.86362839,18.86334038,Turčianske Teplice,6784
Slovakia,48.59487915,20.86922073,Turňa nad Bodvou,3729
Bosnia-herzegovina,44.53279877,18.6704998,Tuzla,174000
Sweden,59.2417984,18.20960045,Tyresö,41230
Ukraine,48.54000092,24.5,Tysmenytsia,9618
Spain,38.69437027,-0.101960003,Tàrbena,686
Spain,41.64638901,1.139379978,Tàrrega,17129
Spain,37.34550095,-2.439429998,Tíjola,3820
Italy,45.82299042,8.960000038,UGGIATE-TREVANO,4431
Italy,42.98923874,11.87010002,UNIONE DEI COMUNI VALDICHIANA SENESE,46289
Italy,44.77281189,9.38656044,UNIONE MONTANA VALLI TREBBIA E LURETTA,8900
Italy,45.19081116,11.44359016,URBANA,2172
Italy,45.78239822,9.615610123,Ubiale Clanezzo,1404
Italy,45.61090088,9.003310204,Uboldo,10182
Spain,36.67750168,-5.443019867,Ubrique,17362
Italy,38.04679871,14.88138008,Ucria,1133
Italy,46.06259918,13.23480034,Udine,99071
Ukraine,50.13663101,30.7241497,Ukrainka,15458
Italy,39.8117485,9.5,Ulassai,1542
Spain,41.52709961,1.956930041,Ullastrell,1864
Spain,42.00045013,3.068789959,Ullastret,280
Spain,41.32244873,0.876720011,Ulldemolins,435
Croatia,45.43310165,13.52019978,Umag,12901
Italy,43.26490021,12.39019966,Umbertide,16763
Spain,37.36989975,-6.157330036,Umbrete,7698
Sweden,63.82585144,20.2630291,Umeå,117500
"Moldova, Republic Of",47.20417023,27.79582977,Ungheni,36000
Italy,44.84931946,10.44976044,Unione Bassa Est Parmense ,12526
Italy,44.72542953,11.00236034,Unione Comuni del Sorbara,35497
Italy,44.64638901,11.37652969,Unione Reno Galliera ,70018
Italy,44.69784927,11.80576038,Unione Valli e Delizie,40748
Italy,44.95697021,9.685339928,Unione Valnure e Valchero,26754
Italy,44.91144943,9.597800255,Unione dei Comuni Bassa Val Trebbia e Val Luretta,26732
Italy,44.58283997,7.968080044,Unione dei Comuni Colline di Langa e Barolo,10151
Italy,45.74094009,9.361559868,Unione dei Comuni Lombarda della Valletta,6925
Italy,45.15185165,7.658060074,Unione dei Comuni NET (Nord Est Torino),120000
Italy,40.57109833,9.68735981,Unione dei Comuni del Mont'Albo,27360
Italy,46.26026917,10.50909996,Unione dei Comuni dell'Alta Vallecamonica,6035
Italy,40.14934158,18.3512001,Unione dei Comuni dell'Entroterra Idruntino,9498
Italy,46.07746124,10.34873962,Unione dei Comuni della Valsaviore,6174
Italy,46.26216125,9.847399712,Unione dei comuni Lombarda della Valmalenco,2626
Italy,44.28984833,11.87740993,Unione della Romagna Faentina,88635
Italy,43.89680862,12.28915024,Unione di Comuni Valmarecchia,54835
Italy,46.23379135,9.851200104,Unione di Torre di Santa Maria-Spriana,887
Italy,45.51913071,9.876899719,Urago d'Oglio,3987
Italy,43.72475052,12.63667965,Urbino,15566
Italy,43.1963501,13.37672997,Urbisaglia,2723
Italy,45.60160065,9.694849968,Urgnano,8704
Italy,40,8,Uri,3053
Spain,41.66751862,-1.234369993,Urrea de Jalon,403
Spain,37.39730072,-2.365070105,Urrácal,353
Italy,41.49300003,15.10999966,Ururi,2777
Poland,50.16056824,22.55064011,Urząd Gminy Tryńcza,8426
Spain,42.35017014,1.854969978,Urús,204
Italy,44.41469955,9.159850121,Uscio,2281
Italy,40.6638298,8.541819572,Usini,1611
Italy,45.6507988,9.362480164,Usmate Velate,10070
Italy,39.39255142,9.077500343,Ussana,4233
Italy,38.70991135,13.19132996,Ustica,1313
Poland,54.34999847,16.52000046,Ustka,16467
Ukraine,50.50999832,24.09000015,Ustylug,8218
Spain,43.27138138,-2.049930096,Usurbil,6056
Lithuania,55.49583054,25.60222054,Utena,31940
Spain,39.56943893,-1.203979969,Utiel,11778
Netherlands,52.09180069,5.120349884,Utrecht,334295
Spain,37.18330002,-5.781479836,Utrera,50098
Ukraine,48.62080002,22.28787994,Uzhhorod,114867
Italy,44,8,VADO LIGURE,8174
Italy,45.87931061,9.29885006,VALBRONA,2712
Spain,38.89559937,-0.690349996,VALLADA,3071
Spain,43.10009003,3.282759905,VALLE DE MENA ,3806
Italy,37.74721909,13.82818985,VALLEDOLMO,3720
Greece,37.84217072,23.76102066,VARI-VOULA-VOULIAGMENI,48399
Belgium,49.91025162,5.565480232,VAUX-SUR-SÛRE,5650
Greece,37.93740082,22.80072975,VELO VOCHA,20000
Spain,39.48500824,-1.357769966,VENTA DEL MORO ,1376
Spain,41.82476044,-1.686400056,VERA DE MONCAYO,398
Italy,44.59918976,7.483419895,VERZUOLO,6469
Italy,44.54801178,10.62005997,VIANO,3397
Spain,42.13288116,3.074520111,VILADAMAT,467
Spain,41.71269989,0.618149996,VILANOVA DE SEGRIÀ,916
Spain,28.03400993,-15.4990797,VILLA DE SANTA BRÍGIDA,18481
Italy,45.17316818,11.6726799,VILLA ESTENSE,2243
Italy,39,8,VILLA SANT'ANTONIO,352
Spain,41.57500839,-0.650629997,VILLAFRANCA DE EBRO,837
Italy,42.16320038,14.56669998,VILLALFONSINA,1014
Spain,38.88732147,-0.206420004,VILLALONGA,4669
Spain,39.73397827,-0.827019989,VILLAR DEL ARZOBISPO,3695
Spain,39.53456879,-1.439290047,VILLARGORDO DEL CABRIEL,622
Spain,41.18952179,-1.290310025,VILLARREAL DE HUERVA,230
Belgium,50.41167831,4.444509983,VILLE DE CHARLEROI,203772
Spain,39.5382309,-0.370719999,VINALESA,3434
Greece,40.40000153,23.29000092,VOLVIS,23478
Finland,63.09513855,21.61651039,Vaasa,67620
Spain,41.60626984,1.919160008,Vacarisses,6231
Italy,39,16,Vaccarizzo Albanese,1183
Italy,42.29570007,14.22739983,Vacri,1743
Portugal,40.32559967,8.404600143,Vagos,22851
Italy,45.3702507,9.589010239,Vaiano Cremasco,3919
Italy,41.20159912,14.75500011,Vairano Patenora,6520
Italy,46.35726166,11.87082005,Val Biois,2046
Italy,45.81880188,9.598540306,Val Brembilla,4477
Spain,41.05712128,-1.447399974,Val de San Martin,79
Italy,46.03707886,10.01233006,Valbondione,1156
Italy,46.03707886,10.01233006,Valbondione (duplicated),1156
Italy,45.71340179,9.607910156,Valbrembo,3587
Italy,45.64538956,11.29971981,Valdagno,26234
Spain,37.95050812,-6.683529854,Valdelarco,254
Spain,37.59030151,-3.819639921,Valdepeñas de Jaén,4198
Spain,37.2342186,-3.818480015,Valderrubio,2170
Italy,46.4894104,10.2944603,Valdidentro,4068
Italy,46.42654037,10.35515022,Valdisotto,3508
Italy,45.54441071,11.59457016,Valdobbiadene,31059
Italy,45.15221024,8.861510277,Valeggio,233
Italy,45.35396957,10.73649025,Valeggio sul Mincio,14712
Spain,39.46969986,-0.376839995,Valencia,810064
Spain,37.41619873,-6.076729774,Valencina de la Concepción,7875
Portugal,42.02389908,-8.633219719,Valença,14044
Italy,46.46276855,10.41053009,Valfurva,2741
Italy,45.97515106,9.913350105,Valgoglio,613
Italy,45.78038025,9.414429665,Valgreghentino ,3429
Latvia,57.77341843,26.02454948,Valka,10195
Spain,39.82329941,-0.232559994,Vall d'Uixo,33670
Spain,42.21102142,2.455640078,Vall de Bianya,1300
Spain,42.50455093,0.801289976,Vall de Boí,1052
Spain,38.83076859,-0.233850002,Vall de Gallinera,609
Italy,46.36951828,11.93082047,Vallada Agordina,503
Spain,41.65293884,-4.728380203,Valladolid,325000
Italy,45.46549988,11.65400028,Vallarsa,1352
Spain,41.5255394,1.089709997,Vallbona de les Monges,253
Spain,42.12120056,1.493999958,Vallcebre,267
Spain,41.37694168,0.981350005,Vallclara,116
Italy,41.25329971,14.15209961,Valle Agricola,960
Italy,42.73669815,13.4968996,Valle Castellana,1045
Italy,41.06322861,14.63805008,Valle Caudina,56920
Italy,42.80413055,13.53555965,Valle Cesano,2940
Italy,45.15177155,8.666760445,Valle Lomellina,2241
Spain,36.93130112,-4.682710171,Valle de Abdalajís,2955
Italy,46.17528152,11.22245026,Valle di Cembra,7939
