,adhesion_date,country,latitude,longitude,name,population,url,ACTION,MONITOR
6265,28/04/2017,Ukraine,49.310001373290994,23.579999923706,"Mykolayiv, Lviv oblast",14824,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20175,1,1
6266,11/05/2017,Greece,37.0,25.0,Mykonos,10134,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20171,1,1
6267,21/09/2012,Ukraine,49.967121124268,33.590698242188,Myrhorod,41300,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15923,1,1
6268,12/04/2017,Ukraine,48.29091,37.266612,Myrnohrad,50653,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20415,1,1
6269,"Máza,Bikal,Hosszúhetény,Magyarszék,Egyházaskozár,Szászvár,Mindszentgodisa,Kárász,Gödre,Magyaregregy,Alsómocsolád,Sásd,Meződ,Magyarhertelend,Mánfa",Hungary,46.162590026855,18.242750167847,Mánfa,823,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17837,1,1
6270,18/11/2008,Spain,36.720199584961,-4.4149298667908,Málaga,568305,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11697,1,1
6271,"Nyergesújfalu,Csolnok,Süttő,Lábatlan,Leányvár,Nagysáp,Piliscsév,Tát,Sárisáp,Kesztölc,Mogyorósbánya,Dömös,Bajna,Máriahalom,Annavölgy,Tokod,Epöl,Tokodaltáró,Dág,Bajót,Pilismarót,Úny,Süttő",Hungary,47.627419453234,18.710776516101,Máriahalom,571,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25331,1,1
6272,"Eplény,Lókút,Zirc,Borzavár,Bakonykúti,Kincsesbánya,Hárskút,Moha,Márkó,Nagyesztergár,Herend,Csetény,Szápár,Nagyveleg ,Iszkaszentgyörgy,Porva,Csesznek,Balinka,Bodajk",Hungary,47.122865543479996,17.81652712039,Márkó,1504,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27011,1,1
6273,"Magyarszék,Hosszúhetény,Szászvár,Egyházaskozár,Alsómocsolád,Magyaregregy,Bikal,Magyarhertelend,Mánfa,Máza,Gödre,Kárász,Mindszentgodisa,Sásd,Meződ",Hungary,46.266891479491996,18.396999359131,Máza,1218,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17504,1,1
6274,28/11/2019,Hungary,47.953820383715,22.320334911346002,Mátészalka Város Önkormányzata,17347,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27054,1,1
6275,25/04/2013,Spain,38.914268493652,-6.3422298431397,Mérida,58164,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16866,1,1
6276,16/01/2019,Mexico,20.9666829789,-89.620917417304,Mérida ,892363,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27879,1,1
6277,"Místní akční skupina Brána Vysočiny, z.s.",Czechia,49.348765588781994,16.422747373581,"Místní akční skupina Brána Vysočiny, z.s.",2121,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=28084,1,1
6278,07/10/2015,Portugal,37.636688232421996,-7.6641201972961,Mértola,7274,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19214,1,1
6279,24/09/2008,France,45.7672996521,4.8343300819397,Métropole de Lyon,1400000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11778,1,1
6280,22/05/2015,Spain,41.100128173828004,0.65064001083374,Móra La Nova,5578,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19038,1,1
6281,04/05/2015,Spain,41.093170166016,0.6418099999427801,Móra d'Ebre,5578,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19036,1,1
6282,05/10/2009,France,47.395900726318,-0.55290997028351,Mûrs-Erigné,5287,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12438,1,1
6283,28/11/2013,Spain,40.319999694824,-3.8599998950957994,Móstoles ,206015,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17740,1,1
6284,11/01/2011,Sweden,,,Mörbylånga,MörbylångaBorgholm,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20871,1,1
6285,07/07/2016,Germany,51.0,6.0,Mülheim an der Ruhr,171884,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19811,1,1
6286,10/02/2009,Germany,48.137798309326,11.57590007782,München,1464962,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11612,1,1
6287,28/07/2008,Germany,51.961101531982,7.6287798881531,Münster,309429,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11614,1,1
6288,28/02/2019,Spain,43.501130741908,-8.192489803210599,NARÓN,39115,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26179,1,1
6289,17/10/2008,France,47.218700408935,-1.5535900592804,NANTES METROPOLE,600000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11791,1,1
6290,19/06/2014,Spain,42.70703125,0.90101999044418,NAUT ARAN,1776,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18687,0,0
6291,28/04/2016,Spain,39.101558685303004,-0.6951000094413801,NAVARRÉS,3104,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19849,0,0
6292,29/09/2014,Italy,45.320999145508004,10.562100410461,NEGRAR,17233,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18445,1,0
6293,22/12/2020,Croatia,46.376748546582,16.38012871615,NEDELIŠĆE,12028,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27950,0,0
6294,01/02/2016,Italy,41.719472231654,12.716789003441,NEMI,1943,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19801,1,0
6295,03/08/2016,Italy,,,NIELLA TANARO,VICOFORTESAN MICHELE MONDOVÌBRIAGLIAPAMPARATOTORRE MONDOVÌMONASTEROLO CASOTTOROBURENTNIELLA TANAROMONTALDO MONDOVÌ,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20881,1,0
6296,31/07/2017,Italy,42.242149353027,12.348620414734,NEPI,9687,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20301,0,0
6297,05/08/2019,Spain,42.141530069885995,-8.8066363334656,NIGRÁN,17723,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=26830,0,0
6298,29/09/2014,Italy,45.099998474121,11.029999732971001,NOGARA,8865,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18421,1,0
6299,29/06/2016,Italy,40.610000610352,16.28569984436,NOCARA,403,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19792,1,1
6300,09/04/2014,Italy,45.169998168945,10.529999732971,NOGAROLE ROCCA,3591,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18051,1,1
6301,24/01/2017,Spain,38.980201721191,-0.5485299825668299,NOVETLÈ / NOVELÉ,865,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20197,1,1
6302,17/03/2016,Italy,46.11999893188501,11.215700149536,NOVALEDO,1082,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19649,1,1
6303,08/03/2014,Spain,41.93291091919,-1.3945699930191002,NOVILLAS,602,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18188,1,1
6304,22/05/2013,Spain,41.212020874023,-1.7900400161743,NUEVALOS,355,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17258,1,1
6305,24/06/2014,Spain,41.94746017456,-1.6961200237274,NOVALLAS,948,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18214,1,1
6306,18/03/2014,Italy,39.824558258056996,8.9748497009277,NURECI,350,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17862,1,1
6307,19/05/2015,"Palestine, State of",32.225040435791,35.260971069336,Nablus,190000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18960,1,1
6308,19/10/2011,Romania,46.160808563232,20.802610397339002,Nadlac,7500,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15290,1,1
6309,12/12/2014,Greece,37.565689086914,22.801490783691,Nafplio,33000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18792,1,1
6310,26/06/2019,Ukraine,24.579167,48.630278000000004,Nadvirnyanska amalgamated community,22112,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27339,1,1
6311,"Bakonysárkány,Bana,Bakonybánk,Tárkány,Nagyigmánd,Kisigmánd,Réde,Kerékteleki,Súr,Csatka,Csép,Ácsteszér,Csém,Bábolna,Mocsa,Bársonyos,Kisbér,Bakonysárkány,Aka,Ács,Császár,Ete,Vérteskethely,Bakonyszombathely,Ászár,Almásfüzitő",Hungary,47.632723301056004,18.076372661255,Nagyigmánd,2883,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25315,1,1
6312,30/06/2009,Spain,37.104999542236,-2.6477398872376,Nacimiento,467,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12311,1,1
6313,"Zirc,Eplény,Lókút,Borzavár,Bakonykúti,Kincsesbánya,Hárskút,Moha,Márkó,Nagyesztergár,Herend,Csetény,Szápár,Nagyveleg ,Iszkaszentgyörgy,Porva,Csesznek,Balinka,Bodajk",Hungary,47.276642023957,17.904969967931002,Nagyesztergár,1098,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27013,1,1
6314,23/02/2012,Hungary,46.456211090088,16.987920761108,Nagykanizsa,49652,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15269,1,1
6315,25/10/2017,Hungary,46.90970993042,16.84407043457,Nagypáli,540,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20352,1,1
6316,24/04/2015,Hungary,48.20000076294001,21.549999237061,Nagyrozvágy,643,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19141,1,1
6317,"Sárisáp,Tokod,Annavölgy,Nyergesújfalu,Csolnok,Lábatlan,Süttő,Piliscsév,Tát,Máriahalom,Bajna,Tokodaltáró,Úny,Epöl,Pilismarót,Dág,Dömös,Leányvár,Mogyorósbánya,Bajót,Kesztölc,Nagysáp,Süttő",Hungary,47.683411526127,18.60404114043,Nagysáp,1420,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25334,1,1
6318,07/11/2019,Spain,41.559113884292,1.1177357281473999,Nalec,100,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27169,1,1
6319,"Nandrin,Clavier,Anthisnes,Modave,Ouffet,Marchin,Tinlot",Belgium,,,Nandrin,5782,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20879,1,1
6320,12/12/2013,Belgium,50.467388153076,4.8719801902771,Namur,110833,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17706,1,1
6321,"Zirc,Eplény,Lókút,Borzavár,Bakonykúti,Kincsesbánya,Hárskút,Moha,Márkó,Nagyesztergár,Herend,Csetény,Szápár,Nagyveleg ,Iszkaszentgyörgy,Porva,Csesznek,Balinka,Bodajk",Hungary,47.361125512014,18.110976014841,Nagyveleg ,668,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27014,1,1
6322,12/01/2009,Italy,45.424900054932,11.592599868773998,Nanto,3133,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12027,1,1
6323,06/05/2009,Italy,40.84049987793,14.250699996947999,Napoli,970438,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12408,1,1
6324,19/12/2013,Italy,42.517601013184,12.515629768372,Narni,20000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17713,1,1
6325,"Sagama,Scano di Montiferro,Suni,Seneghe,Flussio,Bosa,San Vero Milis,Modolo,Sennariolo,Tinnura,Zeddiani,Narbolia,Montresta,Milis,Magomadas,Bonarcado",Italy,40.047698974609,8.5750198364258,Narbolia,1811,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14737,1,1
6326,21/10/2013,Italy,37.288261413574,13.793339729309,Naro,7658,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16929,1,1
6327,11/10/2013,Croatia,1809.0,4530.0,Nasice,16224,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17684,1,1
6328,05/11/2011,Italy,38.12174987793,14.790260314941001,Naso,4107,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15111,1,1
6329,"Kocs,Gyermely,Dunaszentmiklós,Dunaalmás,Bokod,Vértessomló,Várgesztes,Héreg,Baj,Vértestolna,Kömlőd,Kecskéd,Szomód,Szomor,Tardos,Tarján,Dad,Környe,Naszály,Szárliget,Vértesszőlős ,Szákszend",Hungary,47.698527118599,18.263182640076,Naszály,2310,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25264,1,1
6330,07/10/2013,Spain,39.893280269376,-5.5345943507568,Navalmoral de La Mata,17401,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17554,1,1
6331,18/12/2015,Belgium,50.074298858643,5.2031002044678,Nassogne,5408,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19335,1,1
6332,30/05/2012,Spain,39.091529846191,-5.4699501991272,Navalvillar de Pela,4842,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15763,1,1
6333,22/04/2016,Luxembourg,49.993389129639,6.100339889526401,Naturpark Our,21207,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19642,1,1
6334,25/01/2013,Belarus,53.59774017334001,25.824369430542003,Navahrudak,46098,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16499,1,1
6335,23/11/2017,Belarus,55.514640808105,28.560640335082997,Navapolack ,102288,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20394,1,1
6336,24/01/2014,Spain,42.512748718262,-1.1467000246048,Navardún,47,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18186,1,1
6337,07/06/2009,Spain,41.196201324463,-4.4394898414612,Navas de Oro,1483,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13468,1,1
6338,31/07/2008,Spain,41.900199890137,1.8785099983215001,Navas,6243,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11708,1,1
6339,01/08/2013,Spain,39.622214219151004,-6.652009694457999,Navas del Madroño,1412,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17332,1,1
6340,11/03/2011,Spain,38.182071685791,-3.318559885025,Navas de San Juan,5047,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14992,1,1
6341,28/12/2011,Spain,42.22343826294,2.8619399070740004,Navata,1182,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14982,1,1
6342,16/06/2010,Italy,45.585498809815,10.276000022888,Nave,11000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13390,1,1
6343,08/03/2011,Italy,42.237659454346,13.727809906006,Navelli,548,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14131,1,1
6344,19/05/2009,Malta,35.915000915527,14.444700241089,Naxxar,11978,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12145,1,1
6345,25/11/2014,Italy,46.166961669921996,11.107419967651,Nave San Rocco,1405,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18895,1,1
6346,"Deinze,Nazareth",Belgium,50.959287825617,3.5976493718749,Nazareth,11543,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19243,1,1
6347,18/03/2010,Italy,42.232200622559,12.597399711609,Nazzano,1350,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13350,1,1
6348,03/05/2010,Portugal,39.606800079346,-9.070549964904801,Nazaré,14904,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13277,1,1
6349,01/10/2009,Greece,41.589900970459,26.543899536132997,Nea Vyssa,2841,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12842,1,1
6350,16/06/2009,Greece,37.942440032959,23.714719772339002,Nea Smyrni,79000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14974,1,1
6351,29/03/2011,Greece,38.040729522705,23.755849838257,Nea Ionia,66017,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15366,1,1
6352,31/05/2011,Greece,40.653739929199,22.946540832519002,Neapolis-Sykies,86417,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14272,1,1
6353,09/08/2012,Italy,38.068870544434,14.635640144347999,Nebrodi Città Aperta Network,142352,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17791,1,1
6354,26/04/2012,Italy,45.811599731445,8.3141002655029,Nebbiuno,1885,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16466,1,1
6355,14/12/2020,Spain,43.501110421612,-8.156726360320999,Neda,5112,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=28001,1,1
6356,13/06/2013,Bulgaria,41.456390380859,25.078800201416,Nedelino,4564,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17002,1,1
6357,26/07/2016,Ukraine,48.430980682373,26.363719940186,Nedoboivtsi,5000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19952,1,1
6358,21/12/2017,Netherlands,51.832748413086,5.2805399894714,Neerijnen,12353,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20421,1,1
6359,24/10/2011,Belgium,51.232288360596,5.436429977417,Neerpelt,16448,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15311,1,1
6360,13/07/2020,Spain,42.909826007446,-8.7360620498657,Negreira,6877,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27708,1,1
6361,28/11/2009,Italy,44.454498291015994,9.1910400390625,Neirone,980,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12588,1,1
6362,02/04/2012,Greece,37.0,22.0,Nemea,7774,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15562,1,1
6363,27/11/2009,Italy,45.743698120116996,9.7589797973633,Nembro,11642,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12992,1,1
6364,10/12/2019,Hungary,46.823722979224,17.144299890609,Nemesbük ,696,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=27139,1,1
6365,22/12/2016,Ukraine,,,Nemishaieve,7340,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25044,1,1
6366,01/02/2018,Ukraine,48.972660064696996,28.835670471191,Nemyriv amalgamated community,15379,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20444,1,1
6367,29/04/2015,Italy,40.068500518799,15.801099777222,Nemoli,1525,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18996,1,1
6368,15/06/2009,Greece,38.00479888916,23.781999588013,Neo Psychiko,10848,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12163,1,1
6369,14/04/2010,Italy,42.819999694824,13.817099571228,Nereto,4993,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13547,1,1
6370,"Teti,Aritzo,Meana Sardo,Neoneli,Austis,Sorgono,Gadoni,Desulo",Italy,40.064151763916,8.946160316467301,Neoneli,696,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18505,1,1
6371,26/03/2009,Italy,45.553600311279,8.970709800720199,Nerviano,16810,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11986,1,1
6372,23/12/2008,Spain,37.697601318359,-6.550000190734901,Nerva,5944,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11709,1,1
6373,15/12/2012,Bulgaria,42.643718719482,27.713010787964002,Nesebar,22348,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16956,1,1
6374,06/06/2012,Israel,32.314189910889,34.856868743896,Netanya,215000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17062,1,1
6375,15/12/2008,Switzerland,46.991298675537,6.931280136108401,Neuchâtel,32505,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11595,1,1
6376,11/12/2015,Belgium,49.495998382568,5.2560000419617,Neufchâteau,7300,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16117,1,1
6377,19/06/2018,Hungary,47.735303385998,18.355826115344,Neszmély,1280,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=25263,1,1
6378,03/03/2017,Bosnia-herzegovina,42.922364274551,17.619559729932,Neum,4653,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20158,1,1
6379,11/12/2008,Germany,49.280101776123,11.458100318908999,Neumarkt in der Oberpfalz,39246,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11615,1,1
6380,13/05/2009,Spain,37.008598327637,-3.0149099826813,Nevada,1201,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12223,1,1
6381,20/08/2015,Belgium,50.537601470946996,5.4804701805114995,Neupré,9980,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19302,1,1
6382,04/05/2015,Belgium,51.03231048584001,3.5477900505066002,Nevele,12033,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19244,1,1
6383,31/12/2010,Italy,40.060001373291,18.069999694824,Neviano,5533,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14758,1,1
6384,29/11/2012,Italy,45.976898193359006,10.334300041199,Niardo,1956,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=16495,1,1
6385,15/01/2008,United Kingdom,54.97859954834001,-1.6133999824524001,Newcastle upon Tyne,284300,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11909,1,1
6386,29/09/2017,Belarus,53.221260070801,26.679330825805998,Niasviž,39206,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20381,1,1
6387,12/12/2008,France,43.668399810790994,7.2201399803162,Nice Côte d'Azur,525000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12855,1,1
6388,28/11/2012,Italy,44.349998474121,10.189999580383,Neviano degli Arduini,3756,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17577,1,1
6389,20/07/2010,Italy,44.995098114014,7.64705991745,Nichelino,48946,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=13440,1,1
6390,12/09/2011,Italy,37.614711761475,15.025989532471002,Nicolosi,7500,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14948,1,1
6391,14/06/2010,Italy,37.748561859130994,14.398249626160002,Nicosia,14547,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15112,1,1
6392,13/02/2009,France,43.696201324463,7.2717399597167995,Nice,520000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12854,1,1
6393,27/11/2014,Italy,,,Niederdorf - Villabassa,Innichen - San CandidoToblach - DobbiacoNiederdorf - VillabassaPrags - BraiesSexten - Sesto,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20880,1,1
6394,06/05/2013,Italy,45.171100616455,8.4079999923706,Nicorvo,362,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17857,1,1
6395,17/05/2012,Cyprus,35.173493493948996,33.36599640485,Nicosia,55014,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15725,1,1
6396,05/01/2009,Spain,37.359401702880994,-6.6789398193359,Niebla,3933,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11710,1,1
6397,"Sale San Giovanni,Roascio,Gorzegno,Torresina,Rocca Cigliè,Bonvicino,Paroldo,Cigliè,Igliano,San Benedetto Belbo,Farigliano,Priero,Bossolasco,Marsaglia,Niella Belbo,Mombarcaro,Belvedere Langhe,Murazzano,Feisoglio,Bastia di Mondovì",Italy,44.51330184936499,8.0794496536255,Niella Belbo,378,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19454,1,1
6398,28/04/2015,Belgium,51.110641479491996,4.332069873809799,Niel,9833,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19014,1,1
6399,14/01/2009,Poland,50.033199310303004,20.21549987793,Niepołomice,23952,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=11865,1,1
6400,17/11/2011,Belgium,50.864749908446996,5.188690185546901,Nieuwerkerken,6732,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=15312,1,1
6401,07/05/2015,Belgium,,,Nieuwpoort,De PanneLo-ReningeVeurneKortemarkKoekelareMiddelkerkeNieuwpoortDiksmuideLangemark-Poelkapelle,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=20882,1,1
6402,29/06/2009,Spain,36.977401733398,-3.5393199920654,Nigüelas,1136,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12247,1,1
6403,05/04/2014,Lebanon,,,Niha,NihaHaret JandalJebaaAl KhreibiBaterAl MoukhtaraMaaser Al ChoufMroustiBaadaraneAamatourBotmehAin Qani,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=21195,1,1
6404,02/10/2013,Croatia,45.824001312256,19.25,Nijemci,4705,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17512,1,1
6405,01/04/2014,Belgium,51.160488128662,4.670159816741901,Nijlen,22949,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=17986,1,1
6406,24/02/2010,Montenegro,42.773300170898,18.944200515747003,Nikšić,75282,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12839,1,1
6407,29/05/2015,Ukraine,47.567459106445,34.394821166992,Nikopol,117857,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18992,1,1
6408,02/07/2014,Turkey,40.287761688232,28.944129943848,Nilüfer,350000,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=18262,1,1
6409,21/11/2011,Italy,37.148409406879,14.386728950464,Niscemi,26471,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=14847,1,1
6410,01/04/2015,Belgium,50.833278656006,4.0177202224731,Ninove,39257,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=19260,1,1
6411,26/05/2009,Netherlands,51.84289932250999,5.854619979858401,Nijmegen,170739,https://www.covenantofmayors.eu/about/covenant-community/signatories/overview.html?scity_id=12118,1,1
