,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture,cooperative-initiative,attr_Innovation
,1,1,1,,,,Portugal,,City,Coruche,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/coruche/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Croatia,,City,Opatija,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/opatija/croatia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Armenia,,City,Vayk,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/vayk/armenia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Bologna,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/bologna/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Malgrat de Mar,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/malgrat-de-mar/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Varedo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/varedo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,El Prat de Llobregat,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/el-prat-de-llobregat/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Morlupo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/morlupo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Les Mureaux,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/les-mureaux/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Paterno,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/paterno/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Netherlands,,City,Zoetermeer,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/zoetermeer/netherlands,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Likovrisi-Pefki,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/likovrisi-pefki/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Asola,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/asola/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Finale Ligure,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/finale-ligure/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,San Fernando,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-fernando/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Matosinhos,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/matosinhos/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Hulshout,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/hulshout/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,United Kingdom of Great Britain and Northern Ireland,,Region,Aberdeenshire,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/subnational-region/aberdeenshire/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Germany,,City,Kaiserslautern,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/kaiserslautern/germany,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Camaiore,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/camaiore/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Halen,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/halen/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Pilar de la Horadada,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/pilar-de-la-horadada/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Arcola,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/arcola/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Croatia,,City,Brdovec,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/brdovec/croatia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Anguillara Sabazia,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/anguillara-sabazia/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Tongeren,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/tongeren/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Croatia,,City,Sveta Nedelja,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sveta-nedelja/croatia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Denmark,,City,Helsingør,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/helsingor/denmark,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Finland,,City,Espoo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/espoo/finland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Lazzate,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/lazzate/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Montornès del Vallès,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/montornes-del-valles/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Westerlo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/westerlo/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Matino,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/matino/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Croatia,,City,Rijeka,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/rijeka/croatia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Guardamar del Segura,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/guardamar-del-segura/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Colognola ai Colli,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/colognola-ai-colli/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Samarate,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/samarate/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Estonia,,City,Tallinn,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/tallinn/estonia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,United Kingdom of Great Britain and Northern Ireland,,City,Durham,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/durham/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Melgaço,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/melgaco/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,San Donato Milanese,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-donato-milanese/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Germany,,City,Dortmund,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/dortmund/germany,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Switzerland,,City,Zürich,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/zurich/switzerland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Verdellino,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/verdellino/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Palau-solità i Plegamans,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/palau-solita-i-plegamans/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Masquefa,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/masquefa/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Sora,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sora/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Pilas,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/pilas/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,San Marco in Lamis,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/san-marco-in-lamis/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Aranjuez,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/aranjuez/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Republic of Moldova,,City,Beltsy,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/beltsy/republic-of-moldova,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Ponte nelle Alpi,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ponte-nelle-alpi/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Germany,,City,Sonthofen,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sonthofen/germany,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Denmark,,City,Frederikshavn,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/frederikshavn/denmark,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Premià de Dalt,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/premia-de-dalt/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Montepulciano,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/montepulciano/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,United Kingdom of Great Britain and Northern Ireland,,City,Sefton,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sefton/united-kingdom-of-great-britain-and-northern-ireland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Sestri Levante,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/sestri-levante/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Montalto Uffugo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/montalto-uffugo/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Finspång,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/finspang/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Eskilstuna,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/eskilstuna/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Croatia,,City,Zadar,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/zadar/croatia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Isla Cristina,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/isla-cristina/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Olen,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/olen/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Latvia,,City,Limbazu,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/limbazu/latvia,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Quarto d'Altino,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/quarto-d'altino/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Cadorago,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/cadorago/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Apokoronou,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/apokoronou/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Santa Croce Camerina,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/santa-croce-camerina/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Minerbio,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/minerbio/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Avezzano,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/avezzano/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Montebelluna,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/montebelluna/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Herenthout,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/herenthout/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Hässleholm,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/hassleholm/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Loures,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/loures/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belgium,,City,Arendonk,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/arendonk/belgium,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Atri,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/atri/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Greece,,City,Haidari,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/haidari/greece,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Carmagnola,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/carmagnola/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Genzano di Roma,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/genzano-di-roma/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Helsingborg,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/helsingborg/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Poland,,City,Wilamowice,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/wilamowice/poland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Alba Adriatica,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/alba-adriatica/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Villa Carcina,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/villa-carcina/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Hagfors,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/hagfors/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Esplugues de Llobregat,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/esplugues-de-llobregat/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Mulhouse Alsace Agglomération,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/mulhouse-alsace-agglomeration/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Lora del Río,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/lora-del-rio/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Punta Umbría,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/punta-umbria/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Poland,,City,Władysławowo,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/wladyslawowo/poland,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Sweden,,City,Jönköping,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/jonkoping/sweden,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Treviso,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/treviso/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Vaprio D'Adda,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/vaprio-d'adda/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Menfi,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/menfi/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Bigues i Riells,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/bigues-i-riells/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Portugal,,City,Valença,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/valenca/portugal,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Tàrrega,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/tarrega/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Italy,,City,Trieste,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/trieste/italy,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Germany,,City,Ludwigshafen,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/ludwigshafen/germany,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Belarus,,City,Polotsk,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/polotsk/belarus,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Netherlands,,City,Haarlem,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/haarlem/netherlands,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Norway,,City,Aalesund,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/aalesund/norway,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Denmark,,City,Greve,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/greve/denmark,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,Spain,,City,Petrer,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/petrer/spain,,,,,,,,,,,,,,,,,,Covenant of Mayors,
,1,1,1,,,,France,,City,Bourg-la-Reine,,Reduce greenhouse gas emissions by at least 20% by 2020 through the implementation of a Sustainable Energy Action Plan adopted in Council and report on progress every two years,2020,/city/bourg-la-reine/france,,,,,,,,,,,,,,,,,,Covenant of Mayors,
