id,attr_Emissions_reduction,attr_Energy_access_&_efficiency,attr_Renewable_energy,baseline_year,cdp,company_classification,country,dollar_value,entity_type,name,percent_reduction,raw_commitment,target_year,url,attr_Use_of_carbon_price,attr_Building,attr_Private_finance,climatebonds,green_bond,carbonn,community_wide,covenant_of_mayors,attr_Resilience,attr_Forest,attr_Transport,attr_Other,attr_Short_term_pollutants,climategroup,investorsclimatechange,globalcompact,attr_Agriculture,cooperative-initiative,attr_Innovation
5948,,,1.0,,,,Italy,,Region,Province of Siena,100,Increase share of renewables in final energy mix of the community to 100% by 2015,2015.0,/subnational-region/province-of-siena/italy,,,,,,1.0,1.0,,,,,,,,,,
5949,1.0,,,,,,Italy,,Region,Province of Siena,100,Reduce CO2e emissions from government operations by 100% by 2015 based on 2006 business as usual levels,2015.0,/subnational-region/province-of-siena/italy,,,,,,1.0,,,,,,,,,,,
5950,1.0,,,,,,Italy,,Region,Province of Siena,100,Reduce CO2 emissions from government operations by 100% by 2015 compared to 2006 absolute levels,2015.0,/subnational-region/province-of-siena/italy,,,,,,1.0,,,,,,,,,,,
5951,1.0,,,,,,Italy,,Region,Province of Siena,100,Reduce CO2 emissions from the community  by 100% by 2015 compared to 2006 absolute levels,2015.0,/subnational-region/province-of-siena/italy,,,,,,1.0,1.0,,,,,,,,,,
5952,1.0,,,,,,Italy,,Region,Province of Turin,20,Reduce CO2 emissions from the community by 20% by 2020 based on 1990 levels,2020.0,/subnational-region/province-of-turin/italy,,,,,,1.0,1.0,,,,,,,,,,
5953,,1.0,,,,,Italy,,Region,Province of Turin,20,Increase energy efficiency of the community by 20% by 2020 based on 2008 levels,2020.0,/subnational-region/province-of-turin/italy,,,,,,1.0,1.0,,,,,,,,,,
5954,,,1.0,,,,Italy,,Region,Province of Turin,15,Increase share of renewables in final energy mix of the community to 15% by 2020,2020.0,/subnational-region/province-of-turin/italy,,,,,,1.0,1.0,,,,,,,,,,
5955,1.0,1.0,1.0,2007.0,1.0,Telecommunication Services,Belgium,,Company,Proximus,70,Reduce CO2e emissions across their value chain for their activities in Belgium by 70% from 2007 to 2020 through increased energy efficiency and renewable energy procurement,2020.0,/company/proximus,,,,,,,,,,,,,,,,,
5956,,,1.0,,,Other,United States of America,in,Investor,Prudential,,$100-250m USD invested in bioenergy in United States of America,,/company/prudential,,,1.0,,,,,,,,,,,,1.0,,
5957,,,,,,Other,United States of America,in,Investor,Prudential,,"$100-250m USD invested in energy transmission, distribution & management in United States of America",,/company/prudential,,,1.0,,,,,,,,,,,,1.0,,
5958,,,1.0,,,Other,United States of America,in,Investor,Prudential,,$250-500m USD invested in geothermal in United States of America,,/company/prudential,,,,,,,,,,,,,,,1.0,,
5959,,,,,,Other,United States of America,in,Investor,Prudential,,$1000-5000m USD invested in wind energy in United States of America,,/company/prudential,,,1.0,,,,,,,,,,,,1.0,,
5960,,,,,,Other,United States of America,in,Investor,Prudential,,Up to $10m USD invested in a green bond in developed markets,,/company/prudential,,,1.0,,1.0,,,,,,,,,,1.0,,
5961,,,,,,Other,United States of America,in,Investor,Prudential,,$100-250m USD invested in green buildings in United States of America,,/company/prudential,,1.0,1.0,,,,,,,,,,,,1.0,,
5962,,,,,,Other,United States of America,in,Investor,Prudential,,$250-500m USD invested in geothermal in United States of America,,/company/prudential,,,1.0,,,,,,,,,,,,1.0,,
5963,,,1.0,,,Other,United States of America,in,Investor,Prudential,,$250-500m USD invested in hydropower in United States of America,,/company/prudential,,,1.0,,,,,,,,,,,,1.0,,
5964,,,1.0,,,Other,United States of America,in,Investor,Prudential,,$500-1000m USD invested in solar energy in United States of America,,/company/prudential,,,1.0,,,,,,,,,,,,1.0,,
5965,,,1.0,,,Other,United States of America,in,Investor,Prudential,,$1000-5000m USD invested in wind energy in United States of America,,/company/prudential,,,,,,,,,,,,,,,1.0,,
5966,1.0,1.0,,2010.0,1.0,"Banks, Diverse Financials, and Insurance",United Kingdom of Great Britain and Northern Ireland,,Investor,Prudential PLC,25,Reduce CO2e emissions intensity of UK operations by 25% per square meter from 2010 to 2015 through increased energy efficiency,2015.0,/company/prudential-plc,,,,,,,,,,,,,,,,,
5967,,,,,1.0,"Banks, Diverse Financials, and Insurance",United Kingdom of Great Britain and Northern Ireland,,Investor,Prudential PLC,,Set an internal carbon price by 2017,2017.0,/company/prudential-plc,1.0,,,,,,,,,,,,,,,,
5968,1.0,,,2006.0,,,Ukraine,,City,Pryluky,20,Reduce community-wide CO2 emissions by 20% from 2006 to 2020,2020.0,/city/pryluky/ukraine,,,,,,,1.0,1.0,,,,,,,,,
5969,1.0,1.0,,1995.0,1.0,Automobiles and Components,France,,Company,PSA Peugeot Citroen,16,Reduce operational CO2e emissions from automobile division by 16% from 1995 to 2018 through increased energy efficiency and use of a hybrid vehicle fleet,2018.0,/company/psa-peugeot-citroen,,,,,,,,,,,1.0,,,,,,
5970,,1.0,,1995.0,1.0,Automobiles and Components,France,,Company,PSA Peugeot Citroen,,Reduce operational CO2e emissions intensity of automobile division by 45.7% per painted vehicle from 1995 to 2018 through increased energy efficiency and use of a hybrid vehicle fleet,2018.0,/company/psa-peugeot-citroen,,,,,,,,,,,,,,,,,
5971,1.0,,,2012.0,1.0,Automobiles and Components,France,,Company,PSA Peugeot Citroen,30,Reduce CO2e emissions from vehicles sold worldwide by 30% per kilometer from 2012 to 2025 through innovative fleet designs,2025.0,/company/psa-peugeot-citroen,,,,,,,,,,,1.0,,,,,,
5972,1.0,,,1995.0,1.0,Automobiles and Components,France,,Company,PSA Peugeot Citroen,,Reduce operational CO2e emissions intensity of automobile division by 45.7% per painted vehicle from 1995 to 2018 through increased energy efficiency and use of a hybrid vehicle fleet,2018.0,/company/psa-peugeot-citroen,,,,,,,,,,,1.0,,,,,,
5973,1.0,1.0,,1995.0,1.0,Automobiles and Components,France,,Company,PSA Peugeot Citroen,,Reduce operational CO2e emissions intensity of automobile division (excluding foundry activities) by 46.1% per painted vehicle from 1995 to 2018 through increased energy efficiency and use of a hybrid vehicle fleet,2018.0,/company/psa-peugeot-citroen,,,,,,,,,,,1.0,,,,,,
5974,1.0,1.0,,2010.0,1.0,Real Estate,Switzerland,,Investor,PSP Swiss Property AG,5,Reduce operational CO2e emissions intensity by 5% per square meter from 2010 to 2015 through energy efficiency retrofits,2015.0,/company/psp-swiss-property-ag,,1.0,,,,,,,,,,,,,,,
5975,1.0,1.0,,,1.0,Oil and Gas,Thailand,,Company,PTT,15,Reduce emissions from operations by 15% by 2015 through energy efficiency ,2015.0,/company/ptt,,,,,,,,,,,,,,,,,
5976,1.0,1.0,,2012.0,1.0,Oil and Gas,Thailand,,Company,PTT,5,"Reduce operational CO2e emissions intensity by 5% per barrel of oil equivalent (BOE) from 2012 to 2020 through increased energy efficiency, fuel switching projects and waste heat recovery projects",2020.0,/company/ptt,,,,,,,,,,,,,,,,,
5977,1.0,,,,1.0,Oil and Gas,Thailand,,Company,PTT,,Maintain 2012 levels of CO2e emissions intensity across their value chain per barrel of oil equivalent (BOE) through 2015,,/company/ptt,,,,,,,,,,,,,,,,,
5978,,,,,1.0,Oil and Gas,Thailand,,Company,PTT,,Use an internal carbon price,,/company/ptt,1.0,,,,,,,,,,,,,,,,
5979,1.0,1.0,,2012.0,1.0,Oil and Gas,Thailand,,Company,PTT Exploration & Production Public Company Limited,20,Reduce operational CO2e emissions intensity by 20% per tonne of hydrocarbon production from 2012 to 2020 through increased energy efficiency and process emissions reductions,2020.0,/company/ptt-exploration-production-public-company-limited,,,,,,,,,,,,,,,,,
5980,,,,,1.0,Oil and Gas,Thailand,,Company,PTT Exploration & Production Public Company Limited,,Use an internal carbon price,,/company/ptt-exploration-production-public-company-limited,1.0,,,,,,,,,,,,,,,,
5981,1.0,1.0,,,1.0,Chemicals,Thailand,,Company,PTT Global Chemical,10,Reduce emissions by 10% by 2022 through energy efficiency measures ,2022.0,/company/ptt-global-chemical,,,,,,,,,,,,,,,,,
5982,1.0,,,,1.0,Chemicals,Thailand,,Company,PTT Global Chemical,,Eliminate CO2e emissions from landfill waste by 2022,2022.0,/company/ptt-global-chemical,,,,,,,,,,,,,,,,,
5983,,,,2013.0,1.0,Chemicals,Thailand,,Company,PTT Global Chemical,10,Reduce total water consumption by 10% from 2013 to 2023,2023.0,/company/ptt-global-chemical,,,,,,,,,1.0,,,,,,,,
5984,,,,,1.0,Chemicals,Thailand,,Company,PTT Global Chemical,,Set an internal carbon price by 2017,2017.0,/company/ptt-global-chemical,1.0,,,,,,,,,,,,,,,,
5985,,,1.0,,,Media,France,,Company,Publicis Groupe,,Supply 20% of energy demand from renewable sources by 2020,2020.0,/company/publicis-groupe,,,,,,,,,,,,,,,,1.0,
5986,,1.0,,,,Media,France,,Company,Publicis Groupe,20,Improve energy efficiency by 20% by 2020,2020.0,/company/publicis-groupe,,,,,,,,,,,,,,,,1.0,
5987,1.0,,,,,Media,France,,Company,Publicis Groupe,20,Reduce GHG emissions by 20% by 2020,2020.0,/company/publicis-groupe,,,,,,,,,,,,,,,,1.0,
5988,1.0,,,,,,Mexico,,City,Puebla,90,Reduce C02e emissions from the community by 90% by 2050 based business as usual levels,2050.0,/city/puebla/mexico,,,,,,1.0,1.0,,,,,,,,,,
5989,1.0,,,,,,Mexico,,City,Puebla,2,Reduce CO2e emissions from the community by 2% by 2017 based on 2010 levels,2017.0,/city/puebla/mexico,,,,,,1.0,1.0,,,,,,,,,,
5990,1.0,,,2012.0,1.0,,Mexico,,City,Puebla,2,Reduce community-wide CO2e emissions by 2% from 2012 to 2019,2019.0,/city/puebla/mexico,,,,,,,1.0,,,,,,,,,,
5991,1.0,,,,,,Mexico,,City,Puebla,9,Reduce CO2e emissions from the community  by 9% by 2030 compared to 2015 BAU levels,2030.0,/city/puebla/mexico,,,,,,1.0,1.0,,,,,,,,,,
5992,1.0,,,,,,Mexico,,City,Puebla,5,Reduce CO2 emissions from government operations by 5% by 2030 compared to 2015 BAU levels,2030.0,/city/puebla/mexico,,,,,,1.0,,,,,,,,,,,
5993,1.0,,,,,,Mexico,,City,Puebla,9,Reduce CO2 emissions from the community  by 9% by 2030 compared to 2014 absolute levels,2030.0,/city/puebla/mexico,,,,,,1.0,1.0,,,,,,,,,,
5994,,1.0,,,,,Mexico,,City,Puebla,14,Increase energy efficiency of government operations by 14% by 2026 based on 2014 levels,2026.0,/city/puebla/mexico,,,,,,1.0,,,,,,,,,,,
5995,,,1.0,,,,Mexico,,City,Puebla,15,Increase share of renewables  in final energy mix for government operations to 15% by 2030,2030.0,/city/puebla/mexico,,,,,,1.0,,,,,,,,,,,
5996,1.0,,,,,,Mexico,,City,Puebla,2,Reduce CO2 emissions from government operations by 2% by 2017 compared to 2015 absolute levels,2017.0,/city/puebla/mexico,,,,,,1.0,,,,,,,,,,,
5997,1.0,,,,,,Mexico,,City,Puebla,8,Reduce CO2 emissions from government operations by 8% by 2050 compared to 2014 absolute levels,2050.0,/city/puebla/mexico,,,,,,1.0,,,,,,,,,,,
5998,1.0,,,,,,Mexico,,City,Puebla,4,Reduce CO2 emissions from the community  by 4% by 2017 compared to 2015 absolute levels,2017.0,/city/puebla/mexico,,,,,,1.0,1.0,,,,,,,,,,
5999,1.0,,,2007.0,,,Spain,,City,Puente Genil,20,Reduce community-wide CO2e emissions by 20% from 2007 to 2020,2020.0,/city/puente-genil/spain,,,,,,,1.0,1.0,,,,,,,,,
6000,1.0,,,2008.0,,,Spain,,City,Puerto Lumbreras,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/puerto-lumbreras/spain,,,,,,,1.0,1.0,,,,,,,,,
6001,1.0,,,2007.0,,,Spain,,City,Puerto Real,20,Reduce community-wide CO2e emissions by 20% from 2007 to 2020,2020.0,/city/puerto-real/spain,,,,,,,1.0,1.0,,,,,,,,,
6002,1.0,,,2012.0,,,Croatia,,City,Pula-Pola,21,Reduce community-wide CO2 emissions by 21% from 2012 to 2020,2020.0,/city/pula-pola/croatia,,,,,,,1.0,1.0,,,,,,,,,
6003,1.0,1.0,1.0,2010.0,1.0,"Textiles, Apparel, Footwear, and Luxury Goods",Germany,,Company,PUMA SE,25,Reduce CO2 emissions intensity of purchased utilities by 25% per unit of revenue from 2010 to 2015 through increased energy efficiency and renewable energy purchases,2015.0,/company/puma-se,,,,,,,,,,,,,,,,,
6004,1.0,1.0,,2010.0,1.0,"Textiles, Apparel, Footwear, and Luxury Goods",Germany,,Company,PUMA SE,25,Reduce direct CO2 emissions intensity by 25% per full-time employee from 2010 to 2015 through increased energy efficiency,2015.0,/company/puma-se,,,,,,,,,,,,,,,,,
6005,,,,,1.0,"Textiles, Apparel, Footwear, and Luxury Goods",Germany,,Company,PUMA SE,,Use an internal carbon price,,/company/puma-se,1.0,,,,,,,,,,,,,,,,
6006,,,1.0,,,,India,,City,Pune,5,Increase share of renewables in final energy mix of the community to 5% by 2020,2020.0,/city/pune/india,,,,,,1.0,1.0,,,,,,,,,,
6007,1.0,,,2007.0,,,Spain,,City,Punta Umbría,20,Reduce community-wide CO2e emissions by 20% from 2007 to 2020,2020.0,/city/punta-umbria/spain,,,,,,,1.0,1.0,,,,,,,,,
6008,1.0,,,,,,Republic of Korea,,City,Pyeongchang,16,Reduce CO2e emissions from the community by 16% by 2020 based on 2010 levels,2020.0,/city/pyeongchang/republic-of-korea,,,,,,1.0,1.0,,,,,,,,,,
6009,1.0,,,,,,Republic of Korea,,Region,Pyeongchang,30,Reduce CO2e emissions from the community  by 30% by 2020 compared to 2010 BAU levels,2020.0,/subnational-region/pyeongchang/republic-of-korea,,,,,,1.0,1.0,,,,,,,,,,
6010,1.0,,,2010.0,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,30,Reduce CO2e emissions from waste diverted directly to landfills by 30% from 2010 to 2020,2020.0,/company/qantas-airways,,,,,,,,,,,,,,,,,
6011,1.0,,,2005.0,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,50,Reduce direct CO2e emissions by 50% from 2005 to 2050,2050.0,/company/qantas-airways,,,,,,,,,,,,,,,,,
6012,1.0,,,2009.0,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,,Reduce direct CO2e emissions intensity by 16.5% per revenue tonne kilometer from 2009 to 2020,2020.0,/company/qantas-airways,,,,,,,,,,,,,,,,,
6013,,,,,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,,Use an internal carbon price,,/company/qantas-airways,1.0,,,,,,,,,,,,,,,,
6014,1.0,,,,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,,Achieve carbon neutral growth by 2020,2020.0,/company/qantas-airways,,,,,,,,,,,,,,,,,
6015,1.0,,,2010.0,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,20,Reduce CO2e emissions from purchased utilities by 20% from 2010 to 2020,2020.0,/company/qantas-airways,,,,,,,,,,,,,,,,,
6016,1.0,,,,1.0,Air Transportation - Airlines,Australia,,Company,Qantas Airways,,Achieve carbon neutral growth by 2020,2020.0,/company/qantas-airways,,,,,,,,,,,,,,,,,
6017,,,,,1.0,"Banks, Diverse Financials, and Insurance",Australia,,Investor,QBE Insurance Group,,Set an internal carbon price by 2017,2017.0,/company/qbe-insurance-group,1.0,,,,,,,,,,,,,,,,
6018,1.0,1.0,,2012.0,1.0,Technology Hardware and Equipment,Taiwan Province of China,,Company,Qisda,10,Reduce operational CO2e emissions intensity by 10% per unit revenue from 2012 to 2015 through improved product design,2015.0,/company/qisda,,,,,,,,,,,,,,,,,
6019,1.0,1.0,1.0,,1.0,Technology Hardware and Equipment,Taiwan Province of China,,Company,Qisda,20,Reduce operational CO2e emissions intensity by 20% per unit hour worked from a base year of 2009 to 2015 through increased energy efficiency and renewable energy installations,,/company/qisda,,,,,,,,,,,,,,,,,
6020,1.0,,,2005.0,,,Malta,,City,Qormi,24,Reduce community-wide CO2 emissions by 24% from 2005 to 2020,2020.0,/city/qormi/malta,,,,,,,1.0,1.0,,,,,,,,,
6021,,,,,1.0,Technology Hardware and Equipment,United States of America,,Company,QUALCOMM Inc.,,Set an internal carbon price by 2017,2017.0,/company/qualcomm-inc-,1.0,,,,,,,,,,,,,,,,
6022,1.0,1.0,,2013.0,1.0,Containers and Packaging,France,,Company,QUALIPAC,10,Reduce CO2e emissions from purchased utilities by 10% per unit revenue from 2013 to 2020 through increased energy efficiency,2020.0,/company/qualipac,,,,,,,,,,,,,,,,,
6023,,,,,1.0,Software and Services,United States of America,,Company,QUALITY TECHNOLOGY SERVICES,,Set an internal carbon price by 2017,2017.0,/company/quality-technology-services,1.0,,,,,,,,,,,,,,,,
6024,,,,,1.0,Technology Hardware and Equipment,Taiwan Province of China,,Company,Quanta Computer,,Set an internal carbon price by 2017,2017.0,/company/quanta-computer,1.0,,,,,,,,,,,,,,,,
6025,1.0,,,2005.0,,,Italy,,City,Quarto d'Altino,20,Reduce community-wide CO2 emissions by 20% from 2005 to 2020,2020.0,/city/quarto-d'altino/italy,,,,,,,1.0,1.0,,,,,,,,,
6026,1.0,,,2005.0,,,Italy,,City,Quartu Sant'Elena,20,Reduce community-wide CO2 emissions by 20% from 2005 to 2020,2020.0,/city/quartu-sant'elena/italy,,,,,,,1.0,1.0,,,,,,,,,
6027,,,,,1.0,Technology Hardware and Equipment,United Kingdom of Great Britain and Northern Ireland,,Company,QubeGB Ltd.,,Set an internal carbon price by 2017,2017.0,/company/qubegb-ltd-,1.0,,,,,,,,,,,,,,,,
6028,1.0,,,,1.0,,Canada,,Region,Quebec,,Reduce region-wide CO2e emissions by 37.5% by 2030 below 1990 levels.,2030.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6029,,,1.0,,1.0,,Canada,,Region,Quebec,25,Increase by 25% overall renewable energy output by 2030 based on 2013,2030.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6030,,,1.0,,1.0,,Canada,,Region,Quebec,50,Increase by 50% bioenergy production by 2030 based on 2013,2030.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6031,,1.0,,,1.0,,Canada,,Region,Quebec,15,Increase energy efficiency by 15% over 2013 by 2030,2030.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6032,,1.0,,,1.0,,Canada,,Region,Quebec,40,Reduce consumption of petroleum product by 40% below 2013 by 2030,2030.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6033,,1.0,,,1.0,,Canada,,Region,Quebec,,Eliminate the use of thermal coal by 2030,2030.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6034,1.0,,,,1.0,,Canada,,Region,Quebec,20,Reduce GHG emissions (CO2e) by 20% below 1990 level by 2020,2020.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,,,,
6035,1.0,,,,1.0,,Canada,,Region,Québec,20,Reduce provincial CO2e emissions by 20% below 1990 levels by 2020,2020.0,/subnational-region/quebec/canada,,,,,,,,,,,,,,1.0,,,
6036,,,,,,,Canada,,Region,Québec,,25% of all new light duty vehicles sold to be electric or hybrid rechargeable by 2020,2020.0,/subnational-region/quebec/canada,,,,,,,,,,,1.0,,,1.0,,,
6037,,,,,,,Canada,,Region,Québec,,"Economy-wide, legally-binding GHG emission trading system",,/subnational-region/quebec/canada,1.0,,,,,,,,,,,,,1.0,,,
6038,,,,,1.0,Solid Waste Management Utilities,United States of America,,Company,Quest Recycling,,Maintain 2012 level of CO2e emissions across their value chain to 2015 through the purchase of carbon offsets,,/company/quest-recycling,,,,,,,,,,,,1.0,,,,,
6039,1.0,,,2005.0,,,France,,City,Quimper,20,Reduce community-wide CO2e emissions by 20% from 2005 to 2020,2020.0,/city/quimper/france,,,,,,,1.0,1.0,,,,,,,,,
6040,1.0,,,2005.0,,,France,,City,Quimper Communauté,20,Reduce community-wide CO2e emissions by 20% from 2005 to 2020,2020.0,/city/quimper-communaute/france,,,,,,,1.0,1.0,,,,,,,,,
6041,1.0,,,2012.0,1.0,Real Estate,United Kingdom of Great Britain and Northern Ireland,,Investor,Quintain Estates & Development PLC,10,Reduce operational CO2e emissions related to the student accommodation aspect of their portfolio by 10% from 2012 to 2015 through energy efficient building retrofits,2015.0,/company/quintain-estates-development-plc,,,,,,,,,,,,,,,,,
6042,,,,,1.0,Real Estate,United Kingdom of Great Britain and Northern Ireland,,Investor,Quintain Estates & Development PLC,,Set an internal carbon price by 2017,2017.0,/company/quintain-estates-development-plc,1.0,,,,,,,,,,,,,,,,
6043,,1.0,,2012.0,1.0,Real Estate,United Kingdom of Great Britain and Northern Ireland,,Investor,Quintain Estates & Development PLC,10,Reduce operational CO2e emissions related to the student accommodation aspect of their portfolio by 10% from 2012 to 2015 through energy efficient building retrofits,2015.0,/company/quintain-estates-development-plc,,1.0,,,,,,,,,,,,,,,
6044,1.0,,,,,,Ecuador,,City,Quito,15,Reduce CO2e emissions from government operations by 15% by 2016 compared to a business as usual scenario,2016.0,/city/quito/ecuador,,,,,,1.0,,,,,,,,,,,
6045,1.0,,,2011.0,1.0,,Ecuador,,City,Quito,30,Reduce CO2e emissions from transport by 30% from 2011 to 2025,2025.0,/city/quito/ecuador,,,,,,,,,,,,,,,,,
6046,1.0,,,2011.0,1.0,,Ecuador,,City,Quito,30,Reduce community-wide CO2e emissions from transport by 30% from 2011 to 2025,2025.0,/city/quito/ecuador,,,,,,,1.0,,,,,,,,,,
6047,1.0,,,,,,Ecuador,,City,Quito,5,Reduce  emissions from the community  by 5% by 2025 compared to 2011 BAU levels,2025.0,/city/quito/ecuador,,,,,,1.0,1.0,,,,,,,,,,
6048,1.0,,,,,,Ecuador,,City,Quito,,Reduce  emissions from government operations by 3410250.48 tons by 2045,3410.0,/city/quito/ecuador,,,,,,1.0,,,,,,,,,,,
6049,,,1.0,,,,Ecuador,,City,Quito,,Increase share of renewables  in final energy mix for government operations to 2.01% by 2045,2045.0,/city/quito/ecuador,,,,,,1.0,,,,,,,,,,,
6050,1.0,,,2009.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,,Reduce SF6 emissions intensity by 21.6% per tonne of SF6 installed from 2009 to 2015 through installation of newer equipment,2015.0,/company/r-e-e-,,,,,,,,,,,,,,,,,
6051,1.0,1.0,,2010.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,21,Reduce CO2e emissions intensity of fuel consumed by vehicle fleet by 21% per 100 km from 2010 to 2020 through improved energy efficiency,2020.0,/company/r-e-e-,,,,,,,,,,,1.0,,,,,,
6052,1.0,1.0,,2010.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,21,Reduce CO2e emissions intensity of electricity consumed at headquarters by 21% per full-time employee from 2010 to 2020 through increased energy efficiency,2020.0,/company/r-e-e-,,,,,,,,,,,,,,,,,
6053,,1.0,,2010.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,21,Reduce direct CO2e emissions and those from energy consumption by 21% from 2010 to 2020 through increased energy efficiency,2020.0,/company/r-e-e-,,,,,,,,,,,,,,,,,
6054,1.0,1.0,,2010.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,21,Reduce direct CO2e emissions from vehicle fleet by 21% from 2010 to 2020 through reduced fuel consumption and improved energy efficiency,2020.0,/company/r-e-e-,,,,,,,,,,,1.0,,,,,,
6055,1.0,1.0,,2010.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,21,Reduce CO2e emissions from electricity consumption by 21% from 2010 to 2020 through increased energy efficiency,2020.0,/company/r-e-e-,,,,,,,,,,,,,,,,,
6056,1.0,,,2010.0,1.0,"Electric Utilities, Independent Power Producers, and Energy Traders",Spain,,Company,R.E.E.,21,Reduce direct CO2e emissions and those from energy consumption by 21% from 2010 to 2020 through increased energy efficiency,2020.0,/company/r-e-e-,,,,,,,,,,,,,,,,,
6057,1.0,,,2014.0,1.0,Oil and Gas,Italy,,Company,RA.M oil,10,Reduce direct CO2e emissions by 10% from 2014 to 2015,2015.0,/company/ra-m-oil,,,,,,,,,,,,,,,,,
6058,1.0,,,2006.0,,,Italy,,City,Racale,23,Reduce community-wide CO2 emissions by 23% from 2006 to 2020,2020.0,/city/racale/italy,,,,,,,1.0,1.0,,,,,,,,,
6059,1.0,,,2011.0,,,Italy,,City,Ragusa,23,Reduce community-wide CO2 emissions by 23% from 2011 to 2020,2020.0,/city/ragusa/italy,,,,,,,1.0,1.0,,,,,,,,,
6060,1.0,1.0,,2011.0,1.0,"Banks, Diverse Financials, and Insurance",Austria,,Investor,Raiffeisen Bank International AG,10,Reduce CO2e emissions from electricity consumption at offices across the RZB Group by 10% from 2011 to 2020 through increased energy efficiency,2020.0,/company/raiffeisen-bank-international-ag,,,,,,,,,,,,,,,,,
6061,1.0,,1.0,2010.0,1.0,"Banks, Diverse Financials, and Insurance",Austria,,Investor,Raiffeisen Bank International AG,,Source 100% of purchased electricity for domestic locations from renewable energy from 2010 to 2015,2015.0,/company/raiffeisen-bank-international-ag,,,,,,,,,,,,,,,,,
6062,,,,2011.0,1.0,"Banks, Diverse Financials, and Insurance",Austria,,Investor,Raiffeisen Bank International AG,10,Reduce CO2e emissions from electricity consumption at offices across the RZB Group by 10% from 2011 to 2020 through increased energy efficiency,2020.0,/company/raiffeisen-bank-international-ag,,1.0,,,,,,,,,,,,,,,
6063,1.0,,,,1.0,"Banks, Diverse Financials, and Insurance",Austria,,Investor,Raiffeisen Bank International AG,10,Reduce CO2e emissions intensity across their value chain by 10% per FTE employee from a base year of 2011 to 2030,,/company/raiffeisen-bank-international-ag,,,,,,,,,,,,,,,,,
6064,1.0,,,,,,India,,City,Rajkot,,Reduce CO2e emissions from the community  by 451825 tons by 2020,4518.0,/city/rajkot/india,,,,,,1.0,1.0,,,,,,,,,,
6065,1.0,,,2008.0,,,Estonia,,City,Rakvere,47,Reduce community-wide CO2 emissions by 47% from 2008 to 2020,2020.0,/city/rakvere/estonia,,,,,,,1.0,1.0,,,,,,,,,
6066,1.0,,,2008.0,,,Romania,,City,Râmnicu Vâlcea,20,Reduce community-wide CO2 emissions by 20% from 2008 to 2020,2020.0,/city/ramnicu-valcea/romania,,,,,,,1.0,1.0,,,,,,,,,
6067,,1.0,,,,,United States of America,20000000.0,City,Ramsey County,,USD 20m green bonds issued for projects in waste management in United States of America,,/city/ramsey-county/united-states-of-america,,,,1.0,1.0,,,,,,,,,,,,
6068,1.0,,,2011.0,,,Italy,,City,Randazzo,21,Reduce community-wide CO2 emissions by 21% from 2011 to 2020,2020.0,/city/randazzo/italy,,,,,,,1.0,1.0,,,,,,,,,
6069,1.0,1.0,1.0,,1.0,Mining - Other (Precious Metals and Gems),United Kingdom of Great Britain and Northern Ireland,,Company,Randgold Resources,47,Reduce operational CO2e emissions by 47% per tonne of ore processed from a base year of 2010 to 2015 through increased energy efficiency and renewable energy installations,,/company/randgold-resources,,,,,,,,,,,,,,,,,
6070,,,1.0,,,Electrical Equipment and Machinery,Germany,450000000.0,Company,Rapid Holding,,USD 450m green bonds issued for projects in renewable energy in Germany,,/company/rapid-holding,,,1.0,1.0,1.0,,,,,,,,,,,,
6071,,,,,,Other,United Kingdom of Great Britain and Northern Ireland,in,Investor,Rathbone Unit Trust Management Limited,,Up to $10m USD invested in a green bond in United Kingdom of Great Britain and Northern Ireland,,/company/rathbone-unit-trust-management-limited,,,1.0,,1.0,,,,,,,,,,1.0,,
6072,,,,2012.0,1.0,Ground Transportation - Railroads Transportation,France,,Company,RATP Group,50,Reduce CO2e emissions from lighting energy consumption in passenger areas by 50% from 2012 to 2016 through retrofits with 100% of stations using LEDs,2016.0,/company/ratp-group,,1.0,,,,,,,,,,,,,,,
