,ID,URL,country,latitude,longitude,name,population,commitment_phase,inventory_phase,target_phase,plan_phase,action_plan_url,adaptation_plan_url,building_sector_emissions,transportation_sector_emissions,waste_sector_emissions,industrial_sector_emissions,other_sector_emissions
3613,9152,https://www.globalcovenantofmayors.org/cities/moimenta-da-beira/,Portugal,40.98504,-7.6178499,Moimenta Da Beira,10190,False,False,False,False,,,,,,,
3614,9153,https://www.globalcovenantofmayors.org/cities/moinesti/,Romania,46.4744981,26.4902543,Moinesti,23527,False,False,False,False,,,,,,,
3615,9154,https://www.globalcovenantofmayors.org/cities/moio-de-calvi/,Italy,45.951788,9.700749,Moio De Calvi,199,False,False,False,False,,,,,,,
3616,9155,https://www.globalcovenantofmayors.org/cities/moita/,Portugal,38.6489186,-8.99916424,Moita,66029,False,False,False,False,,,,,,,
3617,9156,https://www.globalcovenantofmayors.org/cities/mojacar/,Spain,37.1405966,-1.8506324,Mojácar,6092,False,False,False,False,,,,,,,
3618,9157,https://www.globalcovenantofmayors.org/cities/mojo-alcantara/,Italy,37.8990566,15.0506386,Mojo Alcantara,724,False,False,False,False,,,,,,,
3619,9158,https://www.globalcovenantofmayors.org/cities/mol/,Belgium,51.1840421,5.1155267,Mol,34827,False,False,False,False,,,,,,,
3620,9159,https://www.globalcovenantofmayors.org/cities/mola-di-bari/,Italy,41.060935,17.087291,Mola Di Bari,25910,False,False,False,False,,,,,,,
3621,9160,https://www.globalcovenantofmayors.org/cities/moldava-nad-bodvou/,Slovakia,48.6141424,20.9973314,Moldava Nad Bodvou,10050,False,False,False,False,,,,,,,
3622,9161,https://www.globalcovenantofmayors.org/cities/molenbeek-saint-jean/,Belgium,50.8543551,4.3227779,Molenbeek-Saint-Jean,95576,False,False,False,False,,,,,,,
3623,9162,https://www.globalcovenantofmayors.org/cities/molfetta/,Italy,41.1992456,16.5968279,Molfetta,60397,False,False,False,False,,,,,,,
3624,9163,https://www.globalcovenantofmayors.org/cities/molina-aterno/,Italy,42.149033,13.735401,Molina Aterno,415,False,False,False,False,,,,,,,
3625,9164,https://www.globalcovenantofmayors.org/cities/molina-de-segura/,Spain,38.0547579,-1.212489,Molina De Segura,72031,False,False,False,False,,,,,,,
3626,9165,https://www.globalcovenantofmayors.org/cities/molins-de-rei/,Spain,41.4138087,2.0159626,Molins De Rei,24067,False,False,False,False,,,,,,,
3627,9166,https://www.globalcovenantofmayors.org/cities/mollet-de-peralada/,Spain,42.3595501,2.9999085,Mollet De Peralada,180,False,False,False,False,,,,,,,
3628,9167,https://www.globalcovenantofmayors.org/cities/mollet-del-valles/,Spain,41.5393484,2.2130934,Mollet Del Vallès,52484,False,False,False,False,,,,,,,
3629,9168,https://www.globalcovenantofmayors.org/cities/mollina/,Spain,37.1258671,-4.657894,Mollina,5274,False,False,False,False,,,,,,,
3630,9169,https://www.globalcovenantofmayors.org/cities/mollo/,Spain,42.3485369,2.4043962,Molló,354,False,False,False,False,,,,,,,
3631,9170,https://www.globalcovenantofmayors.org/cities/molteno/,Italy,45.78038,9.307444,Molteno,3617,False,False,False,False,,,,,,,
3632,9171,https://www.globalcovenantofmayors.org/cities/molvena/,Italy,45.7441762,11.6141474,Molvena,2591,False,False,False,False,,,,,,,
3633,9172,https://www.globalcovenantofmayors.org/cities/molveno/,Italy,46.1421057,10.9637773,Molveno,1142,False,False,False,False,,,,,,,
3634,9173,https://www.globalcovenantofmayors.org/cities/monacilioni/,Italy,41.60993,14.808533,Monacilioni,548,False,False,False,False,,,,,,,
3635,9174,https://www.globalcovenantofmayors.org/cities/monastero-di-lanzo/,Italy,45.301851,7.439712,Monastero Di Lanzo,396,False,False,False,False,,,,,,,
3636,9175,https://www.globalcovenantofmayors.org/cities/moncao/,Portugal,42.0787023,-8.48139,Monção,18740,False,False,False,False,,,,,,,
3637,9176,https://www.globalcovenantofmayors.org/cities/monchio-delle-corti/,Italy,44.4129554,10.1241904,Monchio Delle Corti,1024,False,False,False,False,,,,,,,
3638,9177,https://www.globalcovenantofmayors.org/cities/mondim-de-basto/,Portugal,41.4110363,-7.9526092,Mondim De Basto,7493,False,False,False,False,,,,,,,
3639,9178,https://www.globalcovenantofmayors.org/cities/moneglia/,Italy,44.2385001,9.4899769,Moneglia,2735,False,False,False,False,,,,,,,
3640,9179,https://www.globalcovenantofmayors.org/cities/monegrillo/,Spain,41.6387093,-0.4158485,Monegrillo,472,False,False,False,False,,,,,,,
3641,9180,https://www.globalcovenantofmayors.org/cities/monemvasia/,Greece,36.6875878,23.05578197,Monemvasia,22238,False,False,False,False,,,,,,,
3642,9181,https://www.globalcovenantofmayors.org/cities/moneva/,Spain,41.1272282,-0.829821,Moneva,129,False,False,False,False,,,,,,,
3643,9182,https://www.globalcovenantofmayors.org/cities/monforte-del-cid/,Spain,38.3791541,-0.7290458,Monforte Del Cid,7658,False,False,False,False,,,,,,,
3644,9183,https://www.globalcovenantofmayors.org/cities/monforte-san-giorgio/,Italy,38.1564006,15.383256,Monforte San Giorgio,2880,False,False,False,False,,,,,,,
3645,9184,https://www.globalcovenantofmayors.org/cities/monghidoro/,Italy,44.2198594,11.3187467,Monghidoro,3871,False,False,False,False,,,,,,,
3646,9185,https://www.globalcovenantofmayors.org/cities/moniga-del-garda/,Italy,45.528523,10.5375734,Moniga Del Garda,2510,False,False,False,False,,,,,,,
3647,9186,https://www.globalcovenantofmayors.org/cities/monistrol-de-calders/,Spain,41.7608379,2.0146236,Monistrol De Calders,689,False,False,False,False,,,,,,,
3648,9187,https://www.globalcovenantofmayors.org/cities/monovar/,Spain,38.43322785,-0.894862409,Monóvar,12460,False,False,False,False,,,,,,,
3649,9188,https://www.globalcovenantofmayors.org/cities/monreale/,Italy,37.88332445,13.3772699,Monreale,39250,False,False,False,False,,,,,,,
3650,9189,https://www.globalcovenantofmayors.org/cities/mons/,Belgium,50.4549568,3.951958,Mons,94210,False,False,False,False,,,,,,,
3651,9190,https://www.globalcovenantofmayors.org/cities/monselice/,Italy,45.2417684,11.7508534,Monselice,17513,False,False,False,False,,,,,,,
3652,9191,https://www.globalcovenantofmayors.org/cities/monserrato/,Italy,39.25951,9.1458562,Monserrato,20240,False,False,False,False,,,,,,,
3653,9192,https://www.globalcovenantofmayors.org/cities/montagano/,Italy,41.644929,14.675129,Montagano,1147,True,True,True,True,,,,,,,
3654,9193,https://www.globalcovenantofmayors.org/cities/montagna-in-valtellina/,Italy,46.178495,9.90295,Montagna In Valtellina,3067,False,False,False,False,,,,,,,
3655,9194,https://www.globalcovenantofmayors.org/cities/montagnareale/,Italy,38.1321597,14.9467585,Montagnareale,1637,False,False,False,False,,,,,,,
3656,9195,https://www.globalcovenantofmayors.org/cities/montagut-i-oix/,Spain,42.26772535,2.529677071,Montagut I Oix,979,False,False,False,False,,,,,,,
3657,9196,https://www.globalcovenantofmayors.org/cities/montaione/,Italy,43.5529373,10.9127727,Montaione,3773,False,False,False,False,,,,,,,
3658,9197,https://www.globalcovenantofmayors.org/cities/montalbano-elicona/,Italy,38.0234549,15.0134348,Montalbano Elicona,2488,False,False,False,False,,,,,,,
3659,9198,https://www.globalcovenantofmayors.org/cities/montalbano-jonico/,Italy,40.2865902,16.5708946,Montalbano Jonico,7469,False,False,False,False,,,,,,,
3660,9199,https://www.globalcovenantofmayors.org/cities/montale/,Italy,43.9352396,11.0158786,Montale,10774,False,False,False,False,,,,,,,
3661,9200,https://www.globalcovenantofmayors.org/cities/montallegro/,Italy,37.392939,13.350753,Montallegro,2528,False,False,False,False,,,,,,,
3662,9201,https://www.globalcovenantofmayors.org/cities/montalto-uffugo/,Italy,39.404795,16.15799,Montalto Uffugo,20844,False,False,False,False,,,,,,,
3663,9202,https://www.globalcovenantofmayors.org/cities/montanaso-lombardo/,Italy,45.33577,9.468656,Montanaso Lombardo,2285,False,False,False,False,,,,,,,
3664,9203,https://www.globalcovenantofmayors.org/cities/montazzoli/,Italy,41.948334,14.42912,Montazzoli,1050,False,False,False,False,,,,,,,
3665,9204,https://www.globalcovenantofmayors.org/cities/montbrio-del-camp/,Spain,41.1200937,1.0057341,Montbrió Del Camp,2633,False,False,False,False,,,,,,,
3666,9205,https://www.globalcovenantofmayors.org/cities/montcada-i-reixac/,Spain,41.4823115,2.1869985,Montcada I Reixac,33453,False,False,False,False,,,,,,,
3667,9206,https://www.globalcovenantofmayors.org/cities/monte-di-malo/,Italy,45.6604642,11.3625657,Monte Di Malo,2918,False,False,False,False,,,,,,,
3668,9207,https://www.globalcovenantofmayors.org/cities/monte-di-procida/,Italy,40.800907,14.051827,Monte Di Procida,12838,False,False,False,False,,,,,,,
3669,9208,https://www.globalcovenantofmayors.org/cities/monte-giberto/,Italy,43.091253,13.630685,Monte Giberto,845,False,False,False,False,,,,,,,
3670,9209,https://www.globalcovenantofmayors.org/cities/monte-isola/,Italy,45.711994,10.0822354,Monte Isola,1774,False,False,False,False,,,,,,,
3671,9210,https://www.globalcovenantofmayors.org/cities/monte-marenzo/,Italy,45.770781,9.454647,Monte Marenzo,1994,False,False,False,False,,,,,,,
3672,9211,https://www.globalcovenantofmayors.org/cities/monte-san-pietro/,Italy,44.4288498,11.1471534,Monte San Pietro,10956,False,False,False,False,,,,,,,
3673,9212,https://www.globalcovenantofmayors.org/cities/monte-santangelo/,Italy,41.70544,15.967657,Monte Sant'Angelo,13250,False,False,False,False,,,,,,,
3674,9213,https://www.globalcovenantofmayors.org/cities/montebello-di-bertona/,Italy,42.4179444,13.8719008,Montebello Di Bertona,1061,False,False,False,False,,,,,,,
3675,9214,https://www.globalcovenantofmayors.org/cities/montebello-sul-s/,Italy,41.986634,14.324017,Montebello Sul S.,105,False,False,False,False,,,,,,,
3676,9215,https://www.globalcovenantofmayors.org/cities/montebelluna/,Italy,45.7759956,12.0450646,Montebelluna,31181,False,False,False,False,,,,,,,
3677,9216,https://www.globalcovenantofmayors.org/cities/montecchia-di-crosara/,Italy,45.4845178,11.253425,Montecchia Di Crosara,4585,False,False,False,False,,,,,,,
3678,9217,https://www.globalcovenantofmayors.org/cities/montecchio-emilia/,Italy,44.7004508,10.4464132,Montecchio Emilia,10464,False,False,False,False,,,,,,,
3679,9218,https://www.globalcovenantofmayors.org/cities/montecchio-maggiore/,Italy,45.503692,11.411996,Montecchio Maggiore,21061,False,False,False,False,,,,,,,
3680,9219,https://www.globalcovenantofmayors.org/cities/montechiarugolo/,Italy,44.6932645,10.4221946,Montechiarugolo,10550,False,False,False,False,,,,,,,
3681,9220,https://www.globalcovenantofmayors.org/cities/montecilfone/,Italy,41.902536,14.836429,Montecilfone,1395,True,True,True,True,,,,,,,
3682,9221,https://www.globalcovenantofmayors.org/cities/montecorto/,Spain,36.8152644,-5.2976269,Montecorto,650,True,True,True,True,,,,,,,
3683,9222,https://www.globalcovenantofmayors.org/cities/montecrestese/,Italy,46.16448,8.326215,Montecrestese,1254,False,False,False,False,,,,,,,
3684,9223,https://www.globalcovenantofmayors.org/cities/montedinove/,Italy,42.970733,13.5873048,Montedinove,535,False,False,False,False,,,,,,,
3685,9224,https://www.globalcovenantofmayors.org/cities/montedoro/,Italy,37.453243,13.816762,Montedoro,1588,False,False,False,False,,,,,,,
3686,9225,https://www.globalcovenantofmayors.org/cities/montefalcone-nel-sannio/,Italy,41.866634,14.638225,Montefalcone Nel Sannio,1619,True,True,True,True,,,,,,,
3687,9226,https://www.globalcovenantofmayors.org/cities/monteferrante/,Italy,41.954734,14.388419,Monteferrante,150,False,False,False,False,,,,,,,
3688,9227,https://www.globalcovenantofmayors.org/cities/montefino/,Italy,42.544543,13.883699,Montefino,1184,False,False,False,False,,,,,,,
3689,9228,https://www.globalcovenantofmayors.org/cities/monteforte-dalpone/,Italy,45.4172539,11.2836658,Monteforte D'Alpone,8518,False,False,False,False,,,,,,,
3690,9229,https://www.globalcovenantofmayors.org/cities/montefrio/,Spain,37.3228788,-4.0066606,Montefrío,6357,False,False,False,False,,,,,,,
3691,9230,https://www.globalcovenantofmayors.org/cities/montegabbione/,Italy,42.9210065,12.0923641,Montegabbione,1256,False,False,False,False,,,,,,,
3692,9232,https://www.globalcovenantofmayors.org/cities/montejicar/,Spain,37.5724796,-3.5034505,Montejícar,2442,False,False,False,False,,,,,,,
3693,9233,https://www.globalcovenantofmayors.org/cities/montelapiano/,Italy,41.961334,14.342717,Montelapiano,100,False,False,False,False,,,,,,,
3694,9234,https://www.globalcovenantofmayors.org/cities/monteleone-di-puglia/,Italy,41.165424,15.258048,Monteleone Di Puglia,1151,False,False,False,False,,,,,,,
3695,9235,https://www.globalcovenantofmayors.org/cities/monteleone-rocca-doria/,Italy,40.4716215,8.5602991,Monteleone Rocca Doria,126,False,False,False,False,,,,,,,
3696,9236,https://www.globalcovenantofmayors.org/cities/montelepre/,Italy,38.090449,13.174342,Montelepre,6368,False,False,False,False,,,,,,,
3697,9237,https://www.globalcovenantofmayors.org/cities/montella-i-martinet/,Spain,42.32292525,1.693121291,Montellà I Martinet,683,False,False,False,False,,,,,,,
3698,9238,https://www.globalcovenantofmayors.org/cities/montellano/,Spain,36.9950734,-5.5713465,Montellano,7146,False,False,False,False,,,,,,,
3699,9239,https://www.globalcovenantofmayors.org/cities/montelongo/,Italy,41.7366398,14.952977,Montelongo,375,True,True,True,True,,,,,,,
3700,9240,https://www.globalcovenantofmayors.org/cities/montemaggiore-belsito/,Italy,37.846449,13.761257,Montemaggiore Belsito,3472,False,False,False,False,,,,,,,
3701,9241,https://www.globalcovenantofmayors.org/cities/montemarzino/,Italy,44.848338,8.9936102,Montemarzino,349,False,False,False,False,,,,,,,
3702,9242,https://www.globalcovenantofmayors.org/cities/montemurro/,Italy,40.296911,15.991275,Montemurro,1347,False,False,False,False,,,,,,,
3703,9243,https://www.globalcovenantofmayors.org/cities/montenero-di-bisaccia/,Italy,41.9573191,14.7808937,Montenero Di Bisaccia,6734,True,True,True,True,,,,,,,
3704,9244,https://www.globalcovenantofmayors.org/cities/montenerodomo/,Italy,41.975633,14.252815,Montenerodomo,823,False,False,False,False,,,,,,,
3705,9245,https://www.globalcovenantofmayors.org/cities/monteodorisio/,Italy,42.0859284,14.6525579,Monteodorisio,2598,False,False,False,False,,,,,,,
3706,9246,https://www.globalcovenantofmayors.org/cities/montepulciano/,Italy,43.0910776,11.7800381,Montepulciano,14510,False,False,False,False,,,,,,,
3707,9247,https://www.globalcovenantofmayors.org/cities/monterde/,Spain,41.1741778,-1.7350646,Monterde,190,False,False,False,False,,,,,,,
3708,9248,https://www.globalcovenantofmayors.org/cities/montereale/,Italy,42.5250955,13.2440724,Montereale,2768,False,False,False,False,,,,,,,
3709,9249,https://www.globalcovenantofmayors.org/cities/montereale-valcellina/,Italy,46.1605087,12.6621363,Montereale Valcellina,4500,False,False,False,False,,,,,,,
3710,9250,https://www.globalcovenantofmayors.org/cities/monterenzio/,Italy,44.3268824,11.406144,Monterenzio,6090,False,False,False,False,,,,,,,
3711,9251,https://www.globalcovenantofmayors.org/cities/monteriggioni/,Italy,43.3901051,11.2230684,Monteriggioni,9165,False,False,False,False,,,,,,,
3712,9252,https://www.globalcovenantofmayors.org/cities/monterosso-al-mare/,Italy,44.1464311,9.6556428,Monterosso Al Mare,1571,False,False,False,False,,,,,,,
3713,9253,https://www.globalcovenantofmayors.org/cities/monterosso-almo/,Italy,37.0886346,14.7630461,Monterosso Almo,3150,False,False,False,False,,,,,,,
3714,9254,https://www.globalcovenantofmayors.org/cities/monterotondo/,Italy,42.0517987,12.6183967,Monterotondo,39588,False,False,False,False,,,,,,,
3715,9255,https://www.globalcovenantofmayors.org/cities/montescaglioso/,Italy,40.552221,16.666887,Montescaglioso,10107,False,False,False,False,,,,,,,
3716,9256,https://www.globalcovenantofmayors.org/cities/montescheno/,Italy,46.06792,8.2252449,Montescheno,427,False,False,False,False,,,,,,,
3717,9257,https://www.globalcovenantofmayors.org/cities/montesegale/,Italy,44.906251,9.1270728,Montesegale,321,False,False,False,False,,,,,,,
3718,9258,https://www.globalcovenantofmayors.org/cities/montesilvano/,Italy,42.5136032,14.1516203,Montesilvano,52401,True,True,True,True,,,,,,,
3719,9259,https://www.globalcovenantofmayors.org/cities/montesquiu/,Spain,42.108728,2.2086111,Montesquiu,858,False,False,False,False,,,,,,,
3720,9260,https://www.globalcovenantofmayors.org/cities/montevago/,Italy,37.702241,12.985842,Montevago,3039,False,False,False,False,,,,,,,
3721,9261,https://www.globalcovenantofmayors.org/cities/montevecchia/,Italy,45.705744,9.3754355,Montevecchia,2494,False,False,False,False,,,,,,,
3722,9262,https://www.globalcovenantofmayors.org/cities/monteveglio/,Italy,44.46611615,11.0830034,Monteveglio,5286,False,False,False,False,,,,,,,
3723,9263,https://www.globalcovenantofmayors.org/cities/monteviale/,Italy,45.5605248,11.4580722,Monteviale,2755,False,False,False,False,,,,,,,
3724,9264,https://www.globalcovenantofmayors.org/cities/montgat/,Spain,41.4666983,2.2789654,Montgat,10270,False,False,False,False,,,,,,,
3725,9265,https://www.globalcovenantofmayors.org/cities/monticelli-dongina/,Italy,45.0895109,9.9331646,Monticelli D'Ongina,5400,False,False,False,False,,,,,,,
3726,9266,https://www.globalcovenantofmayors.org/cities/monticelli-pavese/,Italy,45.1107312,9.5150492,Monticelli Pavese,737,False,False,False,False,,,,,,,
3727,9267,https://www.globalcovenantofmayors.org/cities/monticello-conte-otto/,Italy,45.5951803,11.5805788,Monticello Conte Otto,9280,False,False,False,False,,,,,,,
3728,9268,https://www.globalcovenantofmayors.org/cities/montignoso/,Italy,44.0240497,10.1725909,Montignoso,10549,False,False,False,False,,,,,,,
3729,9269,https://www.globalcovenantofmayors.org/cities/montilla/,Spain,37.5802148,-4.640715,Montilla,23245,False,False,False,False,,,,,,,
3730,9270,https://www.globalcovenantofmayors.org/cities/montmajor/,Spain,42.0180704,1.735819,Montmajor,472,False,False,False,False,,,,,,,
3731,9271,https://www.globalcovenantofmayors.org/cities/montmelian/,France,45.5014876,6.0536635,Montmélian,3933,False,False,False,False,,,,,,,
3732,9272,https://www.globalcovenantofmayors.org/cities/montmelo/,Spain,41.5515189,2.2480812,Montmeló,8955,False,False,False,False,,,,,,,
3733,9273,https://www.globalcovenantofmayors.org/cities/montodine/,Italy,45.285171,9.707262,Montodine,2560,False,False,False,False,,,,,,,
3734,9274,https://www.globalcovenantofmayors.org/cities/montoggio/,Italy,44.5154356,9.0442742,Montoggio,1988,False,False,False,False,,,,,,,
3735,9275,https://www.globalcovenantofmayors.org/cities/montorio-al-vomano/,Italy,42.583142,13.638293,Montorio Al Vomano,8201,False,False,False,False,,,,,,,
3736,9276,https://www.globalcovenantofmayors.org/cities/montorio-nei-fentani/,Italy,41.759148,14.932887,Montorio Nei Fentani,446,True,True,True,True,,,,,,,
3737,9277,https://www.globalcovenantofmayors.org/cities/montornes-del-valles/,Spain,41.542545,2.2670557,Montornès Del Vallès,15509,False,False,False,False,,,,,,,
3738,9278,https://www.globalcovenantofmayors.org/cities/montoro/,Spain,38.0215633,-4.3827295,Montoro,9690,False,False,False,False,,,,,,,
3739,9279,https://www.globalcovenantofmayors.org/cities/montoro-superiore/,Italy,40.8316444,14.8021084,Montoro Superiore,8903,False,False,False,False,,,,,,,
3740,9280,https://www.globalcovenantofmayors.org/cities/montreux/,Switzerland,46.4310831,6.9129921,Montreux,24732,False,False,False,False,,,,,,,
3741,9281,https://www.globalcovenantofmayors.org/cities/monvalle/,Italy,45.8569315,8.6337304,Monvalle,1991,False,False,False,False,,,,,,,
3742,9282,https://www.globalcovenantofmayors.org/cities/monza/,Italy,45.5834418,9.2735257,Monza,120204,False,False,False,False,,,,,,,
3743,9283,https://www.globalcovenantofmayors.org/cities/monzuno/,Italy,44.2792634,11.266408,Monzuno,6460,False,False,False,False,,,,,,,
3744,9284,https://www.globalcovenantofmayors.org/cities/moorslede/,Belgium,50.89006565,3.073207597,Moorslede,10937,False,False,False,False,,,,,,,
3745,9285,https://www.globalcovenantofmayors.org/cities/morano-calabro/,Italy,39.8439407,16.135613,Morano Calabro,4795,False,False,False,False,,,,,,,
3746,9286,https://www.globalcovenantofmayors.org/cities/morata-de-jalon/,Spain,41.4733125,-1.4748742,Morata De Jalón,1266,False,False,False,False,,,,,,,
3747,9287,https://www.globalcovenantofmayors.org/cities/moravske-toplice/,Slovenia,46.6857999,16.2216892,Moravske Toplice,6000,False,False,False,False,,,,,,,
3748,9288,https://www.globalcovenantofmayors.org/cities/morazzone/,Italy,45.7650397,8.8312442,Morazzone,4380,False,False,False,False,,,,,,,
3749,9289,https://www.globalcovenantofmayors.org/cities/morbegno/,Italy,46.1324186,9.5694737,Morbegno,12195,False,False,False,False,,,,,,,
3750,9290,https://www.globalcovenantofmayors.org/cities/morciano-di-leuca/,Italy,39.847818,18.312432,Morciano Di Leuca,3460,False,False,False,False,,,,,,,
3751,9291,https://www.globalcovenantofmayors.org/cities/morengo/,Italy,45.531477,9.705857,Morengo,2474,False,False,False,False,,,,,,,
3752,9292,https://www.globalcovenantofmayors.org/cities/morera-de-montsant/,Spain,41.2650701,0.8419942,Morera De Montsant,158,False,False,False,False,,,,,,,
3753,9293,https://www.globalcovenantofmayors.org/cities/mores/,Italy,40.54836,8.831221,Mores,1982,False,False,False,False,,,,,,,
3754,9294,https://www.globalcovenantofmayors.org/cities/mori/,Italy,45.8524443,10.9782754,Mori,9600,False,False,False,False,,,,,,,
3755,9295,https://www.globalcovenantofmayors.org/cities/moriago-della-battaglia/,Italy,45.8669999,12.1032818,Moriago Della Battaglia,2814,False,False,False,False,,,,,,,
3756,9296,https://www.globalcovenantofmayors.org/cities/morimondo/,Italy,45.3524418,8.9548111,Morimondo,1190,False,False,False,False,,,,,,,
3757,9297,https://www.globalcovenantofmayors.org/cities/morino/,Italy,41.864425,13.456999,Morino,1560,False,False,False,False,,,,,,,
3758,9298,https://www.globalcovenantofmayors.org/cities/moriondo-torinese/,Italy,45.037649,7.940028,Moriondo Torinese,816,False,False,False,False,,,,,,,
3759,9299,https://www.globalcovenantofmayors.org/cities/morlupo/,Italy,42.1488565,12.5030127,Morlupo,8269,False,False,False,False,,,,,,,
3760,9300,https://www.globalcovenantofmayors.org/cities/mornico-al-serio/,Italy,45.59138,9.809259,Mornico Al Serio,2632,False,False,False,False,,,,,,,
3761,9301,https://www.globalcovenantofmayors.org/cities/moron-de-la-frontera/,Spain,37.1215305,-5.4559582,Morón De La Frontera,30000,False,False,False,False,,,,,,,
3762,9302,https://www.globalcovenantofmayors.org/cities/morro-doro/,Italy,42.6637438,13.9194967,Morro D'Oro,3651,False,False,False,False,,,,,,,
3763,9303,https://www.globalcovenantofmayors.org/cities/morrone-del-sannio/,Italy,41.711532,14.779831,Morrone Del Sannio,627,False,False,False,False,,,,,,,
3764,9304,https://www.globalcovenantofmayors.org/cities/morshyn/,Ukraine,49.1536011,23.8700537,Morshyn,5992,False,False,False,False,,,,,,,
3765,9305,https://www.globalcovenantofmayors.org/cities/mortara/,Italy,45.2479221,8.7363846,Mortara,15495,False,False,False,False,,,,,,,
3766,9306,https://www.globalcovenantofmayors.org/cities/mortsel/,Belgium,51.1741789,4.4593335,Mortsel,25242,False,False,False,False,,,,,,,
3767,9307,https://www.globalcovenantofmayors.org/cities/moschato-tavros/,Greece,37.95795595,23.68794374,Moschato - Tavros,40000,False,False,False,False,,,,,,,
3768,9308,https://www.globalcovenantofmayors.org/cities/mosciano-santangelo/,Italy,42.746847,13.888296,Mosciano Sant'Angelo,8313,True,True,True,True,,,,,,,
3769,9309,https://www.globalcovenantofmayors.org/cities/moscufo/,Italy,42.4281437,14.0543087,Moscufo,3274,False,False,False,False,,,,,,,
3770,9310,https://www.globalcovenantofmayors.org/cities/mossa/,Italy,45.9385932,13.5482396,Mossa,1619,False,False,False,False,,,,,,,
3771,9311,https://www.globalcovenantofmayors.org/cities/mossano/,Italy,45.419565,11.5545355,Mossano,1791,False,False,False,False,,,,,,,
3772,9312,https://www.globalcovenantofmayors.org/cities/mostoles/,Spain,40.3238525,-3.8649213,Móstoles,206015,False,False,False,False,,,,,,,
3773,9313,https://www.globalcovenantofmayors.org/cities/motril/,Spain,36.7495569,-3.5180963,Motril,60000,False,False,False,False,,,,,,,
3774,9314,https://www.globalcovenantofmayors.org/cities/motta-baluffi/,Italy,45.0550973,10.2592469,Motta Baluffi,987,False,False,False,False,,,,,,,
3775,9315,https://www.globalcovenantofmayors.org/cities/motta-daffermo/,Italy,37.9811734,14.3020605,Motta D'Affermo,850,False,False,False,False,,,,,,,
3776,9316,https://www.globalcovenantofmayors.org/cities/motta-di-livenza/,Italy,45.7778226,12.6096089,Motta Di Livenza,10779,False,False,False,False,,,,,,,
3777,9317,https://www.globalcovenantofmayors.org/cities/motta-montecorvino/,Italy,41.50743,15.114141,Motta Montecorvino,821,False,False,False,False,,,,,,,
3778,9318,https://www.globalcovenantofmayors.org/cities/motta-santa-lucia/,Italy,39.09189,16.292396,Motta Santa Lucia,878,False,False,False,False,,,,,,,
3779,9319,https://www.globalcovenantofmayors.org/cities/motta-visconti/,Italy,45.288213,8.9940616,Motta Visconti,6242,False,False,False,False,,,,,,,
3780,9320,https://www.globalcovenantofmayors.org/cities/motteggiana/,Italy,45.0349397,10.7640229,Motteggiana,2589,False,False,False,False,,,,,,,
3781,9321,https://www.globalcovenantofmayors.org/cities/moudros-aegean-islands/,Greece,39.87472365,25.26969985,Moudros (Aegean Islands),4842,False,False,False,False,,,,,,,
3782,9322,https://www.globalcovenantofmayors.org/cities/moura/,Portugal,38.1458689,-7.366818638,Moura,16411,False,False,False,False,,,,,,,
3783,9323,https://www.globalcovenantofmayors.org/cities/mouscron/,Belgium,50.7433351,3.2139093,Mouscron,56435,False,False,False,False,,,,,,,
3784,9324,https://www.globalcovenantofmayors.org/cities/moyuela/,Spain,41.1278598,-0.9236583,Moyuela,258,False,False,False,False,,,,,,,
3785,9325,https://www.globalcovenantofmayors.org/cities/mozota/,Spain,41.4830362,-1.0694655,Mozota,113,False,False,False,False,,,,,,,
3786,9326,https://www.globalcovenantofmayors.org/cities/mozzagrogna/,Italy,42.2127555,14.444745,Mozzagrogna,2259,False,False,False,False,,,,,,,
3787,9327,https://www.globalcovenantofmayors.org/cities/mozzanica/,Italy,45.476076,9.689258,Mozzanica,4615,False,False,False,False,,,,,,,
3788,9328,https://www.globalcovenantofmayors.org/cities/mozzecane/,Italy,45.3099831,10.8185312,Mozzecane,7209,False,False,False,False,,,,,,,
3789,9329,https://www.globalcovenantofmayors.org/cities/mozzo/,Italy,45.69868,9.608652,Mozzo,7507,False,False,False,False,,,,,,,
3790,9330,https://www.globalcovenantofmayors.org/cities/mtskheta/,Georgia,41.846295,44.7195591,Mtskheta,7800,False,False,False,False,,,,,,,
3791,9331,https://www.globalcovenantofmayors.org/cities/muel/,Spain,41.4655156,-1.0857799,Muel,1434,False,False,False,False,,,,,,,
3792,9332,https://www.globalcovenantofmayors.org/cities/mugnano-di-napoli/,Italy,40.9093004,14.2068354,Mugnano Di Napoli,34528,False,False,False,False,,,,,,,
3793,9333,https://www.globalcovenantofmayors.org/cities/mulazzano/,Italy,45.3736238,9.3998597,Mulazzano,5773,False,False,False,False,,,,,,,
3794,9334,https://www.globalcovenantofmayors.org/cities/mulhouse-alsace-agglomeration/,France,47.78173615,7.371022909,Mulhouse Alsace Agglomération,252000,False,False,False,False,,,,,,,
3795,9335,https://www.globalcovenantofmayors.org/cities/munchen/,Germany,49.5560714,11.580791,München,1464962,True,True,True,True,,,,,,,
3796,9336,https://www.globalcovenantofmayors.org/cities/mungia/,Spain,43.3540663,-2.8464156,Mungia,17067,False,False,False,False,,,,,,,
