iso,doc_name,doc_type,X1,X2,X3,X4,X5,X6,X7,X8,X9,top_topic
DNK,DNK-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
DOM,DOM-revised_first_ndc-EN_TR.html,NDC,0.002994885824755299,0.07918610863640084,0.00838246588590417,0.11266490240426691,0.021093026174534388,4.0885513048318303e-4,0.7713527519401375,5.764347418069707e-4,0.003340569261710209,7
ESP,ESP-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
EST,EST-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
EUU,EUU-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
FIN,FIN-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
FJI,FJI-revised_first_ndc-EN.html,NDC,0.012543270254949189,0.2925258453146034,6.862988785163527e-4,0.6437887265953299,0.021089258884321234,6.050580045873258e-4,0.001960947140070202,0.0026945734140021993,0.024106021513619996,4
FRA,FRA-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
GBR,GBR-revised_first_ndc-EN.html,NDC,0.001184932476714737,9.414577828385602e-4,8.157581639834626e-4,0.5062728741530812,8.339434895712796e-4,5.871707140016893e-4,6.715313853729397e-4,0.4881068962001707,5.854356342649083e-4,4
GEO,GEO-revised_first_ndc-EN.html,NDC,5.689287286532608e-4,0.9472810768656352,6.266167425233403e-5,0.04812916650663818,0.0015279826169584828,1.771548986193723e-4,5.559594135324948e-4,3.3461907510537795e-4,0.0013624502206049524,2
GHA,GHA-revised_first_ndc-EN.html,NDC,0.8470404109853836,0.0012214311221369065,4.5399659872102493e-4,0.11059457226591722,0.0022208396153401357,2.2674474952592017e-4,1.0851886501648957e-4,0.03601131877079278,0.002122167027165636,1
GIN,GIN-revised_first_ndc-EN_TR.html,NDC,0.06636865139298255,0.866934375626396,8.956792796721383e-4,0.007813154159263595,0.006348892850919994,0.017736579206033557,0.03158388169106457,7.238675456804104e-4,0.0015949182479872898,2
GNB,GNB-revised_first_ndc-EN.html,NDC,0.04299063503095509,0.31919344627018004,0.001532811206459767,0.3809640623211763,0.00932530709511742,0.046511442339772245,0.18941553862521054,0.0027579725604536484,0.007308784550675228,4
GRC,GRC-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
HND,HND-revised_first_ndc-EN_TR.html,NDC,2.7257169799035685e-4,0.0016867645789115334,0.002231505058598227,0.28445065046539664,2.7228522622824153e-4,8.794393306760018e-5,0.684721886107366,9.406220316867013e-5,0.026182330729272802,7
HRV,HRV-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
HUN,HUN-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
IDN,IDN-revised_first_ndc-EN.html,NDC,0.002023445537549617,0.1546060625301224,0.31552738822801013,0.38366700876421284,0.004067526081493404,7.889368918484788e-4,0.04783579241199797,0.006104889980421145,0.08537894957434385,4
IRL,IRL-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
ISL,ISL-revised_first_ndc-EN.html,NDC,0.001606053223128879,0.002902589077992831,7.373325186835461e-4,0.9390925435750873,0.05062128829903937,7.22252672847517e-4,0.0011289068696890242,0.001991446956946518,0.0011975868065847493,4
ISR,ISR-revised_first_ndc-EN.html,NDC,0.00216008109811667,0.0014998127817046577,0.03883002220017059,0.8253793324614651,0.002125809781029881,0.001013605181995173,0.00242667999552188,0.1249046708140242,0.001659985685971442,4
ITA,ITA-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
JAM,JAM-revised_first_ndc-EN.html,NDC,0.022604133821488917,0.019488865431467217,0.006988525990344242,0.7680221286724919,0.010502163490267866,0.04225220573805452,0.01148805374669548,0.11296496716060239,0.005688955948587572,4
JOR,JOR-revised_first_ndc-EN.html,NDC,0.0013304849217908251,0.72701496497473606,6.111306527858517e-4,0.053139510961265415,0.010338928862824661,0.0013713330564103174,0.006502766899319572,0.020811502328383375,0.178879377342484,2
JPN,JPN-revised_first_ndc-EN.html,NDC,0.0015396125004208487,9.501206278053866e-4,0.14474646519485213,0.5726646938595298,0.001462617535174402,8.411587060177192e-4,0.0024611499748038307,0.27422618643782526,0.001107995163570423,4
KEN,KEN-revised_first_ndc-EN.html,NDC,3.938057120439028e-4,7.646270902569155e-4,6.888615535451344e-5,0.6623722113165613,1.605774938408091e-4,3.55327072785411e-6,1.2180179310442948e-4,9.102438153304583e-5,0.33602351278657727,4
KGZ,KGZ-revised_first_ndc-EN.html,NDC,0.00626862382086403,0.8916364373130938,2.605591919281028e-4,0.05888604154276256,0.04018416715252475,5.50273427940681e-4,5.624145230555729e-4,4.202949833428878e-4,0.0012311880444870354,2
KHM,KHM-revised_first_ndc-EN.html,NDC,6.002827943279287e-5,7.865559030883915e-5,9.550665553290413e-6,6.120434954339113e-5,4.21536041776163e-6,2.008993668913341e-6,9.621931614064703e-7,2.392190566065538e-6,0.9997809823773475,9
KNA,KNA-revised_first_ndc-EN.html,NDC,0.01331284769472142,0.7169966561940788,2.1247704070064457e-4,0.17802002721141208,0.02356624634073918,2.0554776921857923e-4,4.0674491710115056e-4,3.757337230351702e-4,0.06690371910899312,2
KOR,KOR-archived_revised_first_ndc-EN.html,NDC,0.0010203475504829548,7.614829362416667e-4,6.640732883160539e-4,0.7030096855051501,8.717941006992546e-4,3.566507747517524e-4,5.553680855612384e-4,0.2922981597677685,4.6243799102882774e-4,4
KOR,KOR-revised_first_ndc-EN.html,NDC,0.0033167516171739788,0.0029637022281867134,0.0018044761132751318,0.753877086133901,0.0027740400772645777,0.0059179062815508335,0.003641983984598296,0.2240668654453811,0.0016371881186686209,4
KWT,KWT-revised_first_ndc-EN.html,NDC,0.01973776643550796,0.18425385363979743,0.007958251203762355,0.5263785463072893,0.009648241822823263,0.1992292202837348,0.028028707677082973,0.013518341727499734,0.011247070902502019,4
LAO,LAO-revised_first_ndc-EN.html,NDC,0.03225196687516004,0.6371211634542361,4.3525051877009273e-4,0.002490059479538483,0.03741307208673833,4.907538646558018e-4,1.531156586275214e-4,3.0216407745767607e-4,0.28934245398481606,2
LBN,LBN-revised_first_ndc-EN.html,NDC,0.002313110819795776,0.6079108124079123,0.00082016334769983545,0.3135018909146546,0.005696883424813977,0.027150856701741204,0.0032642879881516827,0.0018672298989824007,0.03747476449624798,2
LBR,LBR-revised_first_ndc-EN.html,NDC,0.3807008541605637,0.2821763089179836,5.198755350588803e-4,0.20094351838508595,0.0040665525883376175,3.4115445318953444e-4,0.017631628122204368,0.002034022867581263,0.11158608496999511,1
LCA,LCA-revised_first_ndc-EN.html,NDC,0.1643648574008493,0.011087715294871143,0.0034866253744188086,0.5603378701666654,0.02058959595075979,0.0013042054444911818,7.733143960810982e-4,0.1280762462342589,0.10997956973760446,4
LKA,LKA-revised_first_ndc-EN.html,NDC,0.11305203937573594,0.7488410609069825,0.006631830341511905,0.010532212568199202,0.0011535075197096531,0.001642934852680399,5.112849348675344e-4,0.014331107905781973,0.10330402159453073,2
LTU,LTU-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
LUX,LUX-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
LVA,LVA-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
MAR,MAR-revised_first_ndc-EN_TR.html,NDC,7.345022767415054e-4,0.4992754052090259,0.0028325787699623505,0.04980915614067013,0.0014671405279872106,0.010872937543490729,0.43193583273076797,8.295447442617493e-4,0.00224290205709212,2
MCO,MCO-revised_first_ndc-EN_TR.html,NDC,0.0014474716479261308,0.21427661436489456,7.092717082077337e-4,3.428939260918784e-4,0.0017489486157011248,0.7756515788348552,0.0019872042510127074,0.0030297122082393545,8.063044430706934e-4,6
MDA,MDA-revised_first_ndc-EN.html,NDC,0.043029135528973486,0.13794651755125595,0.017017430200313415,0.6175932940760356,0.07526534676624215,2.441476249644157e-4,4.4682548872452356e-4,3.13890163217021e-4,0.10814341260027335,4
MDV,MDV-revised_first_ndc-EN.html,NDC,0.07367144301223194,0.1669175894453668,7.296019471268639e-4,0.6886953862023498,0.03159073914324778,0.002394868651716809,0.001119078853707796,0.01010843785369756,0.024772854890554624,4
MEX,MEX-revised_first_ndc-EN.html,NDC,1.539413280342301e-4,9.716121485185621e-4,7.643938975889473e-4,0.5550536948560961,4.3112818556518856e-4,1.6115336394450534e-4,0.44161333243529627,2.884641227894833e-4,5.622796621666609e-4,4
MHL,MHL-revised_second_ndc-EN.html,NDC,0.01213636675664181,0.5301467475020815,0.007329011177233124,0.019205564074035505,0.011530339872333152,0.01914025345779441,0.0034017171505114963,0.3912122814734209,0.005897718535948442,2
MKD,MKD-revised_first_ndc-EN.html,NDC,0.09900940768886202,0.0017762675261778782,9.145666614092786e-4,0.5599435295214578,0.16138648772637915,0.001202701723919629,2.1019187957746724e-4,0.17464821259004998,9.086346821670494e-4,4
MLT,MLT-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
MMR,MMR-revised_first_ndc-EN.html,NDC,0.12471088261072727,0.8722610746140023,4.178033701878489e-5,7.625471219877215e-4,3.6831155982522667e-4,7.959994254674478e-5,5.868752429763608e-5,4.2360738518408715e-4,0.0012935089044105094,2
MNE,MNE-revised_first_ndc-EN.html,NDC,0.0026380275825573975,0.32191059471644357,9.535072830061678e-4,0.3899705434983118,0.1124847181477934,0.16118535120167213,0.0030830895369613727,0.0031550856615143188,0.0046190823717402515,4
MNG,MNG-revised_first_ndc-EN.html,NDC,0.002465693106526998,0.9052745651338603,8.790108702710564e-4,0.005330462984006987,0.029358437557619355,0.048834308712405725,0.0016526975690425434,0.003207995133723273,0.002996828932543829,2
MUS,MUS-revised_first_ndc-EN.html,NDC,0.5026375582358521,0.33007360931684404,1.7169903223905082e-4,0.15055185285300499,0.0077025481036952625,1.4612218121795044e-4,3.8118721577956783e-4,6.741119949556713e-4,0.007661311066411897,1
MWI,MWI-revised_first_ndc-EN.html,NDC,0.999495580763564,1.1045185862805728e-4,9.173574511265032e-6,6.608903687012528e-5,7.77550559969868e-5,1.0788338714899132e-5,5.299966636662121e-7,6.829340135713666e-5,1.613379736932945e-4,1
MYS,MYS-revised_first_ndc-EN.html,NDC,0.005074883435134178,0.01757786597206623,0.0011202123957879187,0.8250506041021534,0.0018193315384143782,2.69899711560218e-4,0.0019667062710346144,0.003979452770787925,0.14314104380306117,4
NAM,NAM-revised_first_ndc-EN.html,NDC,0.3426689484460896,0.2049022945389882,9.837625609058274e-4,0.10473315581298179,0.05547321793608716,0.00245471598969423,0.048095089588635606,0.03484177458484715,0.20584704054177053,1
NIC,NIC-revised_first_ndc-EN_TR.html,NDC,0.013779956278978002,0.24783324961530323,0.30839837091978817,0.0020132779360520245,0.0022082244650775285,0.0010502599509229298,0.4217491463093262,7.576507476877354e-4,0.0022098637768645834,7
NLD,NLD-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
NOR,NOR-revised_first_ndc-EN.html,NDC,0.02357479016421268,0.0034472724370036728,0.001139902023928149,0.9463597994024074,0.00872057740449097,6.727984036798914e-4,0.0011695469079634837,0.011895578632971606,0.0030197346233417203,4
NZL,NZL-revised_first_ndc-EN.html,NDC,0.011241529682717048,0.009198602170657445,0.007244894107452378,0.3167028073578558,0.053241421488289274,0.005196882689767445,0.0013685311159870083,0.5936056286951502,0.002199702692123473,8
PAN,PAN-revised_first_ndc-EN_TR.html,NDC,5.018723100156737e-4,0.08270572506445548,0.0060754717799877365,0.22499984215826377,0.0016863678481155477,2.2993922795261202e-4,0.6802237290931679,2.2770967157920282e-4,0.0033493428464620523,7
PER,PER-revised_first_ndc-EN_TR.html,NDC,1.1684604049540218e-4,0.001011287363423559,0.0011003077691614485,0.08813250521082375,3.739246123765194e-4,3.198808958942968e-4,0.9084850280972747,2.3289671254613742e-4,2.2732329800361303e-4,7
POL,POL-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
PRT,PRT-revised_first_ndc-EN.html,NDC,2.7383714489077584e-4,3.9151623920574084e-4,5.957778681645651e-5,0.9977939317755449,3.4641409919779247e-4,8.301009701911233e-6,3.4535451715317095e-4,3.4428415238262116e-4,4.367832751068617e-4,4
